Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A12,A13,A14,A15,A16,A17,A19,A20,A21,A22,A23,A24,A26,A27,A28,A29,A30,A31,A32,B1,B2,B3,B4,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B21,B22,B23,B24,B25,B26,B28,B29,B30,B31,C1,C2,C3,C4,C5,C6,C7,C8,C9,C11,C12,C13,C14,C15,C16,C17,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D2,D3,D4,D10,D11,D12,D13,D16,D17,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E31,F1,F2,F3,F4,F5,F6,F7,F8,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F32,G1,G2,G3,G4,G5,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G24,G26,G27,G28,G29,G30,G31,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
3232312.5,exit,5.856569,1.590543,-4.837686,-19.30359,-27.13325,-18.56233,-28.21121,13.47794,7.632356,2.381613,9.116495,-8.655926,3.471289,5.319633,8.284767,4.216123,-11.95033,8.978175,25.74554,-0.1250902,4.147866,15.68081,2.354903,16.81894,-17.43391,1.071095,9.781849,16.14218,7.907054,-9.245826,-14.28762,-39.65686,-35.39634,-25.62459,3.089474,-21.13835,-14.83222,-23.89474,-9.882089,-14.74599,-28.88437,-15.66361,-7.397665,-16.16814,-12.16015,-9.124332,-18.58845,-1.645649,-6.589569,8.376104,1.016729,15.44141,-10.87238,26.40238,2.862457,-3.035295,13.68956,-3.652745,-1.196823,11.14452,34.64681,23.531,27.68615,13.9761,23.03795,38.00291,25.20536,20.99089,64.96331,24.71822,38.08078,25.38499,24.76868,33.90252,40.59112,20.8554,13.52528,6.289946,15.09923,24.07186,9.828879,-2.848869,6.949734,11.23845,19.67118,4.903034,28.8865,-14.45657,-9.289776,-21.89329,10.84942,-15.59325,-11.91829,21.06656,-1.06509,-11.3301,49.37062,13.22071,-25.43226,-1.739569,20.7569,-1.964444,-4.876846,-4.679009,6.914936,21.75998,-10.30627,12.51091,17.74765,19.30561,1.731259,8.395602,-6.977157,8.00373,20.80466,9.098707,3.969647,18.44792,3.557827,10.43034,1.846873,-6.985095,-0.1467614,-0.5459499,2.016784,7.226803,8.751693,5.906631,4.091269,0.03876783,-2.748919,22.18008,1.927989,-7.760997,1.266226,-9.673603,-6.762215,2.025252,-4.891459,4.295408,20.67241,8.706739,1.761504,20.24952,11.15708,16.44698,12.69276,9.378897,7.775954,14.94966,16.77469,3.419171,36.23493,13.47387,4.497556,11.97544,16.51695,4.511974,16.71823,25.46111,18.35495,18.55568,21.97806,0.03490873,5.988938,6.868345,7.00809,7.87957,6.891967,11.19379,6.283626,18.19317,-4.792789,-3.489428,-1.456692,2.177374,-11.08483,-6.154799,-1.810846,20.94102,0.227681,4.371254,7.701666,-12.88601,32.25868,24.59067,23.14214,6.057482,12.48304,20.15998,28.87006,-26.46547,-20.63569,-25.65709,-29.46027,-21.28992,-14.6747,4.936197,-16.54791,-13.98656,10.82325,1.690679,3.164575,3.748232,9.642069,-10.85667,-1.545636,0.5645739,5.086153,0.143493,11.09308,10.71384,6.988754,-8.731588,-10.33111,15.66237,-2.379654,-13.30354,13.33859,23.80275,7.928441
3289886.71875,enter,-0.5860576,-3.82117,-8.707449,-17.92107,-27.22201,-5.644508,-27.16492,7.697165,-0.5409851,-1.465328,10.82946,-3.145644,0.5594702,1.217388,-4.340802,-5.034816,-5.602725,9.121797,20.02984,-8.768485,-8.286732,-8.979,2.285596,9.527629,-25.44993,-6.678198,-13.77613,6.773626,6.902822,-6.201388,-11.23745,-33.88335,-29.45074,-19.34469,5.461801,-16.00207,-10.62074,-29.63413,-9.491433,-14.91866,-30.1214,-16.22722,-7.15531,-20.68118,-11.30488,-10.07246,-21.87125,-5.34161,-9.542763,1.263495,-2.071327,9.713317,-16.48463,23.05069,-0.4634827,-10.25671,6.863227,-13.08871,-16.08113,12.54609,27.2319,21.39437,13.94202,4.430251,7.227323,26.02127,6.855487,11.99709,52.60416,12.69818,26.41862,17.45932,26.45314,25.43694,33.80766,14.40219,11.49639,-2.682932,13.47918,23.36184,5.847502,11.96726,-2.932568,10.25613,18.58537,-6.622118,28.22929,-22.76219,-9.602505,-13.04373,-29.95714,-26.00375,-20.06872,6.9195,-5.617505,-21.94858,38.13632,-2.00748,-38.57596,-14.91054,-3.459238,-18.31808,-16.81139,-19.81077,-5.257357,9.162336,-21.30401,6.969557,12.55652,7.126751,-6.218883,-1.657964,-18.20007,-3.883597,12.70288,-6.174787,-14.50943,5.69551,-10.37934,-7.397222,-12.05351,-9.903344,-11.34583,-6.661706,-4.333827,2.451068,1.769173,0.4244552,-6.467108,-9.720221,-10.3831,15.70577,-8.733386,-12.77599,-9.375702,-11.92259,-11.35812,-6.931613,-7.897901,3.648821,15.04775,6.589863,-0.9679434,12.14951,3.319132,5.442844,-3.117721,-4.948968,-3.088566,7.050743,19.69793,2.014819,30.32168,9.722788,-0.3833742,6.975245,2.681801,2.844866,3.858917,14.15546,8.487818,-0.04212224,6.038798,-4.469189,1.902807,-1.171815,0.7825093,2.874591,4.48901,2.950816,-2.613959,11.27497,-7.592594,-8.317389,-7.43359,2.38126,-8.627903,-14.53238,-10.1197,14.0988,-9.580553,-3.687409,-9.789734,-7.018486,25.45901,21.94665,19.65842,-5.09973,4.15502,8.685064,22.27782,-23.07103,-10.82002,-16.07797,-24.39819,-15.47401,1.91555,5.531143,-4.17396,-2.427934,12.56791,-6.538293,-11.33343,-1.661381,-11.056,-11.64353,-12.22671,-0.4601024,-0.1823705,-4.749732,-4.355452,1.534971,1.700496,-15.24105,-18.31551,8.532936,14.97828,0.2922533,18.90026,4.30255,-10.72516
3319882.8125,content,-11.20548,-10.77111,-13.39226,-39.51415,-43.87199,-9.261135,-31.66437,-0.6786323,-0.1665798,2.51962,-1.523212,-15.2816,-9.366863,0.112529,-6.921951,-2.386003,-44.64405,-3.168408,9.174712,-7.911741,-14.0481,-26.48434,8.406054,-7.232617,-23.23292,-12.19513,-13.59839,-10.53805,2.397081,-17.17234,-23.69892,-43.09408,-38.62006,-32.28472,-6.388937,-28.32652,-22.02181,-32.81901,-18.22206,-25.79743,-37.77383,-28.39924,-18.09551,-27.74354,-21.743,-18.28144,-29.38891,-10.5774,-13.95648,-3.029079,-7.465456,7.193739,-21.07449,18.0064,-2.138417,-11.25721,4.615369,-13.82408,-7.653137,12.96161,27.17838,25.08198,22.08307,13.4275,17.05289,34.07314,5.271702,11.90202,53.88425,23.63466,41.96537,25.64623,15.574,31.44864,38.4334,18.59818,3.388005,0.0983784,12.34987,26.99727,8.526483,-2.14416,0.4375826,9.803612,20.62985,-8.136947,27.12623,-28.71673,4.207884,-10.26484,-25.18409,-28.44079,-12.77152,-15.62952,-12.12422,-12.71205,51.48597,-1.730189,-24.416,-11.33578,13.46404,9.865564,-3.53009,-9.473358,2.377278,15.78775,-16.56439,4.89998,9.147626,15.11083,-3.402491,-5.009318,-12.88287,1.741756,11.9201,-0.1389306,-14.53326,-7.719706,-19.23188,-10.01923,-28.3546,-18.31929,-13.76252,-14.29037,-9.976709,0.4457994,-2.373292,-3.624403,-6.920044,-11.45095,-13.13859,12.56322,-11.56083,-17.59276,-10.21632,-19.3795,-16.74453,-6.223408,-15.69688,-0.4901638,12.77025,12.45165,-5.25934,17.34994,3.784422,10.00063,3.510236,4.090948,2.712206,9.578815,17.28912,5.042285,32.21916,7.301181,-12.62449,0.7693985,5.474713,9.212491,14.40382,20.13148,15.20742,7.790087,16.10118,-3.903687,0.1401519,1.195134,1.9413,3.022367,4.966988,5.917953,-7.790054,6.024367,-10.78293,-10.60489,-13.40199,-6.255422,-16.70241,-12.76138,-6.049103,13.38062,-9.40321,-3.233413,-8.958469,-11.69462,25.27425,16.10892,15.2819,-2.344604,5.947203,12.65723,16.13932,-18.00196,-18.73119,-23.42749,-35.37963,-28.15687,-1.30257,5.741333,-10.93681,-14.57513,2.401457,-1.832964,-15.35216,-10.83237,-17.98379,-24.14522,-10.91113,-12.0205,-5.048174,-8.815608,-4.361762,7.214468,-9.968249,-8.312167,-2.758319,8.561195,-3.243602,-22.69984,9.120073,-3.319353,14.4484
3333382.8125,content,2.659062,-1.556974,0.6744532,-6.069632,-11.70119,0.6859093,-9.913456,12.37849,2.237339,14.09179,26.01345,7.690966,10.75469,4.75998,0.1458359,5.770834,3.727762,22.17842,31.16156,-5.197435,-1.282646,3.170842,8.387134,8.951879,-15.98012,-0.7649736,1.267516,21.02407,12.44291,7.675208,4.402437,-21.79,-18.58216,-7.257239,16.47289,-6.15607,2.949271,-12.60576,5.111979,-2.046678,-14.32377,-2.547965,7.707235,-6.286093,6.395016,4.406326,-5.485056,9.851935,6.869051,16.78632,14.80475,25.04678,-2.225449,35.38875,15.60635,7.455111,21.16697,-1.352895,3.680003,8.571054,28.73997,19.18944,21.43706,9.532791,12.14289,31.42123,19.1861,14.3854,60.39064,24.69491,33.78296,26.77646,23.39843,31.67776,41.16739,12.82757,12.3331,9.390478,18.06034,30.76188,13.03193,22.77672,9.624851,17.24762,26.07663,2.891702,33.99996,-10.2061,3.605217,-2.668144,0.3076526,-15.07476,-0.7964441,6.502489,12.59088,-4.393947,56.08888,15.39783,-20.04034,-6.066705,14.94517,8.343061,1.153638,-4.61677,6.746067,22.07994,-11.9798,13.06613,18.90657,14.55714,6.312989,0.06851965,-0.9806904,10.71835,20.23944,6.436749,-3.894226,12.73917,-4.723357,3.963635,-8.542922,-6.767762,-10.72524,-2.042014,1.873467,4.306902,4.445516,5.787754,1.285052,-9.956315,-5.682941,17.76775,-2.622557,-15.78301,-6.832529,-8.753989,-14.868,0.1060458,5.308092,12.08064,25.1894,18.75375,6.486548,25.90487,19.11157,18.91691,7.438849,5.077642,10.01486,13.18215,27.81226,9.844747,36.14058,14.01023,12.99318,11.28922,11.89564,15.44853,15.14408,23.17556,11.49377,5.366284,11.93783,-1.48264,5.178087,5.066342,5.896183,3.34762,6.103992,10.81276,-1.439973,13.15446,-3.202981,-3.238058,-7.340579,0.7236379,-6.60479,-9.310556,-1.808387,4.472418,2.678832,7.044255,1.120695,-12.39673,22.47027,21.52614,19.45394,7.597722,14.01275,22.51826,18.81656,-7.564341,-2.087561,-8.445775,-13.30651,-1.174177,15.17021,12.0801,1.028183,0.5387484,17.08452,7.655449,1.130542,8.848874,0.1127024,-1.52633,3.377736,1.199384,6.488561,4.429528,4.147581,7.242308,12.27277,-1.707961,-1.42994,19.84404,13.74689,-5.2994,18.28127,5.866988,-2.038261
3354187.5,content,-21.64616,-14.33365,-12.09432,-26.97762,-28.10017,-19.16703,-24.68035,-0.4948156,-9.317479,-4.528676,8.547073,-5.711478,-2.742478,-10.66095,-12.30799,-15.73582,-8.425226,9.6823,16.27764,-14.01348,-14.26509,-19.45996,-14.23216,10.99319,-27.36601,-10.17044,5.021035,8.019898,2.70587,-5.630728,-11.61958,-41.05059,-40.32915,-19.98448,7.786744,-20.34778,-15.08571,-37.12232,-4.837425,-14.21762,-36.30455,-17.96995,-6.12105,-16.04503,-9.563863,-13.15324,-27.18706,-1.630086,-5.753764,6.092549,-2.050558,9.210876,-17.73961,26.81622,2.907242,-9.097618,7.213103,-5.594566,-8.031753,8.405526,23.42249,12.76558,10.73729,-0.3953311,2.97646,21.41542,1.009061,10.63686,50.24089,10.65016,25.58,12.02761,21.49666,21.01582,30.04128,9.815036,12.05128,3.774865,8.242517,21.12241,1.722729,-4.477084,4.056359,12.09949,15.70472,-13.02124,27.08768,-38.81497,0.5585674,-32.90131,-11.61313,-39.85716,-33.65574,-3.214112,-24.64548,-28.29171,42.24681,-6.167971,-23.76761,-17.90596,-3.9808,-11.97412,-24.14841,-20.88161,-12.19944,-1.315331,-25.52293,-4.753098,0.5672877,2.599775,-10.45037,-11.60568,-13.69311,-6.863535,8.840586,-3.635632,-19.82241,0.9941186,-22.11567,-12.13326,-21.32299,-25.18669,-25.31153,-16.07129,-15.05751,-9.329829,-9.914518,-9.248637,-15.48291,-23.17524,-23.06847,4.579063,-18.70987,-30.98885,-22.02511,-26.67725,-28.96447,-8.978228,-9.644935,-2.228923,13.89098,2.314867,-5.113558,9.347974,2.159095,0.1319223,-4.369297,-5.492123,-8.997256,-3.583787,6.633903,-1.110829,31.3137,7.974393,-1.074868,7.251867,9.775177,1.109784,17.86165,14.76162,0.1092551,0.1076306,2.992755,-15.29106,-11.53467,-9.550595,-6.634359,-11.78199,-5.823268,1.059455,-12.6357,3.587992,-17.85489,-12.3659,-15.17587,-7.252326,0.496295,-10.47471,-12.19891,5.947829,-2.129517,1.833632,-0.3794173,-15.85254,26.48768,22.01784,19.66513,3.557503,9.051111,18.1005,17.33743,-35.24101,-27.27262,-31.81961,-33.451,-24.95729,-14.37034,-11.98629,-26.87268,-34.80315,-9.851572,-19.43755,-19.18243,-12.68563,-24.05655,-17.92193,-14.90307,-17.3717,-15.26959,-22.04208,-23.12814,-7.290607,-10.56806,-24.21318,-22.42192,-3.035883,-13.3212,-23.71338,-3.694594,-16.5757,-10.91809
3399445.3125,exit,-56.01644,-53.59322,-46.69669,-42.03243,-30.95009,-14.96908,-33.34919,-26.8852,-40.75222,-29.46959,3.392933,-15.2944,-9.137018,-12.51593,-31.49187,-31.45907,-14.48343,-3.454722,13.07086,-18.75785,-26.38383,-19.69455,-7.828643,-2.266503,-27.40411,-19.64928,-10.56296,1.410522,0.08995298,-11.81207,-15.52992,-40.31919,-35.34414,-21.97615,1.127421,-18.4917,-13.91537,-30.93252,-18.4702,-13.61105,-31.00451,-27.51911,-21.25193,-26.77106,-18.85898,-13.96874,-24.91525,-13.87185,-18.99577,-6.958443,-9.205868,3.777306,-19.49704,12.61628,-10.32207,-15.89311,3.733479,6.48356,7.194749,-7.297603,17.32236,5.161791,8.729934,0.09617063,7.666508,32.65078,16.82903,2.799729,45.25032,11.1174,23.31401,15.51165,13.65282,16.24689,24.58871,6.433963,7.703726,-0.4583102,-1.900251,17.16825,-0.9602636,15.05505,-0.7242373,5.488522,9.960566,2.068058,22.03381,-23.11351,-4.792028,-16.34344,0.8461499,-14.66426,-50.28035,31.72832,5.065098,-7.993775,44.77741,36.26165,-7.013943,-5.074867,18.26144,2.893747,-7.683317,2.721883,9.256377,29.10583,-12.60004,12.40121,17.57621,13.23445,-0.3640605,5.27839,-9.608727,-2.994885,19.23941,10.10859,-3.214782,17.62359,-6.853974,4.845531,-8.249859,-13.86255,-7.302814,-11.98232,-4.714746,1.671566,-3.150799,4.728723,-6.274755,-17.97638,-19.7309,11.27574,-10.19931,-27.96833,-26.30029,-16.02067,-26.3372,1.377099,-19.68791,-11.90065,2.730942,-3.365473,-15.78227,5.736909,-1.402478,1.075217,-1.850156,-7.248172,-9.089996,-0.6529303,11.92273,-6.852161,18.94362,-0.1657122,-10.37735,0.2893145,-1.160856,-1.343622,0.1468444,12.63798,6.270852,6.376153,8.079327,-18.21497,-11.73401,-6.404881,-5.397129,-10.56161,0.9802567,7.916382,-16.09666,-1.125911,-13.51383,-10.76185,-19.96485,-10.4775,16.66921,-3.242723,-5.130136,-0.6988716,6.209275,13.45906,0.7570419,-10.95177,21.1643,18.7343,17.52488,10.20871,20.76735,24.59588,9.258742,-30.7759,-23.32427,-31.95919,-35.69484,-26.11306,-14.23093,-19.61927,-22.37807,-22.10793,-18.03059,-32.59671,-37.49499,-33.61621,-47.42091,-32.88878,-39.68452,-47.31849,-40.94953,-56.20232,-37.20066,-61.63974,-29.32347,-39.69303,-25.50575,26.88336,8.186162,-17.11377,-16.75363,-31.10889,-37.18982
3457031.25,enter,-26.00267,-26.06931,-29.42423,-35.70558,-34.34783,-23.10973,-34.7583,-10.77742,-21.37695,-17.09178,-11.31092,-18.10179,-10.48305,-12.13805,-20.94351,-23.62685,-26.66358,-6.255618,6.561441,-18.99695,-23.08331,-19.59922,-20.29174,-6.272326,-31.99333,-24.57548,-23.61642,-15.23378,-8.407838,-16.07408,-19.35056,-46.59415,-40.7466,-28.77713,0.8172725,-25.26029,-14.05945,-31.30303,-11.85108,-11.63856,-28.67836,-21.44443,-8.745478,-16.92697,-9.097563,-10.77508,-20.00121,-10.16463,-10.35913,0.4034932,0.7500319,10.60428,-17.89611,18.58857,-0.9738517,-10.47021,6.193125,-6.671487,-14.57992,-11.03035,15.64619,1.757255,7.884066,2.109651,10.99643,34.30141,1.943417,-1.704322,43.32329,11.96482,21.19787,21.13315,17.2238,15.84237,28.07652,10.00617,-3.497319,-3.258163,4.631664,18.38177,-0.6654338,5.500749,-2.474896,3.358415,12.9451,-12.80489,20.00698,-19.80786,-21.03244,-18.65554,-1.669606,-34.97231,-9.989866,12.44265,-1.023615,-12.66395,42.51857,18.41559,-8.412235,0.4033394,18.36221,8.598619,6.074835,-2.61416,8.56673,22.64707,-9.967597,14.3373,18.3531,13.67922,1.555138,7.414319,-10.01589,1.41277,2.933049,-6.217786,-14.15095,-0.7614564,-11.29431,-5.204449,-15.55672,-11.1456,-3.216053,-3.678785,4.492005,7.472536,4.957436,6.1418,1.948329,-5.458272,-9.009063,20.45622,-2.881001,-15.20399,-6.476103,-12.98981,-14.37954,-4.282097,-13.9533,-7.94679,4.395339,0.9873003,-8.203471,7.718098,4.155938,5.493705,3.913244,-6.516903,-6.525064,-5.841083,10.51473,-3.769526,20.73817,-4.051396,-13.91963,-9.557285,-9.3318,-1.637902,-7.833707,3.754313,5.597355,11.48851,10.28729,-17.01624,-10.2315,-9.523431,-7.760896,-7.864686,-3.330125,-1.137422,-14.39366,4.255617,-15.80961,-16.46848,-14.40947,-5.494896,0.2345026,-16.86717,-13.77443,-0.48202,-13.14014,-4.479038,-13.84976,-15.19002,13.32757,11.44883,10.04501,-7.195601,3.454533,6.930811,2.027069,-27.40566,-25.0248,-30.96433,-33.14611,-28.59105,-11.26888,-14.00966,-22.36737,-21.46702,-5.982957,-5.304345,-16.44627,-15.8557,-26.0977,-25.00971,-25.26511,-24.7055,-20.62789,-31.87179,-9.484377,-20.55191,-12.17819,-13.9152,-8.680189,13.94698,0.01875461,-21.36967,-0.5007914,-10.92259,-3.227323
3535320.3125,anger,-9.037726,-5.82886,-5.596946,-11.68744,-17.23745,-4.501522,-20.8621,8.943406,-1.921126,4.520772,6.803523,-8.738558,7.71217,7.712878,-0.8216385,-2.281864,-14.59838,11.29078,37.39179,-0.2314916,-0.2828895,-3.166464,7.965165,28.54873,-12.52693,-2.59885,9.456202,18.5874,10.45437,7.854279,4.759347,-14.67437,-10.36452,-4.849433,23.9816,2.597289,7.939785,-3.532214,10.27278,5.583626,-3.813531,2.332708,11.61442,5.768799,12.93338,18.18104,9.549075,17.0598,16.31222,30.29446,27.39924,40.83743,20.83169,48.62492,29.81485,22.66867,44.51603,10.09084,7.119445,20.53955,38.25293,33.75426,43.98379,32.56089,43.82527,57.16045,31.25059,29.02644,69.59231,41.61505,49.10178,44.3247,34.07835,44.09487,48.47923,22.60337,15.5991,21.58126,28.97217,39.07711,14.89148,50.01635,20.87429,25.16824,33.44718,14.42537,41.20506,2.264601,8.904646,6.132603,11.25927,0.5378237,-3.36557,28.24746,18.13277,12.98273,60.98613,15.66482,-13.86075,23.7207,49.964,44.83306,12.42986,25.62372,45.50623,62.06666,12.76604,36.72495,42.0325,44.48009,12.78602,24.89508,7.54776,25.55848,29.67399,22.69119,10.56534,27.86758,7.936733,10.9917,-1.140378,8.623739,8.693448,18.67772,21.12372,24.41788,23.99425,30.6558,23.2468,10.66038,11.88775,37.98771,19.40952,4.82852,14.69618,7.993554,7.015776,33.78919,10.95019,22.7778,40.90452,35.03185,21.86035,42.42872,36.34462,41.45387,38.47802,31.38388,31.40154,33.12561,43.26062,27.53553,54.35258,37.70449,21.85058,34.87399,31.78078,26.84599,34.00272,40.7913,41.40313,40.2566,43.5726,3.973932,13.90771,9.025475,11.40719,14.06002,11.65123,16.25688,8.702086,19.70608,3.967639,1.531644,1.282413,7.459808,-3.088517,-1.645354,4.023788,29.24304,3.15963,10.21797,5.17082,-0.7209182,40.54321,33.01949,31.77834,14.84402,19.21011,29.34925,43.80504,-6.483615,0.6621462,-4.170543,-10.40965,-6.596619,11.32274,10.97729,2.738901,4.305513,13.34771,2.511048,-3.069977,2.84085,-4.447235,-2.624799,-5.556636,-3.215599,-7.990653,-13.90546,0.3096808,-11.97944,5.916685,-0.3041514,15.40026,39.59929,-2.564751,2.051217,17.53955,-0.78642,7.507323
3595378.90625,anger,1.497265,6.533484,9.718245,-10.629,-14.88893,-3.331288,-22.50548,6.624475,-0.2660084,14.43492,21.93837,1.954618,1.924889,0.1026809,-2.926811,6.579755,7.839428,9.24117,23.30956,-1.511934,-9.979009,0.1213656,3.205213,16.02477,-13.86281,-5.478435,10.4906,17.77299,22.62028,-0.8050238,-6.666799,-30.50147,-33.32413,-20.75361,6.267247,-18.77534,-15.07179,-32.09904,-9.9098,-15.48845,-34.39594,-15.63214,-4.690598,-14.5645,-12.17066,-12.8346,-25.5312,0.3543858,-1.38496,12.75837,6.254406,16.11505,-17.99641,33.63931,16.22755,2.923568,13.19379,-1.218062,2.722244,45.83015,61.84816,52.2578,47.86238,31.411,31.87301,39.94193,13.74772,44.1083,83.11893,48.083,53.29838,38.01143,41.90352,50.76791,58.01094,26.62336,22.94463,24.88257,36.56042,44.13287,15.25933,7.658889,25.14205,25.77748,38.26535,2.799848,42.16216,-23.83455,-11.75267,-15.01056,-8.005645,-26.63869,-31.25785,-7.773635,-15.53616,-39.72861,23.7108,-9.649436,-34.28159,-30.89916,-19.51994,-29.66109,-27.32109,-30.84499,-23.41959,-9.597763,-32.83123,-13.59577,-9.734653,16.99123,-13.82104,2.094637,-16.28314,5.416531,13.80065,1.408268,-8.271409,8.911267,-13.01394,-0.9458568,-15.95291,-19.23995,-19.83885,-13.1154,-17.66942,-10.01992,-10.19202,-20.80522,-8.90088,-15.45821,-18.12004,2.960319,-11.46926,-26.97848,-17.68443,-21.70003,-24.84559,2.758763,-2.487961,8.817266,35.05269,26.65049,16.85758,34.71266,18.39796,19.53063,14.21696,17.50268,22.08287,30.60452,42.66958,33.30595,57.68922,32.74288,10.36761,32.38954,37.42819,35.94723,40.72997,47.12071,37.03739,17.285,30.00411,-3.307436,10.08949,7.43405,9.002275,3.886336,10.38607,18.61482,6.925087,11.73746,-1.5772,5.805521,-6.330643,2.532235,11.27604,3.684819,6.614167,43.86259,13.95454,18.31509,14.35116,16.19573,53.47478,41.53403,40.3547,18.12573,25.94714,30.76191,54.61931,-24.2688,-15.94402,-14.33852,-14.86403,-7.131279,6.529706,3.670919,-8.520368,-15.12541,8.382695,-11.59481,-11.07827,2.537887,-8.363853,-5.940259,-2.191395,0.6479628,4.134406,-4.573899,-2.255001,8.544576,6.008243,-21.3287,-26.82208,-15.62984,-11.35759,-20.80114,12.55845,-2.320998,10.01182
3631152.34375,exit,6.515116,15.19644,11.25198,-0.7950243,-3.496131,4.854124,-4.430561,15.85177,6.235941,14.37442,25.46436,8.305081,14.86605,11.97869,4.996401,8.550451,5.045182,27.75147,29.25014,6.491757,6.08852,3.539825,14.37582,18.63275,-11.69098,1.97768,9.638266,18.09657,10.09665,13.43492,10.49315,-14.24586,-12.45024,1.095882,23.81579,0.1758281,6.026038,-9.683086,7.392268,2.82159,-13.69182,-0.1673623,3.73337,-6.448226,5.489789,1.017697,-8.649996,7.141145,-1.360861,11.91757,8.130633,14.86618,-7.712435,30.92712,10.16913,-3.835016,13.03297,-8.947837,2.888268,6.939202,27.12871,13.65943,13.24488,7.577594,9.038493,31.03509,13.58324,16.45808,60.11218,22.23545,29.31199,20.33432,33.63841,30.78947,39.59546,19.12066,10.18427,9.795562,21.51965,31.79634,9.419872,3.602289,10.76674,19.63694,26.49689,6.958982,35.27093,3.205639,13.73409,19.78664,30.38221,15.82541,18.6881,18.16811,24.01057,13.15579,53.49028,16.83591,-1.928112,12.58413,33.64559,27.57304,10.99802,6.400628,22.64106,38.66432,2.34706,27.90904,32.22556,10.80198,-2.201097,3.922362,-4.094855,3.196523,21.87239,8.165307,8.168701,20.10415,9.235563,17.00864,11.63294,13.26498,7.661548,11.30398,14.6526,23.97563,23.38627,18.29053,21.65093,21.83846,17.65118,37.28043,10.34878,3.277415,3.315961,10.78425,3.769019,0.7440785,3.32889,9.146117,22.4024,10.57677,-2.811894,15.11064,8.486918,7.952713,2.130853,-5.567935,-1.946411,3.967883,23.03483,12.60489,32.15366,16.22022,10.00768,14.69736,5.215892,11.71685,8.863183,14.87904,0.9477109,4.272139,7.467489,8.295007,9.679193,11.13965,11.75444,14.41539,16.33591,18.52892,15.96371,21.73672,5.227199,5.922202,4.239063,9.056737,-0.09996895,0.809895,6.905544,16.50604,4.770734,9.322896,-0.1636953,4.312819,33.99865,26.49301,23.9559,8.654584,18.34926,21.13239,24.8419,0.2077131,5.398928,0.8501658,-0.9120734,-0.4618527,20.0643,21.07188,9.32307,15.79005,26.99662,25.96931,8.458636,16.43367,5.816041,3.793762,10.18645,9.023752,14.78425,2.930168,8.966583,3.197515,21.49012,12.8123,15.40775,36.9124,31.54527,18.11333,24.60167,30.11391,32.33575
