Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A15,A17,A18,A19,A20,A22,A24,A25,A28,A30,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,B15,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C4,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D15,D16,D17,D19,D21,D22,D23,D26,D27,D30,D31,D32,E1,E2,E6,E8,E9,E10,E11,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G9,G11,G14,G16,G17,G20,G28,G29,G30,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20,H22,H23,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
5741203.125,exit,-4.927378,-30.18446,-21.84762,-31.25102,-26.41336,-10.78698,-17.79649,17.12087,-3.637626,-5.600451,-24.66619,-2.25016,26.1857,-15.58514,-10.02493,-13.41621,-9.178258,6.630458,-6.663088,-4.485584,10.36986,-2.377804,-10.04213,-1.216714,-14.04084,-10.87299,-0.05786205,-4.404736,2.250676,-5.363925,1.301759,-7.732769,-14.05081,13.00203,5.010948,1.10101,11.32338,8.458341,-3.007929,-11.45643,11.83667,3.417989,13.20056,14.04186,-1.379353,5.955824,1.291245,8.80232,5.283849,1.286814,15.89362,-7.086578,12.07604,13.23207,29.93187,18.65993,10.4453,17.09616,21.99501,37.65007,34.49173,11.00889,43.31876,16.72327,18.88212,18.18118,9.335869,23.75646,13.10273,15.22521,10.77718,6.196977,13.23498,27.82458,30.34921,10.3585,12.85597,2.29113,14.1919,24.68386,11.64255,-9.035195,-15.12259,-10.74191,-25.48172,-2.123823,-3.737767,-10.5628,-0.8791032,8.663627,3.273927,-20.63059,-20.65821,5.076272,-0.793915,-16.16644,-27.54356,6.015936,9.598661,-16.28818,-23.86981,-10.98106,-25.03953,-8.061429,4.329339,4.604449,6.125978,5.962463,8.27513,8.843831,8.251959,8.461774,-0.6026916,12.85148,4.492311,9.700642,-1.27018,-5.708628,-3.351497,-1.32213,-3.9468,-4.42953,-1.343507,-1.779318,-2.927405,-7.889607,6.024741,2.825151,1.379695,-0.7832679,-0.7367251,13.5273,3.673553,-1.473874,11.39475,2.681127,2.208501,6.753014,9.164887,10.64592,4.701198,13.60663,15.56869,9.998474,1.333358,22.60098,7.797999,18.75144,11.06773,19.3363,2.454306,4.634187,-0.3116263,3.787406,1.952009,15.51185,7.181551,44.26432,12.9492,0.2373555,20.52175,27.70052,10.69642,-0.2983343,4.693032,8.039191,-4.511611,15.53348,4.570845,4.857735,3.592487,9.278777,1.009398,15.75067,19.96864,1.089071,23.47316,7.193244,14.68585,-14.18995,0.8351107,-9.306886,4.685174,-17.18102,-2.585083,-8.082602,-28.10763,-14.88552,-18.15274,-15.85086,-1.840086,-18.46961,-8.314405,-27.18465,-3.725588,-18.98367,-9.245625,-3.658465,-17.37886,-17.54413,8.237546,-1.316814,0.8691983,11.09538,-21.04298,2.579906
5798777.34375,enter,9.924356,3.58707,4.278941,-11.16633,-10.05934,4.679836,-11.37438,25.38464,11.47265,14.47934,-4.350596,9.428736,25.56797,2.578926,5.171031,1.193388,-1.979544,7.069048,-17.77428,9.435966,10.97602,-2.558555,2.150278,8.039254,-4.6248,-3.324574,9.865047,6.675156,9.293691,-0.3051991,6.575466,2.616042,-7.913391,15.7614,4.839224,-0.2992497,8.752178,9.152997,1.889141,-2.809996,13.77197,3.011775,12.85169,10.09733,-4.081502,11.37629,10.09974,14.23945,8.588912,0.5345145,17.97753,1.2894,-6.930421,-5.59409,25.23378,22.26908,14.18,16.63832,18.54525,9.857155,14.25522,6.491093,43.4303,18.79463,18.12877,19.45657,-7.788907,7.3111,5.325201,15.75917,-9.404049,-11.36864,5.440205,40.08618,35.40189,-9.067591,-5.139346,-3.606658,8.722477,5.006792,6.748449,6.8362,8.58976,8.499998,-10.05518,15.83632,12.64118,7.429265,14.99026,21.02583,9.858097,-14.08928,-8.947088,12.91298,9.895256,-3.897012,-13.18364,19.50585,20.38572,-3.925425,-13.89455,-6.554291,-19.72578,-1.877641,10.5141,11.19177,2.411784,4.520014,3.176649,2.688248,-9.861806,-10.77251,-15.31813,5.4012,-6.442967,-0.4055835,-3.888025,-4.991982,-1.157978,5.276061,2.134811,-2.324244,4.063058,4.508911,4.100955,-13.28095,5.458518,9.256215,-7.606249,-2.045147,4.290999,13.69388,6.317347,-1.901472,15.1136,13.46921,8.844343,10.09208,7.581545,11.15457,6.164918,20.52908,26.02575,1.235107,10.81951,24.62086,4.84845,15.14546,10.02238,24.50686,16.52286,16.71527,4.271747,5.883716,10.5389,20.33545,19.21,40.27155,8.340976,11.6775,15.9535,28.17908,19.8525,-6.066275,6.025834,10.22159,-0.6991562,6.19512,3.864762,5.820208,-4.84245,-0.8266957,-19.16612,5.1057,3.938205,-13.58931,5.914281,-9.40462,-2.575,-1.999394,5.989545,-4.884155,13.31413,-3.833101,6.334801,0.07820471,-16.5253,-9.159665,-12.84769,-5.642475,-0.3879842,-4.784078,1.54698,-18.35038,6.979022,0.5337,1.815871,-1.362092,-3.246709,-8.241678,13.2379,5.381409,5.620829,30.02037,-8.250655,1.011259
6120414.0625,anger,83.46849,45.35033,20.69111,4.357694,15.56211,29.6706,26.72087,65.22875,84.19557,48.1972,31.44803,41.69078,-4.902054,20.90312,31.22766,32.78305,32.15922,-6.525379,-5.640006,19.04704,-6.632176,12.56997,26.1963,32.61745,3.802431,10.97706,20.55191,39.06661,43.52303,24.29873,36.39585,17.88957,34.30347,56.38723,55.93248,60.764,71.86272,77.61781,53.09114,37.859,68.53468,70.06526,85.43681,88.22247,74.05655,76.44176,58.8264,70.41898,69.87797,71.77834,79.35998,63.38613,-28.82603,-27.43893,7.444534,28.63838,20.57939,27.8373,36.63225,-9.641603,-17.06326,-8.668878,24.60946,24.88144,13.75367,17.63009,-30.50401,-16.10201,-17.3039,2.069496,-31.38417,-33.75713,-16.91326,25.72441,20.64454,-31.38169,-27.24687,-20.08042,-3.678651,-26.0597,-10.08935,23.38264,14.187,-0.1473311,-49.51207,31.82713,13.97274,-5.703252,35.29061,19.45782,-15.76591,-53.02432,-65.52194,34.59253,-5.703144,-40.14824,-78.36317,40.44591,4.8693,-37.05654,-63.56333,-37.56184,-73.38512,-56.90767,-66.89068,-67.19345,29.32424,36.61178,-12.99515,-14.55891,-37.81739,-38.38998,-54.48912,-38.05865,-41.44204,-36.55107,-49.27265,-62.02631,-64.8764,-64.42831,-77.83692,-65.11652,-64.26727,-65.42319,-65.84901,-55.75883,-39.07463,-46.4799,-44.8184,-57.61373,-54.76208,46.21152,39.08626,50.34904,67.19335,55.24536,67.88453,62.41976,68.69398,60.93369,61.53124,65.81091,64.23468,52.23398,45.12703,73.5241,49.42247,49.35491,50.6835,56.8638,52.31076,54.48617,40.50494,45.26171,28.56667,32.25844,36.78705,66.48464,41.82467,52.62333,28.43096,-1.713851,-12.63844,-35.08244,-30.49357,-31.25715,-36.66254,-22.00297,-34.8931,-33.89173,-44.01881,-49.01479,-63.55467,-35.46308,-28.85137,-28.98976,-27.44891,-28.49482,-34.57602,-3.156543,12.07763,-2.746382,22.15075,9.207584,1.200283,-10.41726,-29.57236,-24.95244,-32.23812,-51.94416,-39.56425,-35.0429,-16.70879,-9.755935,-10.37724,-0.7169111,-15.53809,-42.66189,-34.42722,-61.16938,-153.7214,-84.68558,-98.97128,23.00015,-47.36274,-37.60768
6123496.09375,anger,-20.68216,-24.46094,-14.63093,-17.15334,-12.62295,-5.072033,-13.34524,2.873993,-18.60587,-9.41672,-26.32364,-5.598166,16.81863,-22.35378,-19.36997,-12.16347,-21.54502,-2.141205,-30.44819,-19.98557,3.654125,-7.532649,2.896178,19.8085,8.612296,9.804521,14.63034,5.797577,20.28621,19.03479,17.32047,4.015507,-7.66434,25.48619,3.673931,-1.195856,9.853016,4.891157,-1.697094,-5.663817,9.619558,1.520659,13.3617,8.851191,-6.099652,7.064881,2.620879,12.45982,12.53551,4.082105,22.21387,1.379228,1.253558,2.979776,12.32055,6.298944,0.4079084,9.82994,14.7895,13.82439,14.03083,-5.348365,3.867763,3.248026,-6.501679,3.971769,-2.400995,11.26315,-20.05397,-9.313644,-1.648913,-5.254232,-18.6844,9.892717,13.92946,-0.6995102,2.036406,-5.988391,-7.209477,2.903785,4.087631,3.040337,7.899411,9.481858,4.428668,4.655832,11.7475,10.31437,9.106805,22.287,12.17001,-3.977205,5.800091,12.92745,9.812432,0.9717163,-0.3136044,21.26202,19.53096,-7.734486,-2.683945,1.01858,-3.572845,-0.2597171,14.55805,15.30815,8.808484,12.14241,-8.030426,-8.693821,-7.123899,-7.712791,1.603671,18.82489,13.90549,21.0038,7.67556,-1.580425,3.761953,3.520703,5.163228,3.427922,2.291055,2.486567,1.953058,10.337,9.341808,-4.236673,10.14362,-1.370175,-9.070298,18.86162,12.49189,-6.042094,18.45394,17.49465,13.25834,18.66527,13.75026,20.28654,15.33126,15.76798,17.18825,-3.875507,14.69362,28.55407,17.67879,26.21764,19.82168,28.55352,18.96343,20.46606,8.799499,11.9322,11.88465,13.56076,11.44779,43.07585,23.08531,14.10811,10.45629,22.38494,7.191982,-10.90076,0.03654349,3.226816,-5.99678,7.708322,-1.642553,0.4267665,-5.228498,-2.587053,-12.89647,4.215001,8.64943,-3.788548,10.04216,-1.037868,2.650128,7.137695,17.61877,9.864373,22.49072,-0.6447692,13.86999,11.53596,-1.557927,3.295138,-3.926807,8.300809,9.793631,1.665062,1.518019,-15.60403,9.645019,-2.589878,3.88479,7.940784,2.556914,7.898458,27.79586,-37.46836,7.861961,10.44407,-7.626219,7.960588
6193121.09375,exit,-18.85979,-37.12843,-33.229,-40.29902,-24.81581,-16.90941,-33.89722,41.01811,-16.22152,-13.97721,-23.38235,-7.84403,37.6917,-17.76938,-13.4252,-13.47226,-11.5018,14.96057,-28.60756,-10.87696,14.63611,-20.37989,-15.81561,-8.748268,-20.44784,-23.47512,-3.156876,-21.67824,-16.89186,-19.25451,-20.35553,-20.49733,-35.93458,-16.52705,-25.08283,-35.37894,-29.40016,-38.50689,-37.78642,-36.95502,-17.91079,-38.45362,-29.2653,-38.45376,-52.04214,-33.54647,-32.07225,-20.38337,-30.07701,-44.56698,-23.23793,-35.12887,14.31598,15.14037,15.12849,-9.367869,-15.53426,-7.913553,3.401477,46.24752,36.15084,-0.1235209,9.680115,-12.32232,-4.428743,-3.198512,12.11569,24.31612,-5.561728,-3.784947,12.74674,10.25766,-4.481111,35.56913,50.10822,13.22686,16.39866,29.03436,36.09756,27.51741,40.46864,-24.81334,-15.55017,-2.810625,-19.83176,-26.26014,-16.43864,10.94392,-16.12313,4.712475,30.51187,4.899931,-2.430228,-7.380253,19.53051,-3.87356,-0.05742164,5.87957,29.11813,-2.523028,-9.237571,1.682063,-15.99083,10.49975,25.84739,25.02945,-8.973808,-1.015328,19.02808,18.62764,9.948814,9.390985,2.512156,12.58379,2.202981,7.614986,5.707821,8.918902,10.87179,17.66659,16.14206,10.8433,15.52062,15.78728,16.34734,-3.049282,18.70716,14.99977,0.8849133,2.830787,0.5974779,-12.74304,-13.62817,-24.19982,-12.82365,-23.25873,-33.28285,-28.86745,-31.49435,-25.89132,-26.49649,-13.17755,-6.754131,-16.21901,-16.2539,-2.305793,-20.45343,-14.70076,-19.35897,-12.36262,-26.91869,-17.3367,-13.44576,-6.218645,-6.416753,-9.118368,-19.48625,13.22554,-14.91169,-22.62565,-7.36687,39.46204,28.48857,2.513542,8.125147,18.79791,12.19844,16.53207,7.838703,14.63674,2.070389,-5.365958,-5.873302,11.40476,19.15755,11.7243,20.25599,13.55869,13.5556,-10.10398,-1.577989,-13.36523,-0.07856317,-20.18541,-10.64877,-15.36767,-27.09327,-9.579662,-21.6669,-13.33115,-13.36091,-33.8222,-26.3724,-38.43471,-32.25827,-35.69795,-36.84658,-12.71902,-32.15564,-18.61232,45.32791,51.76906,40.41295,52.17567,-39.00009,-28.59977
6250695.3125,enter,13.53911,10.9584,16.93714,6.104884,19.60715,30.66943,22.91972,24.32295,14.27973,23.28686,19.48558,31.76822,24.98576,10.47949,21.35409,19.75946,22.57193,11.09917,-0.5783558,16.46807,14.62002,11.5046,37.1046,51.45879,40.52335,43.48407,54.12569,36.87123,48.11881,46.711,53.70348,42.89524,22.96297,60.83081,29.4163,33.34731,55.36547,51.03397,41.49269,34.85929,36.03796,32.25933,43.95395,48.1596,30.88306,44.65635,41.83486,33.05678,26.4995,28.11011,43.4012,27.71603,-6.603663,-3.694836,2.689228,7.296245,-5.859423,-3.894742,-5.250454,15.17352,14.70554,-13.99338,10.38271,4.475859,-6.303039,-14.30176,-7.929194,6.130039,-13.44072,-11.75523,-7.73624,-9.805185,-12.74713,17.84127,22.12649,-6.552477,-2.632897,-1.412735,5.747371,6.65469,9.788156,37.54137,48.13337,36.16355,9.874991,37.38363,40.17465,36.3484,31.54807,47.27761,27.78555,11.66739,6.473392,23.7609,25.26507,13.85029,-3.790656,16.88327,34.50669,3.68395,-4.692273,-1.133558,-16.12225,-5.336832,8.261827,8.889812,-24.42758,-4.367215,-7.544125,-7.752428,-7.990798,-8.117586,-17.32093,11.30975,-4.234512,1.592863,-8.36757,-5.717936,-1.397664,1.268177,-0.9214674,-2.175533,-0.560036,0.1064792,-0.3583691,-8.814769,5.713204,-0.5226039,-6.672985,-0.7989581,-2.354439,-14.80035,-2.039311,14.81605,22.46819,17.96575,27.80463,27.46006,32.20632,28.77827,22.62602,42.07955,51.15568,3.789169,25.73406,33.5876,12.00364,14.68704,20.8739,30.62778,18.9008,15.93903,-1.825099,6.408569,-10.10369,-2.654316,9.757931,40.31811,1.927074,14.31268,-0.8571805,28.6159,14.74672,-7.062831,4.666738,8.047005,-3.637004,4.278615,1.943884,4.362797,-7.53823,-2.768682,-15.45118,3.715878,4.964948,-14.78207,6.588858,-11.28239,-0.4239769,38.88271,52.18829,41.01147,53.94518,32.77525,42.34664,36.47181,21.55164,31.15308,18.29635,14.76168,19.6598,16.45679,28.64639,14.51262,29.87206,24.74949,24.86427,17.1988,18.18962,10.38356,10.1222,-0.6202437,7.587084,9.741708,3.507164,22.58598
6310285.15625,compassion,44.9169,-21.4376,-27.69562,-35.76052,-36.72088,-20.57788,-34.23471,65.82809,44.70678,11.44629,-8.503753,-4.868957,46.99075,9.683689,-2.061713,-12.03814,-10.685,29.7047,-10.08505,-7.677624,28.26595,7.725852,-28.4731,-25.02906,-42.32123,-40.08984,-20.85971,-20.26369,-24.25938,-36.08405,-29.3311,-25.79614,-33.56587,-19.47847,-10.38038,-15.76198,-19.74594,-13.74482,-17.64155,-15.68938,3.041011,-13.33594,-4.919338,-11.13863,-26.05915,-2.383475,-2.236629,3.888486,-5.662403,-25.22048,1.594827,-9.111672,0.5932695,2.095213,16.60466,-1.817935,-2.68704,1.68616,15.15317,26.3199,21.72512,0.9457362,21.47583,-4.676073,5.309827,13.71028,-1.745425,12.04098,-3.770073,11.89738,-1.988519,-4.069118,-2.464715,37.38257,36.08606,-1.530795,2.152976,5.218884,8.511843,11.12306,14.32245,-9.333281,-22.34401,-22.71,-42.94994,6.954504,2.614681,-8.815836,18.09636,24.40071,4.345222,-26.54799,-51.79262,16.88725,16.25478,-10.34809,-42.86226,16.76322,24.61396,-4.434798,-28.09423,-22.74895,-28.50949,-12.94595,22.97308,25.86922,1.297752,2.241358,4.323701,2.574695,-2.379945,-3.42758,-8.222374,5.825924,2.792177,8.538937,-5.885236,-5.802605,-3.148985,5.934892,14.24484,-3.188333,5.437447,6.313089,5.504088,-1.524271,13.64576,10.49658,-0.147873,5.494936,7.694563,6.58857,8.909971,-5.035367,8.459528,-5.512649,-15.7345,-23.45901,-16.4329,-6.369829,0.4123574,18.01118,22.65085,14.60529,6.934427,14.46552,-6.393283,-2.987947,-14.38401,-8.085054,-15.52697,2.815355,3.868408,3.860235,6.877051,2.913886,-8.359218,20.70247,0.001027428,8.766545,2.146842,51.80038,28.89158,10.53976,21.96117,19.42067,5.255418,23.25601,17.00193,15.36287,1.122706,1.957116,-6.137647,12.33666,13.47193,-10.21877,14.92617,-7.063249,6.901682,-38.32212,-28.26335,-39.48895,-22.65674,-38.01791,-29.6828,-41.00921,-59.77794,-47.93431,-57.56356,-62.68402,-69.13904,-66.3119,-45.93668,-52.07938,-50.68078,-46.03741,-57.04375,-72.94948,-65.4948,-67.71072,10.88719,27.56226,16.07716,94.81913,-79.46939,-72.03957
6313437.5,compassion,-19.96826,2.675523,0.9227675,-6.602493,-5.548429,10.46932,6.076788,49.34649,-17.8622,14.79406,3.763783,15.30885,42.89904,6.459517,12.39162,12.4012,15.0322,20.24706,-7.055236,12.56796,24.41742,16.39753,5.949874,13.95955,-4.068632,-0.7889067,12.82933,15.1823,15.55847,2.868381,10.914,6.950633,4.954252,23.13599,21.36856,19.87735,20.16353,21.01287,9.481072,7.533813,30.93395,20.60633,30.72481,26.79394,6.712197,17.36277,14.60594,29.1087,22.84587,11.18648,25.29228,5.186574,8.779453,11.32238,22.49315,9.586694,-1.887416,-0.4836393,-1.089274,49.70075,36.51134,5.989145,28.02487,6.229305,10.93967,6.810429,6.283824,19.58218,6.581039,20.85019,6.151505,4.319058,6.831453,33.9914,35.27227,7.856355,10.27526,6.161868,15.04273,27.50866,15.61141,14.11655,14.56569,8.849649,-15.13115,18.87312,20.91286,12.98356,21.93356,32.69956,17.112,-3.337749,-5.845502,19.93556,26.78272,1.544258,-13.7082,7.274123,36.3242,1.998321,-5.390434,-8.827067,-9.115964,6.083998,26.72634,27.92583,-19.97759,-3.820547,9.799428,10.14583,9.775483,8.55546,11.36699,23.95859,16.74815,24.25187,15.82102,11.40965,17.4485,20.51976,17.57979,16.52767,21.18167,19.5655,19.01307,14.85261,25.46913,20.33752,13.99628,-0.4214063,10.02281,-11.26388,-8.090531,19.81744,30.6262,20.03353,18.87224,16.68069,15.63514,6.341881,6.214071,23.10893,33.86909,-9.902892,5.329751,19.18707,-8.423363,0.1264255,6.225705,21.91089,16.39948,21.18151,12.89329,24.95929,12.84974,13.10723,10.90085,28.64428,-15.39857,-4.427888,0.3076629,46.31474,19.9097,6.496723,15.63757,20.81678,0.5875769,18.54274,11.67769,16.61803,3.975087,6.712451,-3.59495,11.68756,18.73947,6.427933,18.59319,8.907418,10.82804,4.555435,10.17714,-1.858104,15.24849,0.2344819,4.398978,-2.169449,-16.614,-2.81604,-12.64697,-5.979669,-5.802291,-11.446,-7.74691,-20.36704,5.475431,-3.505255,1.205571,-7.49932,-10.36667,-4.700274,39.66868,21.94448,7.897009,52.74082,-16.07174,2.028925
6578371.09375,exit,6.640043,1.097775,-5.579392,-10.11866,-3.508329,3.720895,-7.361251,21.34715,8.318921,13.81665,12.58385,18.28291,27.21512,0.1177747,10.92851,10.8188,6.704327,11.54926,-4.329738,7.095955,16.81756,10.0248,4.171622,17.75716,6.318416,8.688672,18.96717,12.42017,17.97418,15.71965,21.32709,12.02056,-2.392472,27.55347,9.376063,1.489532,17.69003,7.56126,2.40869,0.03446585,12.70561,-3.561796,2.360622,5.929552,-14.62002,2.198054,2.689721,2.823431,-7.172974,-22.34014,0.5747015,-10.3337,-18.86732,-16.17443,-4.615044,-25.15742,-28.92759,-19.73526,-6.481256,14.33787,13.06789,-19.40973,-7.859783,-27.30025,-27.00292,-15.14218,-19.7691,-5.919223,-35.06419,-25.64585,-19.35102,-21.64185,-34.87458,12.60182,24.78219,-19.35196,-15.97726,-2.303174,6.823116,4.326793,6.272502,6.860789,18.50104,12.97824,-16.4357,9.353599,18.15504,11.421,12.48623,20.81265,11.0129,-5.585246,-11.15238,5.121314,10.32181,1.819238,-7.796433,5.976377,20.2576,-12.5958,-14.92005,-8.291325,-22.17412,-6.800807,9.142406,9.289479,-18.32191,-4.267642,-6.723651,-6.872544,-15.13416,-14.79503,-8.18313,-1.09101,-8.03338,-2.692948,-3.621583,-3.645865,-1.696921,0.6877594,-0.6070448,-2.720175,-0.1810151,0.3690168,-0.139036,-13.6834,3.226,-2.162863,-10.79247,-15.74274,-12.45278,-10.73532,-5.958085,-1.286465,3.217818,-14.03807,-15.85449,-23.94768,-17.40032,-14.31805,-9.410068,7.984508,21.85877,2.982854,2.137467,3.449302,-15.11727,-17.64057,-25.47658,-19.83644,-24.04221,-11.43095,-8.020412,-2.215499,-11.0118,-8.783019,-25.74342,5.405206,-12.9824,-14.50343,-17.27841,28.47135,6.273311,-6.935313,7.136142,6.023437,-6.837167,7.339319,1.205325,2.501681,-13.25808,-12.79238,-19.15899,0.5499495,-6.442008,-23.16551,-5.199578,-22.21048,-12.1645,7.969625,16.51787,5.477389,19.65144,-1.545991,7.141633,3.975292,-12.90207,-0.2825654,-5.674582,-7.682466,-4.817554,-3.86897,0.4941003,-12.09899,7.380199,0.2924172,2.165457,-7.452611,-2.121148,-12.70017,21.162,6.583858,12.65558,14.9805,-17.79774,17.07163
6635945.3125,enter,0.4051388,-4.941756,-2.681033,-9.459914,8.160859,8.355786,0.01959848,18.68978,2.240316,12.69336,3.834167,18.47019,24.66218,3.500637,14.78712,6.581522,12.7637,9.172824,-13.59817,3.793381,14.16913,0.6211175,15.96318,24.01141,10.86586,8.211588,17.04084,18.77999,22.72322,15.70926,15.15133,8.521657,4.363321,26.20067,14.24238,14.46565,20.41573,13.11895,2.267617,-2.646622,21.94952,16.85755,24.06119,19.83942,-0.4259176,7.124677,3.855763,21.80956,16.97988,4.078662,14.90082,-8.013547,-1.612407,1.054253,12.75572,5.247252,-12.36559,-9.778378,-6.877737,30.58821,28.13871,-2.112142,23.82093,3.654046,-6.016949,-6.213566,-2.292224,10.52264,-8.306427,-1.902206,-3.592784,-5.301446,-8.484919,22.55953,28.04208,-2.569368,0.3537436,4.832382,11.72262,18.81883,13.61884,10.89056,11.18545,15.0816,4.948699,13.01488,16.8826,12.50702,11.73453,23.63577,13.05393,2.262965,1.945662,6.275933,12.19951,-1.431551,2.541835,8.238276,20.75379,0.6354021,-9.111631,1.857244,-8.223967,0.9969413,16.44188,16.03974,-20.44171,-5.702908,0.2901393,0.3646534,3.190741,1.424568,2.85969,11.28074,2.32743,7.416101,0.9836314,3.419295,2.104723,7.018623,7.27741,2.671621,5.66764,4.7944,5.888894,-1.646686,10.66518,-0.7595397,-1.138169,-0.2287165,-11.88287,-20.43925,-12.67984,13.88494,22.50179,13.59707,11.76453,8.872332,4.532793,2.090266,-7.831749,8.310613,22.04439,-18.69425,-2.209423,8.957884,-14.60303,-4.252758,-0.4890152,15.7826,11.2749,17.2534,8.748157,14.20098,3.11398,9.499207,7.164303,23.08554,-17.77251,-15.92969,-9.150209,28.30762,11.79104,-3.625051,5.629547,7.95926,-6.06304,8.527547,5.39,4.950548,-2.563491,-3.950776,-7.201441,7.466097,6.90425,-5.360941,7.853839,-1.753833,0.05086557,10.56279,18.88523,9.951831,26.39219,10.65706,15.89015,10.56932,-4.187212,3.730639,0.9384753,2.15971,6.942688,2.555863,5.700115,-5.356703,11.13517,2.282193,6.001138,6.679416,3.250336,0.07760921,21.41699,4.517184,6.861039,12.37056,-4.354819,15.77999
6810996.09375,fear,30.50634,16.17715,19.15588,11.09099,9.282179,11.09158,-11.27233,45.47923,31.15545,34.75361,20.89309,27.4926,47.2769,25.22189,31.14347,22.39059,13.04489,31.40234,15.5083,15.04913,38.42887,23.642,12.60917,17.4346,13.37335,8.618761,23.0238,6.927938,9.638484,10.64913,6.212067,2.418405,-15.62319,5.320519,-10.2022,-20.54808,-14.10884,-33.2454,-37.53039,-31.48753,-9.169727,-27.55128,-18.36906,-26.24944,-47.66829,-41.90313,-40.34659,-10.09485,-20.02605,-36.1943,-30.80755,-51.20237,16.12428,18.92696,18.32582,-2.687218,-17.16643,-18.45071,-15.05125,35.38493,30.24039,4.110765,23.33003,-4.919859,-1.049822,-4.305314,12.95251,25.69532,7.316436,9.309513,13.54782,11.87973,8.645838,36.90861,38.90586,13.94977,16.66538,8.995107,18.66694,22.2376,16.83148,-2.72463,17.56507,25.68301,7.32928,-10.35228,9.106463,16.93128,-10.73464,11.19931,17.43217,8.508739,14.2944,-11.58585,9.050659,9.793755,14.67074,-8.795545,19.86308,7.94436,3.146818,8.741386,1.879489,19.9134,35.65417,36.33218,-33.4941,-17.76637,10.65079,9.656904,9.982008,8.703266,21.31864,38.64476,23.46531,28.97716,19.92948,21.70372,26.03067,30.97925,25.87333,23.87424,28.52267,30.26999,29.51832,21.63013,36.4375,29.98989,20.5277,24.45027,22.4924,-40.39982,-35.27917,-17.52908,-7.865971,-17.32729,-25.66596,-24.05764,-33.28757,-37.8395,-47.58126,-33.88631,-15.10781,-42.91312,-33.01088,-28.67275,-47.20534,-28.34262,-23.42416,-5.310896,-18.63505,-13.63301,-10.39045,-6.22874,-9.23965,-4.301183,-12.18096,9.566544,-41.94859,-46.09344,-18.83857,52.06215,36.44091,23.15903,27.07793,31.52703,9.975323,28.46701,24.87731,29.30124,21.17458,29.98454,15.73985,28.87469,29.92466,14.09353,30.7436,16.44239,23.3031,13.07807,26.04312,17.59185,30.94133,10.86501,24.39609,22.64737,2.431185,15.7682,6.195297,16.13349,21.31761,13.0708,18.88841,4.957242,26.81523,16.09275,21.67391,20.49411,15.18505,12.09054,31.57527,27.88134,26.98827,42.4373,8.021044,23.97408
