Time,Event,A1,A2,A3,A4,A5,A7,A9,A10,A11,A12,A13,A14,A15,A18,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,B1,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C3,C4,C5,C6,C7,C8,C9,C12,C13,C14,C15,C16,C19,C20,C21,C23,C24,C25,C28,C29,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D14,D15,D16,D17,D19,D20,D21,D22,D23,D24,D26,D27,D29,D30,D31,D32,E1,E2,E4,E5,E6,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E29,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G13,G15,G16,G18,G21,G22,G24,G25,G26,G28,G29,G30,G31,H1,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H21,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
835835.9375,happy,-0.6658802,24.69032,9.282264,-8.830843,5.240161,9.033141,5.490438,-15.38402,2.827447,8.692026,5.882612,-1.211294,5.501728,-15.2451,6.796835,11.24386,13.20526,-9.125829,-4.622657,1.299634,6.387954,6.081883,-3.127446,-47.88453,-5.52712,33.5843,-18.73952,-11.53265,43.65231,7.646064,20.63006,17.70494,7.630247,-6.066482,17.04017,18.81276,14.20746,16.99862,-0.5932182,5.203304,-1.595474,13.71972,11.17098,-4.487548,32.99741,14.78426,26.60362,16.93436,-0.4716058,24.96734,6.251962,21.49714,30.93355,12.62709,18.76231,18.74087,-12.57681,6.238842,24.06293,3.299205,21.64274,13.55914,15.20486,12.92728,-6.537263,4.716978,14.56352,18.86595,10.11814,9.470003,11.074,14.85089,-5.806705,16.58096,21.76832,23.17051,9.301982,22.06795,17.32455,15.7927,1.426943,-4.795298,9.000338,1.304045,4.334857,12.97592,8.492521,-3.483064,13.54541,40.09457,6.79258,9.349302,-2.293363,20.70066,11.78395,33.92285,34.78396,8.646627,9.743308,22.47015,18.81515,7.510424,-5.438184,-0.1609103,-1.954307,23.73144,11.61905,17.24427,27.10052,17.03156,12.52606,24.45264,14.13111,5.456994,5.761453,5.645392,1.357005,5.859681,12.74029,3.733576,6.303594,6.397536,49.13765,50.90198,17.34858,11.50983,12.29696,9.449715,16.47832,19.45849,34.33375,44.30978,11.81398,49.02744,14.25824,17.74275,14.32655,6.032989,10.58693,12.28079,-1.087083,17.29721,10.94224,19.4,18.50095,14.99958,15.32438,22.29426,12.98194,6.626547,3.384542,12.52758,2.475182,30.08005,22.80165,13.29644,11.22526,16.12322,7.625849,-7.202095,24.82281,4.235425,-4.973403,-6.026051,8.330297,4.73261,-5.272542,1.161831,29.37113,-11.60133,-16.13818,-23.75962,6.296853,27.36754,15.32367,7.59476,7.276701,5.961687,-18.53282,-15.19389,-11.80915,10.58713,11.98762,12.92958,11.62021,19.44927,33.00314,2.459493,-19.84661,2.822802,23.2258,22.31736,31.50185,20.4602,-13.63812,2.953029,17.87466,9.889475,32.49166,24.5735,-15.89416,33.86351,21.07007,13.34116,10.96184,51.62997,45.36321
860808.59375,happy,20.67467,16.14223,7.243131,-1.972121,9.615867,15.13778,26.83376,-7.768032,0.9067159,19.44614,13.63459,4.081833,21.68577,-1.523005,14.75287,17.24657,24.88357,4.482483,3.179089,6.720464,14.08054,8.512091,7.878299,-31.33802,5.183035,33.23367,-25.46209,-16.00356,37.88883,8.010315,17.74381,13.76643,10.77077,-6.873518,15.99244,14.73665,15.23831,19.18949,1.73229,2.075916,-0.6660167,15.42974,11.63309,-4.32837,34.09851,12.79579,23.92363,22.29711,-2.621472,23.69851,1.435807,21.75366,29.53039,11.58862,19.85907,19.83208,-10.57293,5.044899,20.48622,-1.082596,19.30638,13.93281,12.55347,7.840481,-10.08677,-0.2620096,7.002538,17.30097,4.964573,10.29476,10.41731,12.42617,-6.257178,17.69889,20.06619,19.53556,9.552483,20.76748,9.76301,9.444991,-1.644837,-27.15448,19.06729,4.480812,4.613514,29.47788,24.59114,-8.901061,-1.788696,12.93178,11.99155,-0.4240281,-12.80237,-4.905015,2.724758,9.856531,25.74855,-1.751646,-5.377223,2.525612,-3.871701,-1.387761,-14.35649,-9.823954,-6.244768,26.5213,4.622265,4.118033,7.897382,-0.2861223,5.875123,20.05507,4.012738,3.916143,3.161698,2.549522,-2.28741,7.990561,8.078448,2.479587,-0.1693907,3.467949,45.09947,43.69123,6.058845,14.54865,6.933917,14.75358,15.83927,19.50811,31.94744,39.39293,15.02707,49.13102,22.01158,19.16879,16.43804,10.23141,14.08822,28.49518,7.4961,23.22506,14.36448,22.93891,19.18445,11.89622,12.87686,18.11953,13.47131,10.19976,5.592004,8.667787,7.398699,31.19769,21.00847,14.91352,14.40345,19.65352,8.573528,6.044966,39.94573,17.55816,3.166085,2.812458,15.2584,11.16884,4.151012,-2.113173,37.56704,-13.93817,-8.410727,-24.72434,4.011687,26.15943,11.12292,8.808802,8.415419,4.255664,-13.98267,-4.976549,-6.7584,12.5531,2.920719,5.810482,7.639136,15.66136,26.12036,-10.20498,-32.52961,-19.93616,10.45048,-10.3604,2.292606,-2.71603,-26.76205,2.126811,-1.788943,4.223801,8.830063,17.78477,-22.20928,13.4892,11.56106,14.86839,37.00466,23.97671,2.695893
936187.5,happy,24.38763,43.86972,30.69515,13.84268,33.97194,32.92242,29.30119,9.676237,25.145,35.60154,31.30003,21.30721,23.58917,3.516042,29.85708,30.62559,29.67924,11.051,16.8433,20.97228,23.7019,21.32493,8.524714,-35.05809,16.99993,60.40278,3.648099,13.41753,64.2449,33.9743,43.67293,41.33226,33.7651,17.84843,38.78963,41.4606,37.85097,38.18895,19.60269,20.16696,19.25916,34.40144,33.51793,12.56009,46.88285,27.45693,40.26723,34.42412,17.09265,43.11749,22.33151,37.98631,43.81687,24.08105,35.42936,33.92204,-8.410781,9.944379,26.03114,7.21436,27.56019,17.679,13.67271,5.17051,-2.081646,10.11433,20.03267,21.66011,7.156413,15.96831,14.70753,12.98775,1.324798,23.37633,23.91154,30.00823,11.70558,33.15387,27.67955,30.72801,24.48123,0.874304,24.51421,22.65438,29.15575,24.3413,32.55705,11.88396,18.23173,46.0519,22.73106,12.97103,2.460963,26.0596,6.379137,-3.682136,37.46808,16.55224,12.5758,27.74162,15.68558,9.974265,-4.177212,-0.8564818,7.648898,32.15668,2.462665,6.533561,13.34165,7.390054,16.05761,32.41191,16.25747,10.26289,18.14379,13.20653,11.25541,13.61162,15.88587,12.81005,10.53059,9.064751,55.20733,54.95356,23.23109,11.61006,11.24012,28.28605,30.85315,31.37266,44.23197,53.87507,25.50239,62.48894,25.5092,26.52229,27.33736,22.2596,13.825,24.15732,11.0197,26.14732,22.3356,33.19122,30.81088,25.43045,23.49438,25.53943,24.88373,23.25506,11.83105,18.26018,12.37914,36.45312,32.20429,24.13933,16.79678,16.61156,14.03029,9.130418,40.08393,19.25374,8.866632,3.473274,23.55665,19.35041,6.297715,8.335075,40.89253,-8.634343,-8.038456,-23.05768,7.798328,35.61824,8.07984,10.21948,9.256186,11.80121,-11.36634,-2.913516,3.408049,16.90485,34.82233,36.78837,36.79955,43.05046,55.85465,28.73316,3.161468,20.49505,43.78456,37.03957,40.82357,39.09214,6.224378,32.1832,37.97826,32.09654,51.1267,46.54766,7.065638,21.52457,17.23614,6.176784,20.49905,61.07043,40.78105
948882.8125,exit,7.391759,-28.27079,-13.40203,-26.12594,-4.629528,3.383014,12.0657,-16.26667,-4.922703,0.9792713,5.691556,0.8338587,23.28141,-18.67686,6.977514,13.88191,25.47764,1.076757,0.4616398,3.584565,7.881244,8.477031,8.444179,-34.4656,1.881604,21.3056,-33.01645,-19.5579,29.94468,1.988696,12.98313,7.765412,7.525511,-7.88658,11.3735,11.70346,15.94611,16.81345,3.462091,2.376991,-2.389843,15.86425,16.42874,-0.8392506,32.07333,13.08194,27.73184,24.25813,0.4234209,27.04994,10.75236,22.91738,31.3769,10.41645,24.90574,23.5848,6.107947,7.22825,23.22464,1.92318,20.54739,13.14091,11.27263,8.374663,-8.008845,4.022727,9.7348,18.37127,4.552105,14.89295,13.32552,9.256061,-4.833163,19.03199,20.66245,26.54334,9.065547,24.62802,7.206958,4.077037,-12.65962,-46.06979,13.60317,-0.7379606,-5.850369,16.3103,23.45599,-9.943222,-17.848,-15.33543,14.15292,4.682502,-9.125692,-19.63162,6.160313,1.397987,33.2505,1.543467,-8.410954,1.355189,6.003471,1.513733,-7.809162,-6.328368,1.817447,34.71494,7.834134,8.299073,12.85737,10.09676,8.18694,28.59253,8.896396,8.314558,14.47504,12.02035,13.49814,11.1775,16.61061,10.99815,14.77677,5.370097,54.17908,54.26075,12.79786,13.74582,10.07033,9.913074,15.04307,20.1596,33.37246,41.91443,12.33227,51.34466,17.97284,20.1978,19.66982,12.98819,9.110749,18.61127,7.600571,19.41656,12.53093,21.42887,18.62478,15.08303,12.82158,18.35367,11.61048,9.617128,4.616547,10.35668,6.764452,27.85444,22.23348,17.3411,12.98801,17.53456,10.61454,17.39201,46.9683,21.96116,21.02677,13.89352,28.10054,23.50193,15.53034,12.6403,54.19384,15.71679,6.895628,-0.8176047,4.226049,37.56839,14.52014,9.254063,9.868515,6.849626,-7.517048,9.012236,7.484363,11.32736,-9.595389,-9.854394,-5.459794,3.58698,7.165487,-26.49112,-46.50246,-33.52526,-16.88431,-38.59619,-32.62371,-29.32338,-50.37727,-18.59377,-36.7006,-20.7691,-46.04565,-27.41848,-66.11441,49.38099,55.4634,61.95528,63.58123,-12.06464,-54.9909
1005480.46875,enter,16.58478,27.89212,17.28246,4.054389,22.74339,22.4977,19.96634,2.466521,21.73488,25.57857,19.82072,14.93503,16.96044,0.6248902,20.26373,23.81628,24.4453,0.4482788,7.252251,12.69266,17.0788,13.59048,7.680274,-34.37694,9.035884,50.78993,-0.6294041,6.716831,58.59889,25.77209,34.18571,31.56472,27.51297,12.05251,30.30234,31.88661,30.29309,29.66574,14.70295,16.15071,11.22291,29.09999,27.34644,13.3722,42.18053,23.46852,38.65834,33.21282,15.34113,39.62526,19.8671,33.01878,44.23211,21.65849,34.48426,36.31395,-4.291202,14.38328,32.83027,9.766418,30.66553,22.91489,22.34863,15.06881,0.6122517,13.22494,18.78801,24.16608,14.14247,18.66824,20.86715,21.81595,1.538926,26.18425,29.7509,31.45192,18.63796,35.65985,25.2794,25.6936,9.829888,2.167815,25.81741,14.88885,13.18195,26.13271,30.99812,3.935155,12.48664,36.463,20.26442,12.69447,6.570148,14.09937,12.81399,11.16552,38.05723,1.472629,10.67765,26.07741,10.82575,9.746872,-0.9712943,-5.510058,5.566067,29.44757,13.21095,16.84591,28.77035,24.5996,22.28761,20.23839,7.960952,11.01507,13.42448,11.04589,9.088579,13.03455,16.56252,10.23171,11.06191,6.711699,53.04484,54.28386,17.78745,21.07036,20.07368,21.67551,23.46275,26.30002,42.39531,51.93898,25.96925,61.52681,26.33249,30.16512,30.36124,21.85643,17.55191,24.09714,14.70497,28.06339,20.94791,32.12188,28.15342,25.79508,22.10195,27.32475,19.41855,19.78035,11.25774,19.81386,12.14471,40.4114,32.33852,23.71717,18.27919,22.49122,16.04994,3.796394,32.81297,10.50961,5.977801,0.8753883,15.71258,10.80125,1.683625,11.74521,33.19038,-20.94443,-7.058742,-23.72674,7.806882,33.22944,10.99988,9.025539,10.84991,10.41154,1.548039,-6.351209,2.603003,14.808,23.24634,25.11423,26.62817,31.07876,45.79856,16.48499,-5.382785,4.966316,32.27404,21.68248,32.13147,24.27402,-4.346571,17.37927,20.40961,19.79008,33.78876,27.06266,-10.08176,25.13556,16.74286,12.70785,16.0803,46.01734,37.7852
1049750,fear,75.00311,120.6928,72.84689,40.73591,48.51399,39.04671,77.10493,44.97104,46.96406,52.28131,40.9684,28.92739,19.3175,29.49102,38.95966,37.90772,31.47703,22.61289,27.68046,31.76513,32.56261,28.60312,14.01996,-18.9634,24.54842,68.8414,17.07837,15.46116,66.25998,44.57406,47.60852,43.75756,37.84105,18.79955,44.56348,43.04887,36.85529,45.75638,28.81561,29.03477,23.55356,36.94781,34.86827,9.453115,59.91048,36.10369,48.35397,38.95837,12.99171,44.21642,22.56495,44.39627,52.50527,32.28663,36.65473,38.4333,-21.47078,17.32818,33.31381,13.6606,33.43974,19.23941,14.99494,7.810536,-0.7087329,12.04748,16.59553,21.18261,3.945991,18.10739,11.16214,5.527404,-4.457342,18.77441,14.78082,19.30285,3.954876,17.01085,25.11915,27.10201,17.69333,10.6563,18.40249,11.77858,17.24755,17.96155,25.32169,-1.232417,5.68953,46.2742,19.11205,6.805334,-2.870438,-1.20391,-0.3594452,-2.610815,34.01921,-6.230656,-13.92663,-19.11109,-0.5040771,-14.01632,-50.67439,-24.27184,-29.25753,-2.692337,0.8311222,-3.495307,8.55764,-4.822041,2.14282,-1.700477,-12.58593,-16.19058,-18.18537,-23.84426,-34.07215,-8.544797,-11.30242,-20.09777,-22.97139,-17.66833,27.97825,32.48455,-2.976088,12.69819,5.985125,37.09783,39.18037,41.87291,52.80141,62.69608,30.57941,65.86765,27.60403,29.38588,25.06854,20.29718,13.01993,21.632,9.037393,27.7427,21.55585,35.79736,34.63836,33.90004,34.27668,36.73412,34.77453,31.5003,23.50004,29.46175,20.72558,46.99057,36.86454,26.07102,17.9747,17.08737,14.88351,0.1044298,34.55907,13.61465,-3.860853,-3.858877,16.28996,11.45331,-10.17951,-10.69353,24.43611,-23.56827,-21.96519,-31.14834,16.75393,31.56668,17.48118,19.62212,17.58267,9.973876,-9.939185,-8.017852,-16.50985,25.16117,39.48045,48.23959,49.48755,60.72142,75.99274,44.07416,18.75815,28.36901,66.53698,55.74075,79.60719,72.86192,42.00241,55.73846,86.53684,80.56367,117.1008,122.4743,86.27542,-71.76431,-51.61581,-85.44988,0.3217815,114.1578,97.47627
1051500,fear,47.37622,100.0551,55.49647,26.16066,36.66337,30.62258,50.15256,25.09991,38.13226,40.20224,31.69014,19.49133,2.989234,9.781214,30.17336,29.79621,18.14249,7.167734,16.77788,23.95359,24.09248,20.31665,1.293498,-33.98788,14.50096,64.66457,13.38452,20.16569,71.15228,37.17369,44.87374,43.8296,39.12633,22.90607,37.98515,42.57915,40.59515,33.84631,19.60184,21.23428,19.68733,34.751,36.79085,16.24225,45.35015,26.9816,42.59655,33.17767,11.81325,42.28026,24.67843,36.97581,45.52807,23.56083,36.72352,38.7171,-19.19386,16.85287,34.55152,9.016718,29.85498,20.80676,22.74293,18.5565,0.4157554,12.11974,20.68821,22.47349,10.94981,16.52818,14.19815,9.556457,-3.989721,16.45605,21.07966,23.83151,11.15872,22.91181,24.87526,33.18831,22.19002,5.509688,23.75904,17.66233,17.2294,21.08506,28.95054,-1.238006,8.054708,47.3971,21.06422,7.32551,-7.434402,2.099125,8.386226,7.244143,29.95583,-3.025506,-10.72457,-17.44935,-3.244343,-12.6826,-58.94989,-24.03261,-33.24217,-7.673012,17.58591,14.03263,16.18749,10.53424,14.16658,11.27658,-6.901202,-16.34766,-18.67004,-29.62067,-42.17806,-13.50949,-15.21039,-25.43486,-34.18502,-13.12834,23.36211,23.40626,-9.473384,25.23559,20.90005,28.12199,28.38553,28.2382,44.22335,54.45068,25.99378,62.79896,31.18061,31.74874,31.05625,24.0299,18.78284,26.87837,15.6115,31.04514,26.7694,34.01722,29.15122,25.69601,24.70788,27.79289,21.45441,22.36515,17.92266,22.49703,14.97896,42.07324,31.31817,27.40448,22.77475,24.21732,17.04111,-17.74429,21.92707,6.222154,-20.78871,-13.60975,8.469226,4.689725,-18.84714,-16.072,22.05093,-27.0148,-20.11096,-31.71742,18.25497,26.91868,27.93131,19.69567,20.3489,20.04504,-14.47616,-14.81626,-14.11043,23.91496,41.51756,47.06852,44.79781,54.50426,72.28716,43.88451,16.16771,31.74659,62.83484,52.33944,68.97582,61.51871,30.69434,47.82692,74.24149,65.52275,101.6153,102.3239,66.5093,-90.13033,-67.64449,-102.0716,-23.41797,102.2478,83.98282
1053699.21875,fear,20.17076,27.34187,17.15905,5.139313,22.56923,29.02304,24.24767,-1.34182,12.81499,28.14289,24.41458,19.63724,15.70356,1.587639,23.77148,27.31325,20.96652,2.772481,10.62802,13.07277,20.0836,20.52167,5.215505,-25.95972,10.2613,52.09837,-1.480601,6.525482,53.9345,27.66056,38.8971,34.86159,31.49433,10.28622,34.77668,36.67616,33.75959,36.53003,22.69292,23.68188,18.34766,33.68877,32.25336,8.914351,50.09093,32.01893,46.11917,35.60645,2.036813,43.33837,23.78355,42.7729,48.06666,28.13465,37.21319,36.08186,-14.61251,20.10857,39.04849,13.77656,34.1353,21.46202,19.56186,12.78795,6.130232,15.89795,22.15064,27.2393,13.88798,22.8164,18.97919,17.78017,3.484677,27.8527,25.07965,33.69997,11.12709,33.71843,21.18634,20.75226,10.98049,-11.69308,24.38132,15.90758,13.3341,24.62299,31.50859,2.182236,-0.6719075,21.95849,18.80707,12.37102,-5.126683,4.308961,7.942561,5.315609,40.15998,-3.692947,0.3612018,5.362742,2.59842,1.697717,-17.39036,-2.096665,-3.182474,22.48481,9.930587,11.78019,20.42079,12.3527,22.10937,15.57562,11.66899,8.62465,5.389924,2.217949,-1.649896,12.49801,9.851521,2.908946,3.331851,8.011678,45.56374,41.48146,13.3057,16.13472,17.47951,28.62219,29.69799,34.85218,47.536,55.49506,27.89685,62.33981,30.52958,31.08053,30.42172,25.87496,18.00903,29.30133,14.42951,28.27211,22.01587,34.445,31.29324,28.98753,28.61803,32.86591,28.43794,24.58755,16.00356,24.98953,24.25269,43.95771,36.65782,27.82124,19.51216,23.04131,15.05994,3.490671,33.99386,14.02217,3.740853,-1.056927,17.15283,11.60791,-2.101449,1.890072,31.01504,-23.58979,-14.88052,-41.90079,20.42002,35.90694,18.33538,18.76291,21.54205,14.55199,-1.89948,-5.821931,-2.701878,24.42903,21.41289,28.40741,28.15076,34.26717,47.5346,16.38032,-2.81051,3.200119,27.15656,13.49576,21.34134,19.51915,-8.116335,19.7669,19.86745,21.73248,25.98585,29.50867,-6.545307,14.09757,16.27346,6.775241,28.10312,44.64353,19.37
1096492.1875,fear,4.407682,23.27334,9.948266,-1.16125,13.30078,13.22677,7.487806,-3.920582,12.35871,18.01509,15.1414,6.071152,-1.424146,-7.927025,11.49934,15.14595,7.984893,-9.387769,-3.982941,2.50092,5.764092,6.164905,-4.731019,-41.16209,-2.03199,44.96525,-7.148643,3.015222,54.53895,19.36897,27.89603,24.82904,25.01118,8.958656,20.36884,24.85928,28.35599,18.71864,7.632463,7.220069,5.049739,21.04305,22.63694,7.51232,35.68081,14.26104,27.01655,25.10943,1.840101,32.31577,17.4537,23.683,32.0852,9.136864,25.64911,29.02852,2.578186,-0.3539092,17.06057,-4.424601,17.29226,9.418011,10.32327,5.845221,-11.5004,-0.2106719,5.938493,13.8474,5.582061,5.828142,7.493523,7.56947,-11.5255,13.54213,9.19427,20.30289,-5.206281,13.23114,15.29822,23.69637,18.44946,-4.700433,23.89575,22.52089,20.52143,23.5864,31.68911,9.832222,11.48978,34.22969,12.58511,11.08367,-0.5478038,15.3623,0.7080656,7.464118,29.6953,3.019811,5.234701,24.70435,-2.007456,1.084182,-4.976802,-13.1588,-4.850347,20.03831,4.691883,7.343465,14.22668,2.928177,7.69974,8.527113,-4.505014,-3.624157,0.602966,-2.524961,-6.077424,0.6020164,-2.261651,-14.75101,-9.377781,-7.951156,31.00186,27.9313,-7.542853,10.81119,11.46696,13.44306,15.4848,17.6382,30.67957,40.98081,12.12414,50.55596,15.18343,20.43216,25.82336,20.79258,11.26029,20.76838,9.231985,19.11609,12.32299,19.58331,19.38052,11.56572,11.68481,14.89006,11.30424,7.536678,0.7124015,4.449039,4.211043,24.01334,16.89277,13.7501,13.53748,15.7855,7.882023,-9.574522,23.91264,0.8332384,-9.673069,-5.742951,10.76972,5.737991,-11.52698,3.951635,30.81456,-13.97121,3.05928,-27.53737,-1.589622,18.72612,3.394066,-0.9361355,2.886704,-1.347154,-23.079,-2.926866,-8.377843,7.249238,22.62739,19.26403,21.72326,30.37044,41.15705,6.164515,-12.16888,6.017568,26.8659,19.81519,22.14039,18.59641,-7.897964,12.92981,16.89589,19.05293,30.03162,26.10342,-10.47072,9.769322,-15.2619,-24.41483,-14.79817,34.19672,24.34551
1240007.8125,exit,-18.78061,-41.37959,-21.40944,-22.38251,-0.641602,9.555975,-16.3244,-26.23774,-9.725307,8.566133,7.62081,7.301398,15.12936,-17.09055,8.576014,18.60654,18.09348,-4.931888,-0.5640984,-1.008311,8.488442,9.086422,3.63078,-33.90927,2.223049,28.91141,-22.38827,-7.075765,36.96572,11.62084,21.43207,14.95675,19.89789,-0.1819544,16.93802,20.93342,30.13594,20.69815,7.7904,13.39228,7.859329,22.15546,24.32876,17.21908,37.69812,18.18474,35.28964,26.84006,18.45005,37.54073,22.52826,33.07414,40.16973,17.80928,30.25187,33.2534,7.448801,18.39461,38.82142,13.29768,34.1793,25.09102,25.82537,22.47188,5.021387,15.5501,17.01752,29.09813,18.91779,24.40603,22.37889,18.86666,4.545821,28.80626,29.3473,37.89828,19.63364,35.80935,27.28986,10.06918,-5.913736,-35.33113,20.69607,1.199429,-1.218847,14.53943,15.9351,-10.0845,-4.45126,-4.99266,3.430229,-4.412016,-16.24043,-8.041544,4.161461,5.078907,23.92931,-0.6307451,-1.13263,13.78518,5.878933,5.171096,0.92994,-2.235936,4.976429,33.8715,17.45791,16.97909,24.6466,15.51403,18.74586,29.81468,13.4065,11.72062,17.68746,18.08797,9.546557,18.86783,22.76613,15.87369,20.33948,13.26443,57.08376,55.59077,21.36287,22.87335,17.17262,16.93889,22.81072,29.51207,41.90227,51.35213,23.25146,59.64669,26.78647,27.38602,27.63066,19.61962,14.64499,18.94681,16.77099,30.46968,25.43668,34.07256,32.12639,26.4391,26.66478,26.79131,19.74772,15.62817,10.96935,19.49229,18.02852,43.71141,33.40151,28.17382,26.01546,24.51431,22.8958,6.804772,34.86804,12.6281,-6.329914,3.658928,19.82841,15.61268,2.585716,13.0138,37.94611,-4.055326,7.052311,-16.6823,13.92355,40.87953,21.51632,16.16616,18.36267,15.62111,-6.269872,7.319851,8.703647,20.11476,-0.272117,-0.5842869,4.106427,5.481059,15.88155,-18.20705,-33.91099,-24.95102,-12.59998,-27.86069,-28.17562,-24.39869,-46.36504,-20.24477,-37.75541,-22.37251,-42.27626,-40.59446,-75.42546,51.97803,43.42823,65.9072,39.75319,-17.58577,-44.09336
1297582.03125,enter,0.01455873,3.432523,-2.209227,-6.854032,2.44638,8.321222,2.321132,-11.93947,3.53163,10.5718,7.382027,4.951362,7.673219,-14.86647,9.771757,12.3561,11.98988,-1.703437,-2.91649,0.1469195,6.003794,4.500373,-3.826488,-42.5434,-1.910544,31.90294,-14.39742,-6.921049,42.99339,12.64752,19.55581,16.5281,9.858207,-3.524032,18.17055,13.60865,12.18153,18.42956,1.060519,7.390582,1.31721,10.95123,9.2147,-1.741176,34.21934,13.05188,25.75487,17.33692,7.146453,25.21798,6.895153,23.35735,33.24073,7.569299,16.98526,21.03664,-9.554006,8.669006,29.59239,3.995208,21.11717,10.53861,11.76336,8.217118,-3.195521,9.241104,10.41755,20.3786,8.458426,14.91661,17.15645,14.36199,-3.689619,24.06892,26.43079,30.71334,6.778525,35.36488,8.788009,9.915876,3.057411,-16.49897,11.95887,5.253987,2.460278,13.94934,21.85774,2.218385,1.992933,23.44188,17.15616,8.95235,-2.004409,12.84174,5.861588,12.67634,40.16107,10.9276,4.662262,24.08103,11.10049,7.003596,2.401304,-2.021546,3.375251,33.01365,10.6946,15.42381,20.15404,12.19945,11.95208,21.80859,12.17885,10.66675,11.6842,14.47291,13.34895,12.99251,13.02769,9.658026,13.41686,7.760692,50.07387,47.19714,16.52877,11.45713,14.20192,9.619055,14.24139,17.58116,29.38779,39.85398,10.39609,46.71577,10.69526,12.98359,16.08327,9.574365,6.659449,14.02092,5.624234,12.90212,8.624179,16.83394,16.43939,15.4992,12.93071,18.73965,10.89859,7.670129,2.316733,10.1197,7.496156,29.91303,21.78233,9.308371,7.635388,12.81756,-1.161393,-4.356573,27.29237,5.016137,6.620293,-0.6668248,18.2131,11.43652,2.882035,12.42872,34.61,-4.902093,-11.17606,-23.01761,6.737586,25.46558,5.263437,1.366966,10.38082,6.881387,-16.45534,-6.973032,-2.250171,9.335302,13.91207,9.153718,12.40045,16.76562,31.40167,1.296598,-17.24836,-5.692649,21.33595,6.241212,12.83393,11.44937,-19.58398,-2.852458,7.616662,8.710594,10.0593,4.782732,-28.20648,37.42872,33.49624,30.23735,13.49426,39.76017,19.2262
1386906.25,awe,28.6255,45.24942,23.29029,8.884954,17.99189,15.12216,30.82269,10.65304,25.20843,23.42844,17.21649,15.31592,18.33826,5.808305,19.01996,20.44819,20.83133,5.537186,12.17568,15.16759,14.76966,14.85842,8.884756,-27.47399,8.172966,41.94981,-4.73094,5.67033,52.47915,20.17013,26.93801,22.40505,19.76139,9.60365,19.95753,20.43676,18.33185,25.03057,5.565365,11.20903,4.856522,15.51473,13.62907,0.9377038,36.51123,14.11041,31.45132,21.80182,11.79059,29.90228,12.60097,28.8579,35.62273,13.005,26.29281,27.07333,2.468044,13.95868,33.49123,7.287723,27.50872,16.53109,14.68141,14.56313,0.4061556,13.70688,17.46572,22.08973,10.83576,22.39895,16.40744,13.95914,3.428339,25.79362,26.7457,34.2333,17.05187,36.4912,10.90999,19.03917,13.53448,-4.345702,17.74081,14.60641,16.19126,23.50696,32.02187,11.3449,8.271978,34.95325,21.53843,12.7873,-1.543562,13.56909,8.938802,18.59515,41.54549,7.694788,1.150499,15.60585,5.109829,1.883051,-14.28689,-3.949794,-0.9817047,21.9632,10.96014,13.13343,18.84223,9.752034,13.16586,25.57149,10.57367,5.46144,3.810328,2.455521,-0.7259051,5.942218,7.80868,6.045679,6.716917,5.362768,46.64965,45.68983,15.27655,14.64458,17.82795,15.21614,18.1019,20.09487,35.29863,42.793,14.10358,50.95601,21.10845,19.021,18.68829,13.80881,14.87215,19.53464,11.68428,23.73106,15.61164,24.26408,22.9517,16.57419,18.1587,21.64095,16.21931,13.41371,11.30799,16.8139,9.53316,25.71996,24.60429,18.46393,14.20344,18.50382,49.39699,2.950357,35.37584,11.35558,4.365616,0.2965483,19.31691,12.77073,2.643261,21.36351,37.85542,-4.855142,-0.06233814,-18.35168,6.686529,29.7701,10.19588,3.166974,12.73538,8.69136,-8.754618,5.436053,8.285199,12.83061,26.66394,25.11368,24.69539,26.68427,47.10542,18.38696,-3.541777,9.853416,35.69944,29.59114,36.49371,28.52905,1.574113,19.5538,29.88654,32.14592,42.44267,45.47681,14.22727,17.31721,11.9377,14.45292,23.89338,63.22711,39.45258
