Time,Event,A3,A4,A5,A6,A7,A10,A11,A12,A13,A14,A15,A18,A19,A21,A24,A25,A26,A27,A28,A29,A30,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C14,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D10,D11,D12,D13,D14,D15,D17,D20,D22,D23,D26,D28,D30,D31,D32,E1,E2,E4,E6,E9,E10,E11,E12,E13,E14,E16,E17,E18,E19,E23,E24,E25,E27,E28,E30,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F32,G1,G2,G3,G4,G5,G6,G8,G9,G10,G11,G12,G13,G14,G15,G16,G18,G19,G20,G22,G24,G25,G26,G27,G28,G29,G30,G31,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H22,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
4028945.3125,excite,-13.2101,-12.78672,-3.538766,-2.700252,16.08434,-18.50562,-9.908807,-0.370048,13.38544,18.68513,-26.71815,-10.22312,5.454823,3.19726,-13.00762,18.23989,10.13518,4.06121,2.088713,2.667352,1.051787,-6.408193,8.213456,5.248408,-7.109,-3.607617,1.433185,10.23823,22.6807,-5.159914,20.88847,1.293166,2.125348,-3.287815,3.017423,10.98743,5.949582,2.914358,10.24044,8.8245,33.62544,4.756138,32.22884,7.606556,17.5188,5.319584,0.9541506,26.17978,16.59768,12.23392,5.591891,23.47009,1.828064,0.405341,-13.34095,-13.19701,9.883071,36.07251,2.825992,9.42427,-6.852582,-10.58065,4.775434,-23.56355,1.705535,5.019772,-1.683758,-5.180101,-0.8909956,4.175758,16.08717,4.590821,30.67705,-18.32458,-16.59163,-5.607785,3.59901,-8.204816,-19.15928,-17.48549,-5.502292,-9.249125,-16.45235,19.7127,-0.1745045,-11.14368,1.667055,15.1428,6.636312,2.431064,-12.24459,15.92542,31.28316,14.95177,-18.96449,-1.535748,7.238189,4.469948,-23.33191,0.3777636,39.92426,23.27625,3.960423,11.21406,10.03285,4.318113,2.115977,3.371252,3.835563,-10.3092,-4.20802,-15.91159,-13.08348,-20.59369,-13.6719,-15.56285,-15.75471,-20.22611,-10.29526,-7.548287,-6.537502,12.33608,34.14199,-22.40651,-9.147949,-16.7113,-6.746536,10.80146,1.551192,5.805706,2.280198,13.81822,13.27555,5.167644,-0.1292936,-3.060452,-2.080338,-5.330594,3.883978,5.020697,-2.286562,-6.309351,2.115593,-3.516258,-10.58888,-4.723588,-0.07989661,0.1724327,8.258673,14.22799,2.350744,0.6257827,-13.9069,11.43386,14.45277,18.61062,0.9620098,-6.240819,-8.707361,-7.129607,-29.8964,-27.5904,-1.020479,-15.34009,-25.78528,-27.35872,-18.3868,-24.63797,0.5342727,-17.48732,-28.54348,-26.11951,-22.18732,-22.10277,-35.93504,16.98137,-26.59067,-26.52601,-6.569997,6.301534,12.25431,6.590833,-4.42537,-24.33339,-5.30587,-12.47599,13.9055,-19.20483,-11.18466,10.57389,-1.328971,8.229702,1.055428,6.115641,-7.910123,-12.45631,0.5571163,3.57571,15.72963,-13.78614,2.583941,-6.289826,-14.89248,-16.48585,-0.9443884,-15.66125,-11.98904,-1.602046,4.550109,-29.27818,-25.05912,-17.98954,-40.9768
4033425.78125,excite,36.35146,15.69296,13.79622,7.446959,19.94911,19.59247,11.53343,11.04359,13.97678,18.96152,-1.558057,5.677663,15.73941,10.97438,9.488617,35.83078,21.84214,11.19872,23.50069,24.65497,24.25319,0.1516821,20.44588,16.89685,8.744794,8.584431,17.26929,17.03611,25.92916,2.764156,26.92798,12.38763,6.174997,1.791275,7.071135,7.192601,3.188845,-0.02915129,7.60329,3.504433,29.86668,6.58486,26.46786,2.146365,14.0775,-0.4921302,-5.777205,16.25537,9.867695,10.43548,0.08234435,17.72539,-10.17784,-14.13383,-13.41477,-14.30757,-3.139987,23.99612,-12.57704,-8.375884,-20.63789,-20.94399,-12.90729,-19.28599,4.849763,-7.920354,-13.93322,-15.7878,-5.668581,-6.858198,7.418924,-3.878066,27.34783,-17.98204,-19.19919,-8.883472,-2.897958,-3.045883,-20.04445,-16.99079,-7.55232,-9.861309,-12.01889,18.61728,12.75214,7.071525,24.04294,36.97144,10.29117,18.30645,-3.720542,8.788424,27.54357,21.28399,8.308305,-10.41576,-4.706969,-6.334714,-16.69818,-11.01076,30.66578,18.53001,-3.911881,3.936978,-6.262337,-8.220557,-16.9826,-10.80629,-5.616451,-20.30488,-8.753828,-13.53313,-10.6648,-17.38323,-10.87635,-20.70922,-23.31908,-27.13489,-30.23347,-28.38085,-29.34247,-20.07325,-3.905776,-26.81276,-18.09958,-23.23643,-13.3197,-16.22581,-13.29268,4.003036,-1.8014,10.01928,7.082568,-4.49019,-13.6793,-13.20523,-19.04553,-18.45512,-6.467744,-1.217188,-10.03865,-15.65985,-9.729087,-24.58022,-29.6359,-22.56733,-15.48495,-10.51986,-3.21183,3.959489,-2.290707,-3.035397,3.535587,-17.55145,6.272676,5.286673,-5.394769,-21.51712,-26.939,-21.78044,-3.353623,-4.058817,15.16245,-4.649385,-1.387603,-6.871069,-19.97732,-2.538626,-7.122908,-24.00995,-29.57873,-28.09567,-23.11967,-20.46417,-35.55445,11.12993,-28.38353,-27.468,-8.956551,8.783659,9.898501,0.1672876,-4.5671,-21.66431,-3.146939,-10.32392,11.43477,-18.02125,14.14595,29.63483,20.58697,22.61662,20.16902,36.57921,26.27254,17.66235,30.77538,46.75846,64.67326,39.93197,51.88132,29.6941,17.6483,38.73759,48.07308,50.93311,48.43854,-51.76953,-52.19624,-32.72977,-26.26551,44.51224,31.59923
4066777.34375,excite,-18.03734,-25.12378,-18.17482,-15.70422,-1.777796,-23.60399,-22.75711,-18.13861,-10.12119,0.9037683,-0.8813024,-24.74616,-16.45547,-8.929137,-5.112284,9.115774,-3.617384,-9.75958,9.42544,9.923937,-9.486129,-12.17064,-3.275308,-3.526043,-17.69797,-12.47851,-6.735393,-3.383455,12.17594,-14.82028,10.09244,-7.960587,-10.6694,-11.86387,-5.535961,-7.402518,-11.02639,-10.43095,-2.78992,-1.051933,22.6209,-9.859407,15.43128,-9.548105,5.311441,-4.592258,-5.263062,17.76693,7.939554,-4.011914,-6.970267,16.15852,3.229634,-8.457848,6.444118,5.653435,-1.870498,24.65181,-0.1965872,4.053003,-6.983106,-5.030118,0.4370431,-7.031684,11.32187,-7.334457,-5.321321,-3.26846,-1.434561,1.225238,16.37297,6.705963,33.72735,-1.274129,-0.2407513,1.982604,9.005758,-1.480318,-1.473323,1.055404,2.761905,-1.649943,-10.4813,28.75359,-12.23284,-19.51771,-0.9166901,5.689674,-7.12078,-5.443673,-22.20242,7.817002,15.18329,2.87283,-19.50503,-7.516231,-0.5668774,-8.687901,-23.74387,0.1983652,35.98961,23.04584,-1.843492,6.177447,4.435677,0.4052907,-14.6947,3.796414,4.755911,-5.323877,2.356258,-9.064184,-9.252172,-20.37309,-17.2985,-27.37322,-16.70083,-16.29172,-14.27497,-12.40709,-11.87107,3.491894,19.53325,-11.61729,0.8046575,-18.09292,-4.515529,-4.791139,0.6491871,-11.82442,-15.56871,-0.01125717,4.779048,-4.305845,-2.21418,-0.1410295,-0.4154317,-2.561801,-3.932919,-10.07283,-4.967314,-11.93936,4.127983,-2.624775,-2.382811,2.644389,2.436064,-3.223144,-2.220763,-0.002434189,-12.20616,-16.67394,-10.7409,5.272707,1.378011,6.433654,-0.04269274,3.576529,-5.848745,-0.1673305,-3.626354,-1.399103,15.58858,-10.80067,1.763803,0.6759843,-0.3942209,2.974277,20.35598,1.742839,-10.37552,-8.537322,-3.906805,-3.932051,-17.61106,2.883721,-9.720592,-10.13288,-12.27004,-2.693673,1.01088,-2.841441,-4.311074,-6.102311,12.50381,5.874911,2.965242,-1.436169,-18.07746,0.6431298,-9.67179,-4.318202,-8.21135,2.379869,-15.48722,-18.50315,-7.001833,-0.7695615,10.48953,-19.0337,-0.9314185,-15.10246,-21.73832,-18.5982,-5.411399,-19.06745,-16.09924,-15.41554,-23.5927,6.271871,1.441309,-25.0535,-36.05293
4121300.78125,exit,-38.17075,-39.73558,-30.39123,-30.55558,-13.76278,-38.80961,-33.13779,-27.16553,-17.83305,-14.69337,-12.38053,-28.78941,-19.89417,-2.162441,-11.04542,-0.1724753,-1.093558,-2.349472,3.454299,4.79785,-0.5424927,0.5380135,-23.25292,-24.81011,-38.13525,-33.04606,-29.25729,-20.61423,-10.76754,-40.26369,-15.91155,-32.8724,-29.03485,-36.04852,-32.74214,-16.7828,-22.18904,-25.15729,-19.60103,-21.35358,0.3322645,-32.29848,7.160698,-14.75264,-3.270586,-21.6173,-19.93293,0.04995724,-8.494761,-1.918936,-6.528608,4.705841,-18.54978,-20.71011,-2.037627,-3.642351,13.55134,40.63721,-4.552682,4.951499,-7.237717,-2.61021,9.373956,-20.58407,-7.905514,7.951532,0.8984936,9.848529,4.846075,9.463063,22.95268,13.74392,48.91869,-7.540633,-6.393939,1.369918,11.86588,-3.794328,-9.249678,-6.862308,3.129824,-2.989992,-20.02933,25.33906,-34.79784,-38.34773,-19.27175,-1.645167,-32.55525,-20.67291,-35.66992,-2.587273,15.8639,-3.419492,-23.4996,-9.426883,-7.112233,-15.0661,-26.98258,-9.065641,28.4817,15.66935,0.9253211,7.615149,0.5116476,0.3018236,-13.61693,2.425399,-2.228084,-3.222987,-5.445615,-9.551652,-20.52653,-16.72131,-11.70526,-2.344505,-8.72127,-20.54873,-24.30311,-23.84814,-24.04752,-20.15639,-4.903404,-22.3924,-15.69208,-9.586994,-5.841004,6.394397,1.8026,-15.55918,-14.42316,5.723012,8.400571,-9.955541,-19.4793,-20.36479,-12.44797,-20.197,-18.26246,-36.8681,-11.13154,-23.74473,-2.104759,-11.62521,-14.58365,-14.2962,-11.33769,-6.036623,7.631632,14.5843,-6.210843,-16.40459,-9.207741,-9.744729,14.5884,21.53991,1.455516,-9.568176,-4.138103,-1.471255,-11.77394,-8.245633,20.60019,-1.704497,-6.177536,-3.905949,10.14147,-5.819001,31.07247,10.97763,-9.132624,-6.999204,-3.721396,-9.415474,-15.73073,20.78778,-9.746922,-9.328677,-0.3508832,12.85594,18.2455,17.33817,2.705713,-10.28356,7.965019,1.025132,18.52423,-5.944065,-34.37071,-19.52596,-31.7952,-21.50098,-26.62779,-18.68842,-34.67536,-34.75008,-21.77354,-17.26642,-1.555475,-36.38012,-21.26162,-40.40533,-40.65788,-35.58496,-30.95079,-35.18265,-29.14978,-19.03646,-18.6928,-20.05934,-14.17643,-41.7449,-53.82737
4178878.90625,enter,0.23538,-13.37834,-4.673436,-11.31268,2.135529,-1.979242,-7.109099,-4.30869,1.269175,4.778253,-12.56645,-12.41069,-1.922038,-5.432167,-0.6621505,21.48105,5.428125,-6.709115,14.30432,15.12872,10.75732,-16.58841,-1.715725,-6.782206,-18.56225,-18.35124,-13.37194,-3.013039,4.002421,-22.55014,-2.084872,-20.53292,-13.35821,-22.91404,-21.60311,-4.489527,-14.99244,-17.20236,-14.7866,-14.56064,8.897245,-14.12848,3.966099,-14.88477,-3.125696,-14.66255,-11.26932,4.66249,4.537394,-4.553486,-13.58158,8.164703,2.331986,-9.224624,-4.404928,-5.286406,-15.72638,10.82218,-3.653305,4.175295,-0.4940272,1.082884,15.43023,-16.8493,3.87114,-20.31674,-3.778148,0.998285,-8.760655,-4.687498,21.24411,12.5122,44.01582,-10.24127,-9.891789,0.2403414,8.823189,-8.639798,-11.77371,-8.202374,-3.443105,-5.711349,-17.02596,20.15416,-15.97161,-20.01453,1.520344,13.87038,-6.870147,-1.460507,-15.90079,11.42749,27.91252,18.35454,-15.52061,-2.295246,4.065522,10.21333,-27.86495,-8.945513,32.93082,22.11519,-1.266232,8.77771,4.174916,2.70595,-5.844445,16.67691,10.66131,4.997955,0.1232073,-10.52352,-13.40394,-16.25042,-9.195071,-15.61398,-10.11657,-14.62929,-14.90251,-13.6369,-14.11686,-1.850756,18.48169,-16.55225,-15.95871,-11.11379,-10.13054,14.43966,10.02516,-5.33323,-15.81019,-4.666748,-4.758131,-8.983237,-10.78274,-6.72181,0.9223362,-4.063039,-2.379296,-7.682883,-0.09988361,-12.18857,5.60001,4.882933,2.383101,-0.7874235,-4.350787,-9.425939,-14.56505,-16.81533,-17.27622,-17.59155,-15.3288,-15.5161,-15.66221,-6.249762,-11.76553,4.768067,3.734092,7.271304,-16.59735,-16.84834,14.04058,-5.562355,-14.47803,-18.13924,-10.85867,-14.58023,-4.910801,-18.5657,-22.53588,-21.31639,-15.98097,-15.68158,-29.00943,-15.92578,-21.35038,-20.594,-21.34532,-13.6958,-14.44143,-16.8231,-11.94646,-18.94707,0.5382006,-7.343349,-10.51612,-14.57856,-19.06309,-3.650575,-8.948612,-4.640418,-2.718409,3.170956,-9.31671,-18.16429,-3.40464,3.830746,14.65466,-8.924685,6.390747,-6.552002,-13.65373,-8.677385,4.829675,-6.13917,-3.561651,-23.09081,-16.84993,-24.35398,-18.9495,-5.040429,-27.86857
4247550.78125,fear,8.242328,-3.722129,0.1268089,-4.698882,9.559175,9.141644,-1.893433,-0.7402166,3.489755,10.70712,-17.86609,-8.464231,4.422014,1.426873,-0.4843826,21.61662,9.722384,1.741156,13.93766,15.4244,8.972844,-3.077259,8.835449,3.244948,-4.267788,-11.69773,-4.949139,7.75734,18.92523,-7.766245,15.09861,-6.052306,-3.2016,-6.547701,-5.262108,4.324631,-0.1705879,-4.853303,1.119836,-3.217658,20.30561,-5.271683,21.37782,-1.1415,9.018462,-6.587922,-4.857644,12.89127,6.98692,6.608687,0.961067,17.4816,-3.704393,-8.982364,45.80314,41.71228,4.722288,31.20402,6.691675,6.672067,-2.613881,-3.145419,0.7717943,9.888853,19.57148,-0.5652716,7.20541,-2.444591,7.69186,7.722378,24.69907,12.85611,35.0314,37.53878,37.28088,9.728003,16.12479,2.758294,37.57967,37.49479,20.69594,9.534169,-7.25071,48.26759,-7.608864,-17.25801,0.9709461,9.834768,-4.725803,-3.444917,-24.75958,0.2501964,16.80302,6.344064,-8.569581,-11.61449,-1.181908,-14.37327,-35.61376,-12.72402,23.92019,7.220902,-14.25375,-7.162429,-11.93999,-15.59736,-33.37695,-2.039383,-3.672214,-8.404545,-3.745221,-19.99477,-8.433526,-23.35311,-12.35608,-41.92073,-53.26638,-34.72644,-32.78428,-33.6648,-34.60451,-29.19215,-11.65228,-49.18734,-42.65051,-54.64518,-48.58577,-6.080916,-7.319415,7.070452,-3.228281,10.78748,9.689633,-0.9804486,-1.824421,-0.9766464,0.396349,-7.913952,-3.834392,-9.455471,-8.863705,-18.08763,2.862987,0.4245928,-2.098797,2.277673,1.639961,-2.006806,1.017318,6.983813,-2.217192,-4.379037,-2.21025,-1.330223,7.420617,13.87619,-1.228253,3.935513,-5.350446,-0.6454015,-23.75825,-24.73578,-7.191665,-10.40914,-22.22032,-24.66487,-17.2132,-22.72816,-21.04241,-29.12124,-13.77962,-12.33585,-7.514398,37.41887,-18.23161,5.526663,-8.063353,-7.961846,0.1917129,1.499481,4.529517,4.178605,8.907971,31.59558,52.38446,43.5346,4.669418,36.52708,-13.63625,6.205661,3.326621,7.635145,5.779618,14.65943,0.7463628,-5.757717,-0.5541763,17.35972,23.82761,2.433417,20.17952,6.740436,-1.083892,9.454775,19.66895,15.18072,14.96358,-40.50365,-39.59505,-47.56144,-23.27266,14.74845,-5.697006
4589984.375,exit,-12.50478,-14.07451,-7.818595,-7.99637,5.10582,-11.8352,-13.05522,-7.501135,3.748821,5.596262,-6.317406,-16.48056,-0.7856503,5.61657,0.3495647,22.79529,21.92743,5.768094,13.329,15.94233,17.20734,-2.527563,4.60582,2.377125,-10.40182,-8.418346,-3.223948,5.233225,20.44423,-11.43665,12.4055,-7.050058,-1.333117,-7.894251,-4.787085,4.950955,0.04737983,-3.620214,2.254216,-3.349594,13.71401,-8.654654,14.8927,-1.064452,7.556334,-3.918615,-7.338689,7.446296,4.7081,6.314877,-0.80163,14.34728,-6.834047,-12.22829,-3.569613,-4.316685,3.42885,30.82996,2.3461,3.726971,-8.123969,-9.90586,1.650429,-10.3514,30.75071,0.5975196,-4.296921,-2.260376,0.105703,0.8492148,18.09557,7.463844,42.43539,-9.955523,-9.156544,0.1307002,8.000045,0.2101753,-11.69344,-8.675428,4.048773,-0.7381802,-1.144862,24.73791,-9.147583,-12.15205,6.795315,15.57869,-2.735944,2.448811,-7.758425,13.67106,38.49268,13.71016,-5.123879,-14.29238,-5.329669,22.03396,-21.47147,-11.40508,35.08154,23.74269,-5.064791,14.20215,13.2801,11.69906,-0.06123826,-2.477184,-2.671644,-7.049458,1.139483,6.07779,7.055556,6.43087,22.4892,12.20031,7.987241,-9.211729,-7.507626,-5.913069,-7.235929,3.658886,29.22618,-1.572032,7.236823,4.505062,10.73804,-6.382663,-6.902696,4.379976,-3.535006,10.45619,8.544835,0.734785,-6.228346,-7.354039,-5.361134,-8.747973,-5.906003,-1.303061,-11.12051,-14.66127,-2.122926,-8.320502,-8.74105,-7.471219,-1.297426,-3.050409,5.301607,9.424199,-0.2646098,-4.255564,-7.983411,-9.594717,11.60632,12.69474,0.196553,-5.314236,-14.85637,-7.981662,-11.19293,-7.319541,16.01833,5.797327,-4.09266,-4.018898,5.525407,-1.918789,14.49512,-0.8367096,-16.89291,-13.81001,-8.691684,-15.29408,-21.91241,11.42029,-15.22742,-14.88373,-3.011842,4.915994,8.280559,0.8946221,-0.7709061,-17.06334,2.130024,-4.871853,9.117592,-13.93682,-12.46209,4.626616,-3.644433,0.2160407,-2.149829,3.70512,-9.831539,-13.68054,4.354537,2.704506,17.02827,-6.786402,5.110595,-9.022202,-15.29405,-14.90917,-0.1240238,-17.03018,-13.59409,0.6230484,-7.820338,-5.263027,-11.18379,-19.6252,-39.00671
4647582.03125,enter,-21.41674,-24.42233,-16.01321,-18.23292,-2.9289,-26.06758,-24.52299,-17.22924,-6.952418,3.412666,-27.57771,-28.5773,-14.52556,-5.525851,-13.52534,6.958852,3.450525,-4.322962,1.332139,3.98386,-4.274185,-10.69041,-5.852492,-9.318529,-22.06414,-20.0895,-13.08054,-6.341013,5.072631,-24.40081,-1.085732,-18.46953,-12.76064,-18.82334,-14.68222,-0.358022,-7.78931,-10.04442,-7.694057,-5.639355,11.26146,-14.06525,15.81938,-3.316744,7.111594,-7.744097,-2.870177,10.06934,5.591022,5.150313,-0.3611568,16.17156,4.069486,-3.879561,40.37632,40.70187,7.257331,31.89678,14.06429,11.88876,6.862558,8.117625,16.14458,41.19187,62.05618,2.903801,8.546606,11.92353,14.14559,12.41074,32.50185,27.00464,56.75628,35.9694,36.39098,23.05388,31.48904,24.9335,34.59183,36.6513,33.3829,32.80545,22.2334,68.2779,-14.29372,-20.76432,0.1555125,19.02604,-10.92837,-0.9802068,-15.77219,7.350768,22.33038,16.83898,-5.543231,-2.645164,0.2829241,1.57272,-14.99367,5.674006,40.80231,27.02015,3.568278,8.816321,3.543662,2.75174,-8.713408,10.20111,12.34804,6.28559,15.71768,5.301919,24.60734,11.48879,35.45337,17.35464,-12.47523,-22.01855,-16.68337,-14.27191,-15.59799,-9.527766,8.514507,-22.75337,-19.66443,-14.5776,-30.47696,9.502029,7.026859,3.509877,-4.688833,6.583472,7.439975,0.127426,-2.959355,-1.266546,3.72417,0.9810466,-1.301535,-10.34437,-0.9090236,-10.89257,7.812404,5.125539,3.180175,4.831201,2.345916,-2.37304,2.567712,5.585198,-3.912975,-7.628018,-6.468403,-0.731388,5.691033,13.67444,-0.09412736,6.55741,5.224936,7.869099,-29.94033,-29.44605,4.026276,-14.98667,-26.61545,-33.26079,-22.14426,-27.90632,-30.85549,-43.74266,-28.59924,-28.97808,-23.57205,30.96638,-33.14819,8.48793,-25.69898,-24.30576,-5.191642,-3.189147,4.401775,8.020479,9.5466,30.35069,47.87513,41.82034,5.775681,32.98441,-21.65527,-3.611751,-11.85951,-9.490631,-13.48569,-5.431629,-14.30696,-19.48629,-0.2113501,0.3573592,17.53338,-10.45834,0.5195968,-13.89737,-24.01789,-19.03535,-10.49226,-13.81536,-10.93526,-1.722367,-18.85339,-19.25606,-26.90318,-18.23612,-36.44195
4692914.0625,happy,10.32766,3.718023,11.07172,5.69419,18.44528,11.00217,10.34807,11.07772,17.39011,15.41228,5.603325,2.476687,17.73742,8.621582,10.71041,29.03557,21.10695,8.534648,23.80297,27.03887,14.63418,-1.531945,18.4225,15.06576,4.035182,4.758321,8.816718,14.73404,28.71155,1.767045,24.81853,4.114759,6.447575,0.8962049,4.568348,8.36176,2.316654,-2.123495,5.32982,-0.1141249,22.86794,-0.08695979,19.10661,-2.119246,5.876759,-2.816492,-5.259898,15.24088,7.786101,4.264181,-6.363992,13.17087,4.41221,-13.79762,-2.604942,-2.917438,-3.093209,22.56742,-13.99755,-4.341479,-17.47098,-16.03173,-10.00215,-0.005105004,18.08077,-5.406502,-7.606629,-7.752241,1.774045,0.0006411523,14.32239,7.647684,38.63673,-5.447522,-5.486223,2.203979,11.10538,3.397498,-8.835962,-5.741446,7.88787,4.334816,-2.057892,31.945,2.90371,1.530315,19.45559,33.05551,6.345409,16.24393,0.6013122,14.62821,40.73058,32.73726,5.083111,-2.009301,8.75458,11.90765,-0.9436298,1.047392,55.51079,38.68039,11.06293,25.0978,18.67663,18.81222,11.52132,-12.52673,-8.955381,-15.03255,-0.1041253,-3.671417,-2.665972,-6.281428,-3.422791,-6.817751,-3.899288,-7.856838,-1.817948,1.772326,2.324889,14.91665,33.1708,-7.781385,4.604512,-5.31465,2.515077,-15.9442,-16.38421,1.580305,-8.260013,1.854104,-1.731352,-10.70075,-17.82729,-15.85515,-19.89879,-18.54304,-6.339779,-8.525587,-11.7054,-16.75689,-9.868731,-26.76588,-30.59246,-18.93689,-17.48002,-16.78761,-13.46052,-0.2045712,-7.885613,-8.816236,-5.931547,-3.725712,0.7728489,5.244036,-16.03644,-19.28459,-32.15632,-18.13376,7.891538,7.163964,28.75986,7.507882,10.61446,8.078147,7.357701,8.276514,14.39459,1.187043,-14.36026,-13.57152,-7.471633,-8.857257,-20.64019,6.532182,-13.63118,-14.32732,-0.9994758,6.49186,9.653137,6.609953,3.612739,-8.936486,7.762976,2.451912,11.08055,-6.024978,8.244298,21.77663,17.22628,17.5797,16.96957,24.19184,13.68637,7.288263,21.11848,28.08326,35.61405,8.9627,27.30384,14.43456,4.539174,7.358817,19.32202,9.887962,13.5916,2.232915,3.364595,12.02829,17.53102,6.782716,-20.14602
5014054.6875,exit,8.345695,-4.806862,-5.080755,-8.306829,5.720843,2.663815,-1.234254,-2.019346,6.48395,8.633597,-0.7954438,-6.237863,4.53735,2.93253,4.433708,19.25275,9.696139,1.768002,17.33915,21.71313,13.51082,-5.308385,3.926019,0.4066689,-8.744988,-8.394062,-3.006907,3.332329,14.95517,-13.9729,10.3288,-9.159748,-6.682264,-10.05231,-8.731123,3.838526,-1.209301,-4.396369,0.8681892,-3.698483,15.15773,-13.09218,16.03341,1.1565,11.70019,-1.778047,0.04018652,9.438509,4.054735,5.427235,3.077436,21.41822,1.392412,-7.34411,-1.7807,-2.947394,8.415722,32.82931,10.60089,10.96597,-6.40339,-9.974967,-2.085144,-10.67478,2.619569,7.091319,3.987024,-7.233643,10.5566,11.3974,23.00361,11.17618,38.74821,-7.086636,-5.810094,6.257052,5.838908,-0.600446,-8.140516,-6.074574,2.453047,-1.428024,-11.31279,26.26566,-13.38097,-9.923646,2.873533,21.01002,-9.883672,1.445953,-10.1534,3.341901,32.24477,20.29403,-7.677586,-6.185811,7.327987,0.5782993,-15.41119,-3.929566,41.5885,28.17854,4.866325,9.595382,8.110866,10.86375,-14.86777,-7.630661,-8.741023,-16.65137,-5.862988,-6.225401,-10.72873,-11.24372,-10.04046,-6.185148,2.359253,-11.33516,-10.5264,-9.918681,-11.95237,4.715357,14.95745,-4.707661,3.42251,2.658695,0.2357055,-11.10433,-14.72652,4.229584,-4.31345,7.950153,10.0534,7.748868,2.800296,-0.3831684,-0.5796849,-5.158185,-10.98742,-15.78578,-13.1531,-18.3214,-4.672122,-9.710521,-7.558366,1.63653,4.431221,4.625509,6.454123,7.673015,-2.235539,-6.037185,-6.648234,-15.60646,8.904022,16.93546,7.207758,1.40404,-19.10192,-7.520461,-1.846962,-2.594685,10.58445,-3.217058,0.9601999,-1.735477,-6.481959,-0.005221196,15.15896,-1.75255,-15.43431,-12.20254,-7.99191,-9.765405,-20.42392,11.59391,-13.7977,-14.79032,-6.079474,2.357029,8.288812,7.605419,2.081463,-12.62645,5.969769,-2.182417,11.05341,-8.818815,-10.22224,2.679963,0.6414066,2.025759,0.7061231,9.188001,1.916981,-5.699494,6.533585,9.99636,25.0775,4.318762,18.75602,2.846832,-6.492111,1.108847,12.88874,6.026749,9.029043,-7.553645,-14.67384,-16.78108,0.5912924,5.247739,-15.1075
5071628.90625,enter,-16.14451,-21.27763,-13.10582,-16.13611,-2.404424,-17.53193,-20.34949,-13.1671,-4.412369,6.719283,-18.53728,-20.09064,-8.782347,-3.878799,-12.07971,6.279251,1.734153,-4.483327,2.062078,6.537167,-3.763798,-10.43576,-5.152245,-4.67103,-11.20728,-7.958457,-0.6990981,-2.052261,13.71783,-14.14097,17.15087,-1.974212,-8.103826,-7.619868,2.827754,1.125847,-2.12852,-1.033295,5.797399,5.203611,28.62588,-2.205107,18.62341,2.436811,13.17488,2.233757,3.838596,24.12329,16.40386,7.459615,2.461096,21.14018,11.59685,5.061167,-11.38821,-10.53208,2.983385,27.90361,-7.130257,-1.231105,-11.11496,-3.701313,14.89142,-25.78084,-5.285078,0.4214868,-8.746813,-4.255991,3.196218,-4.39778,10.26074,-0.443356,37.79047,-14.33129,-13.89671,-7.337097,-4.698127,-8.730104,-17.40302,-14.83125,-5.37874,-16.3926,-24.19912,12.76305,-1.512709,-5.54097,7.085811,17.38099,0.290604,5.159796,-5.708922,15.57508,30.7456,10.7565,-18.11493,0.08660611,3.952785,15.38923,-20.65919,2.361932,32.941,19.16408,-5.989627,0.9308386,1.192674,-1.911294,-14.74283,17.73866,11.71723,-5.165296,-4.143996,-17.21152,-23.94102,-20.09626,-24.65005,-23.1245,-20.70388,-24.05415,-13.31693,-11.38778,-10.87942,-0.7571074,14.64852,-20.39178,2.07371,-20.83307,-10.49202,19.56763,16.58388,1.473824,-1.417303,9.662316,12.74706,8.326561,2.94685,2.766467,10.35001,13.30618,9.311378,1.174878,8.808448,6.710807,18.03854,15.88663,9.264943,6.736039,-3.180905,0.7807723,6.83987,12.75666,-0.8765596,-3.754205,-6.305705,-1.01127,12.61501,11.21686,-3.788879,3.322521,10.82933,3.367944,-21.8407,-20.94101,7.220006,-15.7142,-17.8672,-20.61871,-15.94509,-17.22938,2.155741,-17.75906,-31.7226,-27.32113,-22.80845,-21.00685,-34.18816,15.65514,-27.65016,-28.2351,-12.99436,0.4042147,8.80638,-0.6311596,-1.104192,-20.94164,-2.977453,-10.61379,7.466089,-17.47617,-7.410684,-0.4863124,-4.890508,-2.6659,-5.870039,0.4501893,-8.281397,-12.26473,1.945758,4.487312,13.90264,-9.45603,1.868545,-10.68301,-19.08655,-14.67679,-2.73142,-11.58503,-8.897572,-18.13325,-19.1444,-23.14512,-23.64224,-18.73943,-35.33317
