Time,Event,A4,A5,A6,A7,A12,A13,A14,A18,A19,A20,A21,A30,A31,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B30,B31,B32,C4,C5,C6,C7,C8,C9,C15,C18,C19,C22,C27,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D10,D11,D14,D15,D16,D17,D18,D20,D21,D22,D26,D31,E2,E8,E10,E18,E19,E20,E31,E32,F3,F4,F6,F7,F8,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F26,F27,F28,F29,F30,F31,G2,G20,G22,G24,G25,G27,G30,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H22
4082671.875,relief,-12.70625,-0.5362698,-5.498707,-7.303347,-1.044284,-3.801506,-18.28817,7.946206,-8.187611,14.11978,3.250417,9.445573,28.40554,-8.469411,-4.007884,-3.125544,-14.50976,-16.88122,2.038467,-4.074077,0.3216439,-11.51583,-25.39279,-0.6170012,-14.58702,-26.10861,-6.858249,-18.95071,-17.98,-12.57281,-20.49141,-7.72724,2.647537,-2.03961,-13.73277,-24.20337,-16.98785,-15.98009,-15.32947,2.776888,-22.63565,-8.19033,-19.56441,-8.43826,0.4567919,-27.16191,-7.122066,0.8652443,1.154922,10.8954,-1.097552,7.252295,6.570383,-7.974778,-12.88361,9.721879,-1.019078,-10.53067,-7.661755,-4.81779,-2.528575,-3.693576,1.114345,-6.157068,2.379829,-3.918143,2.095068,10.50003,1.271915,-4.240465,-14.65271,-0.721986,0.6106912,6.464595,8.72643,-5.93418,-17.85839,-6.396131,-12.09567,-7.853187,-6.116405,-1.89055,1.408877,-10.32419,-10.61427,-22.11455,-17.99885,-15.38443,-1.436572,-5.639826,-10.8442,-8.468477,-1.843974,-3.187013,-9.443015,-5.63522,-18.92732,-16.6606,-18.33822,-9.133445,3.340109,-22.33266,9.747252,3.04013,-8.744046,-12.01631,-8.727273,-4.525718,0.1261403,-3.412305,-6.725659,9.748477,4.588861,7.57487,11.12339,-15.83574,-8.503089,-4.816636,-0.9201094,-1.228423,-6.548937,-0.8913682,2.650209,6.556467,-5.458643,-8.837276,-15.81752,-20.58042,-9.813677,0.137726,-10.11984,-12.92316,-19.93562,-6.951722
4085906.25,relief,-6.011541,5.025785,1.82315,-2.425734,-5.704576,3.298891,-0.6431704,19.72775,5.919299,17.33667,5.209475,10.61383,-25.87325,4.132429,8.694322,8.505114,-3.675101,-6.52071,11.58289,11.33201,12.11326,1.609201,-8.790342,6.1998,0.04018753,-15.1277,0.7574904,-9.441092,-2.358279,0.3751715,-7.903286,6.438145,7.824432,10.35335,-1.131431,-6.508348,-0.2389006,-1.304824,0.4233462,7.478754,-6.153181,8.885233,-5.054025,-6.251582,3.510298,-11.24686,6.214123,14.06093,15.97036,21.44875,-0.6302337,11.56834,-3.023665,-9.614434,-9.829345,16.65636,-3.462089,-4.527209,0.740824,0.7010524,11.04117,3.907863,6.974802,5.751308,4.494029,-5.211771,6.162177,10.47239,4.929793,-5.633825,-10.71946,8.665794,7.237724,9.464213,16.98655,-7.738672,-6.644433,-0.5903211,-4.288332,-7.66453,-3.474569,-6.164346,15.66279,2.724194,-2.088424,-14.20822,-2.820194,-0.1549262,13.95013,6.416512,7.067588,4.616752,7.126307,14.0231,8.754413,12.13984,-5.207675,-3.206676,-3.934421,-3.969079,11.98147,-5.675414,15.86058,5.123516,-7.992036,4.312968,3.080919,13.81875,4.391562,0.226468,-10.1473,4.397618,0.7716287,-2.01671,6.836146,-18.74221,1.449493,3.587485,10.58901,5.032528,4.821171,8.14991,12.73266,14.31535,1.569409,-3.513682,-19.01915,-14.94081,-4.623756,6.061703,-1.818077,-9.154602,-12.10853,-1.999345
4086722.65625,relief,-8.376188,2.26467,-1.865815,-2.37295,-5.713575,0.6625277,-11.91944,6.841016,6.714036,15.21981,-0.8996656,5.460923,-34.80843,3.425261,7.506998,8.964034,-2.678528,-5.768704,11.75907,6.96078,10.61953,-1.645594,-11.64202,3.135629,-1.733586,-16.30821,-0.9223298,-12.3812,-6.134017,-1.687074,-10.21122,4.451046,8.665582,3.657768,-5.435174,-13.08577,-4.384582,-4.331923,-2.283187,2.316373,-10.42266,5.929322,-6.950603,-14.76783,2.175674,-19.04615,3.450052,8.6126,6.919431,15.44968,-9.467765,6.636786,-10.29791,-20.06964,-21.60207,14.43093,3.82063,-0.2905443,6.264985,2.986025,7.246201,1.952899,5.662248,0.8661341,2.93026,3.710501,4.583536,18.9178,6.324711,-1.416918,-9.594325,10.82094,5.387788,13.58928,8.418159,-8.338459,-17.44742,-17.81292,-5.320339,-11.29199,-2.123894,-3.583246,9.747055,-1.972456,-9.94744,-21.96823,-10.61693,-3.522024,12.06719,10.0507,4.837734,3.923151,6.761407,5.966574,3.332275,7.089968,-4.320216,-3.254327,-5.784088,-11.79361,-0.8373018,-13.26304,13.13968,-3.144707,-17.03502,-2.247964,6.325478,11.57603,6.097281,-3.648464,-23.85551,3.276631,-0.7450718,-7.655857,0.1288928,-25.22942,1.760513,7.074061,12.67441,5.408792,4.988027,8.366461,12.89326,17.58557,7.705506,-0.432714,-13.48196,-10.90523,0.9679763,12.6031,-1.254548,-5.947424,-10.607,2.6704
4189722.65625,exit,-1.03951,8.316611,6.70171,6.744853,4.519761,7.502151,-2.887621,13.25932,7.34755,18.59945,6.60753,14.4498,21.7406,9.510308,16.98135,15.9334,10.15547,3.12965,18.10459,20.16508,22.62234,13.00443,-1.707479,15.56422,9.428991,-1.101197,8.488217,-1.024886,9.355095,11.46697,0.8558056,15.18562,21.57543,17.01826,13.14838,2.528149,13.6662,9.001312,11.37401,17.19026,7.907362,22.89902,7.331001,-9.38201,15.07288,4.036109,16.60472,18.8338,15.58137,23.37893,-2.729249,18.7969,-3.507106,-10.64256,-17.92224,12.02073,12.03205,7.918892,9.755047,9.986735,14.9618,16.09141,13.69749,8.231471,10.01384,1.860992,16.42346,14.33317,9.863225,6.274522,-4.194604,10.63028,7.466573,15.60263,9.758288,-12.3928,-7.788186,-4.232855,-2.909007,-7.924943,-3.428232,-6.583802,17.06072,7.833109,5.462477,-6.407314,20.80727,14.9958,28.81634,20.504,10.11975,12.90713,17.76611,20.74217,18.39467,26.89974,18.8549,19.07595,6.159138,0.5676209,9.773632,1.729162,18.9686,2.341345,-6.957813,15.20268,24.87323,19.83247,12.97289,-10.68835,-19.88558,2.947829,-1.339805,-3.098835,3.92118,-28.34363,5.938996,10.3902,15.32444,13.53436,8.393559,13.10929,14.86989,23.04474,7.821054,1.323439,-8.660667,-9.649435,-3.32984,8.740588,2.680171,-6.364574,-6.350296,-0.4239581
4247332.03125,enter,-13.25634,-0.4723355,-5.546195,-6.172476,-6.308258,0.02862383,-9.289287,-6.076219,7.788753,17.34881,3.333787,4.475544,-1.659898,0.6805548,1.439546,5.159606,-3.893232,-9.691015,7.767296,7.105885,11.23584,2.737224,-7.712665,8.31939,-0.432203,-11.99868,-3.254127,-9.330311,-4.166929,2.504995,-6.366859,7.52416,2.520129,7.716434,-2.702352,-6.952946,0.03351931,0.06019842,1.590627,8.964503,-6.960366,8.193544,-2.002959,-7.322683,9.19743,-10.42969,7.508967,9.754605,11.47926,16.86724,-4.389194,9.630253,-1.706149,-11.82912,-26.3751,2.270873,0.9447649,-4.646832,-3.371681,-0.9338335,8.064389,0.4945755,1.797044,1.653639,-5.432714,-7.079912,7.295766,7.463146,0.7625871,-12.86446,-3.428713,4.060866,10.11711,7.868594,10.80399,-22.85555,-8.84892,-22.47645,-21.19169,-21.66055,-18.91388,-16.0912,15.3265,1.56323,-6.396287,-11.00989,-7.122185,0.2202528,16.03521,10.73459,6.745753,5.456158,11.07467,13.91545,6.49016,10.313,-0.9123361,-4.650071,-10.4347,-7.21054,5.381879,-10.80353,12.05953,2.839785,-7.123645,2.469571,3.629604,10.55554,8.56007,-19.66138,-13.29866,8.632281,3.637809,-0.9061003,9.938623,-13.74602,-2.167876,-0.4390363,3.477858,0.9023547,-2.117386,2.787971,2.888753,10.17695,3.602861,-8.453996,-19.04035,-18.4447,-13.1605,1.805398,-5.077991,-13.20496,-16.03554,-10.09958
4399078.125,disgust,-9.595833,-2.601236,-9.112846,-9.553797,-9.052491,-3.918034,-15.38785,6.895549,-2.637097,11.14776,-4.475117,11.64842,-18.85742,-9.740254,-3.62394,-4.008135,-14.04833,-18.84979,1.899794,-2.000466,0.2267916,-12.41363,-18.94119,-1.56868,-11.9515,-25.84883,-7.196678,-12.88328,-10.95059,-6.727942,-17.52545,-3.349288,1.972888,-0.2474692,-6.876703,-12.42099,-6.462963,-8.891764,-7.898712,1.012351,-12.16239,4.783873,-8.93229,-18.73229,-1.713504,-13.70826,1.069369,1.371492,7.020777,13.839,-11.52898,6.076483,2.446613,-7.056567,-15.58358,0.8697651,-5.873763,-13.13413,-8.795517,-1.860952,-1.98313,-5.004749,-8.653234,-3.465091,-7.141376,-9.655137,9.798241,14.17676,-2.08839,-10.38613,-14.32049,0.9881964,-1.539424,4.338162,3.134592,-21.94882,-17.21167,-16.16951,-9.239841,-12.0444,-6.727232,-6.071165,4.548874,-7.806901,-10.21861,-20.27772,-5.673732,-0.8765776,10.65427,5.567171,-3.85235,-2.43989,2.815918,4.352277,0.9083476,3.869258,-4.814139,-3.357083,-6.135928,-10.02612,-3.273992,-23.03399,10.88285,-7.346699,-16.63393,-1.377534,-3.537701,1.394296,-2.089229,-3.255617,-8.478037,3.511587,-0.6489266,-6.323604,3.59043,-16.86964,-10.55624,-7.976274,-0.2823777,-3.689695,-4.761392,0.4279213,1.847997,7.026682,-2.746015,-8.768766,-29.4597,-18.86784,-5.439916,2.695808,-6.74546,-11.53864,-16.0465,-1.152303
4454296.875,exit,-18.3228,-3.690413,-2.780695,-0.8669279,-6.852435,3.376247,-8.168674,6.692094,3.519411,20.07233,6.548422,23.54552,-0.9314921,-2.149069,9.056506,2.94208,-5.130637,-13.05282,13.11754,11.75672,12.26919,-2.28082,-13.84488,7.327567,0.1509204,-17.97066,5.749554,-5.456923,0.3951098,4.122846,-8.201597,6.035233,7.951655,15.09057,4.892776,-2.606393,1.161833,1.302467,0.4437593,14.72853,0.5713611,11.42864,-1.343724,-14.97255,8.10683,17.2658,6.027704,4.169583,1.409936,17.49528,-9.099702,11.39032,8.540751,-1.872636,-24.12592,-1.505318,-5.480793,-9.47827,-13.88322,-25.93045,3.381936,-4.497422,-15.9738,-0.8156698,-14.75345,-26.88872,0.6338003,-1.355924,-13.00356,-32.86957,-44.17081,-2.171076,-5.537588,-1.321541,-3.740062,-23.37804,-25.15863,-10.89604,-12.31674,-13.96931,-8.982604,-13.83068,0.8711584,-5.274335,0.5113323,-7.829944,1.760285,4.189413,17.72771,9.129013,-1.159084,-0.9490628,9.861286,6.009499,4.130867,8.080918,6.237273,9.360056,4.479467,-1.066408,7.921631,-14.58709,22.29058,2.734116,-6.337858,8.237389,7.769212,3.505743,2.303156,11.15897,-5.019857,4.182993,-0.1505778,-4.797664,7.48524,-8.306649,-17.4847,-5.075377,-5.034647,-3.730762,-6.11434,-10.24603,-12.67561,-2.615531,-18.3756,-32.92425,-48.81644,-50.80025,-44.19754,-19.71302,-21.8079,-43.69801,-40.7555,-42.60255
4511906.25,enter,-9.299529,0.8464362,-2.414155,-8.018739,-10.64244,-1.528398,-8.268733,7.186997,-0.6079864,11.37975,0.04817449,10.80985,7.436866,-0.1861643,3.56294,6.628065,-2.519262,-7.103995,8.154169,9.711221,9.839098,-0.8581198,-9.140472,2.104921,-5.278718,-15.31173,-5.885975,-12.49736,-4.183888,-1.928101,-10.04771,7.294823,4.675393,2.801835,-4.661209,-8.779707,-0.4269698,-2.10703,-0.4926518,6.939348,-3.894516,9.228614,-4.36665,-14.38522,0.8749231,-1.654481,3.642321,7.002047,9.6111,16.53598,-7.803013,6.085438,-3.333962,-21.1429,-15.81588,9.684823,-2.133523,-4.09574,3.901402,0.4973273,3.759605,1.154209,1.276455,3.855046,1.867475,-5.935733,10.70757,14.51105,2.446408,-6.955392,-6.725991,11.78381,7.053629,7.264233,12.15001,-10.12547,-9.136047,-21.32691,-9.359683,-13.83865,-5.628864,-5.748203,8.480806,-2.079009,-5.268731,-19.1908,-5.432598,2.688551,13.48308,10.27766,6.019392,6.265406,9.722739,16.82021,5.867571,10.53781,-0.9238067,3.498165,0.623678,-7.792868,6.481877,-18.55418,14.71457,1.985879,-6.767998,-0.2620361,3.328878,7.59969,6.863081,-5.909922,-15.17285,4.584904,-0.8823274,-5.22101,3.347131,-22.3037,-3.696671,1.687888,7.882858,5.544088,3.211889,4.92125,9.715967,11.54028,4.284633,-7.360012,-10.23382,-13.76698,-4.182465,2.610306,-8.719743,-12.3546,-11.42403,-2.442619
4541605.46875,excite,5.15274,13.34042,8.789576,4.744492,16.41681,26.3317,-5.455569,-17.57578,41.52064,38.49877,15.25309,16.21105,11.16622,11.34433,7.690974,8.252485,0.2323056,-3.385042,16.45196,16.89258,11.63892,0.7997686,-9.387917,12.13666,2.719481,-14.55186,9.693813,-2.436446,0.3009902,3.127542,-6.831656,10.1373,14.34258,16.60783,1.700093,-1.632482,2.524008,-0.2762221,2.19631,13.902,0.1799062,10.47321,-1.107396,-22.7841,6.487556,-17.2614,7.998471,15.19982,16.63918,22.37033,-2.845853,12.82931,4.293518,-15.72388,-22.79528,19.27242,7.575643,1.049399,5.767087,3.908993,8.537178,1.654121,4.645457,4.793951,-1.660397,10.64919,15.88561,16.66791,8.845705,-0.7349187,-9.046894,11.3644,10.21162,1.845568,15.81909,-8.601418,-5.973916,-2.507415,-1.141332,-10.52147,-7.350318,-6.042688,18.17222,3.418522,-2.646155,-20.48898,0.04144527,5.785347,18.77793,14.05376,1.352647,6.365007,10.4904,17.26438,10.50741,19.47089,2.810839,-4.252557,-0.3157717,-3.345715,4.762429,-19.02573,22.71536,2.538338,-15.82116,-3.40436,6.57383,17.07206,8.819385,-5.475259,-7.741535,2.9539,-0.287835,-4.637614,5.885028,-20.37458,2.097155,5.791548,12.75564,6.163878,6.962625,13.01183,15.22341,19.44028,6.755196,-1.798574,-10.07185,-7.177887,1.976126,12.99122,4.00657,1.057278,-2.181936,3.485996
4692035.15625,exit,-1.177427,7.396749,-0.4284431,2.431681,-1.069252,7.554848,-4.288086,9.379704,5.632463,18.98664,11.23842,10.13224,-9.558622,4.68054,11.1036,9.320686,2.845644,-5.702887,16.51234,14.09141,15.7571,6.687704,-4.495336,12.08918,0.7680082,-7.863787,2.590881,-2.980164,3.418389,5.464739,-5.415197,7.787392,18.83395,9.331372,2.107711,-2.847193,1.774945,-0.4817208,3.042454,10.03493,-3.028074,6.729944,-4.576044,-5.115176,7.511403,-12.0451,4.545096,7.850357,8.238324,19.41959,-3.628784,14.82538,4.098667,-15.91189,-20.8655,7.191872,7.02799,-6.102813,1.643475,-0.2561744,6.283104,1.054799,-1.450277,1.544414,4.720033,-6.750483,14.25604,9.884104,2.139473,-2.317016,-12.72578,9.614974,5.109726,11.86734,7.000174,-18.19659,-10.56418,-11.22699,-4.575048,-14.12193,-4.543165,-15.32794,12.96924,-2.656504,-1.602469,-12.8638,-4.553594,2.124206,13.97062,7.967849,1.027209,-0.9145179,10.76438,15.11737,1.775993,11.25086,0.8811865,-0.6993996,-3.04629,-5.17822,5.999187,7.254537,16.8355,2.219151,-14.97873,2.318683,7.587962,10.66991,8.771294,-6.096238,-17.30782,3.612183,-1.889103,-1.176265,3.7862,-22.87904,-0.3964928,0.9513861,8.019343,6.36052,9.307588,7.94395,8.244282,12.20555,0.5802808,-3.703321,-18.11322,-17.82311,-4.991152,3.520247,-2.494012,-9.973333,-9.22498,-2.823202
4722035.15625,postbase_instruct,-28.13625,-10.14323,-13.12792,-9.415215,-20.86628,-8.326633,-10.79674,-4.316776,-4.36427,7.150711,-3.673706,7.786137,-32.26183,-12.44498,-2.986484,-3.580051,-11.79132,-17.16584,4.82862,-0.9507525,-1.017536,-11.10881,-16.91601,-1.75176,-10.93015,-25.91125,-5.924693,-16.39558,-14.27454,-11.13467,-20.84954,-3.507132,1.134417,-3.630928,-9.952666,-17.94778,-14.92709,-17.70459,-13.2234,4.39187,-15.65623,-7.071098,-19.43318,-9.606531,-2.328889,-18.10477,-12.73035,-8.268146,-3.436359,9.683957,-6.062576,6.410713,7.334432,-16.95412,-11.17295,5.020734,-12.54666,-9.916758,-5.747705,-11.13173,-4.730375,-6.034887,-3.74862,-7.014949,-8.038895,-3.800825,13.11037,10.00739,0.3007973,-7.235179,-29.85175,11.02803,0.4256511,3.24141,-1.433258,-4.320652,-23.41168,-11.84386,-5.496092,-7.097252,0.07197409,1.122064,-5.533695,-14.72385,-8.143167,-20.77184,-15.28521,-12.89984,-3.56371,-5.444747,-9.320884,-13.63497,-6.592589,-6.656345,-12.31503,-14.60329,-18.9954,-16.08875,-17.58722,-9.842252,5.220381,-22.35871,16.62334,6.652672,-11.63223,-11.88576,-16.7827,-9.819094,-7.155615,-9.637918,-7.457749,16.28318,12.56227,17.47468,16.84776,-14.96507,-14.93686,-10.0908,-8.31831,-7.432041,-14.70711,-9.903323,-9.664588,-1.029166,-13.3219,-28.38232,-28.05867,-41.16214,-32.64299,-16.67016,-21.85209,-30.1671,-39.92025,-30.79632
4733164.0625,postbase,-18.02568,-7.206176,-14.30089,-12.93851,-12.39164,-5.984877,-14.73228,-3.193197,-6.05003,5.380425,-6.159995,2.833395,-60.85413,-11.58761,-5.115424,-3.31648,-12.14445,-19.10525,2.887569,-2.540012,-1.149036,-9.455465,-21.3686,-0.7531239,-13.12158,-25.40223,-9.130862,-17.95543,-15.19063,-9.968754,-21.82029,-5.334671,1.090303,-2.109725,-10.40104,-17.35465,-9.852021,-10.37921,-11.25523,3.057195,-13.08075,-0.6702546,-11.63566,-3.350908,6.805765,-2.982473,12.53084,13.53558,15.14247,26.571,0.7860385,14.07151,8.889805,6.065095,-12.5514,16.85501,-8.891467,-11.80084,-7.33857,-10.77723,-4.091482,-11.19942,-5.568111,-7.531468,-15.13087,-11.13199,2.764882,7.949183,-2.040927,-1.736795,-14.26707,1.904005,-0.5544305,1.05193,1.56442,-8.43133,-11.80199,-4.800954,-4.144025,-12.94985,-4.48084,-9.731697,15.39746,1.961035,-12.27092,-18.80845,-6.861696,-4.645942,11.15617,0.9469984,-13.37454,0.2252471,0.03733333,7.107134,4.673975,8.790545,-3.820143,-5.22891,-12.76753,-5.598524,2.730896,-12.39724,9.685677,1.888129,-3.623149,3.953711,8.17302,14.96551,6.53688,-7.581212,-5.964963,3.778723,-0.1594051,-0.1984976,9.484372,-10.24188,-12.01704,-10.88351,-3.336972,-6.493057,-16.00137,-2.090321,-3.457395,2.774008,-8.476211,-12.00671,-30.9536,-27.91759,-18.11517,-6.481362,-15.13009,-20.97339,-29.1097,-14.16939
4853667.96875,ExitThankYou,1.949685,11.48969,4.79684,4.672914,1.144834,6.180251,4.514956,7.065656,9.937518,24.62699,5.187489,17.18291,-3.618982,11.30418,12.54557,10.58474,1.808905,-4.368382,18.70376,15.15465,14.04735,2.81163,-9.533696,10.4037,0.00963901,-13.1085,5.887443,-3.372489,-2.324671,3.044001,-3.934605,8.200784,17.33508,10.63803,7.214989,-0.4651049,5.572111,2.076329,3.573262,17.84575,1.954214,15.11949,1.569473,1.612095,17.01727,6.399319,19.49099,21.69519,21.08748,34.2406,4.537512,22.12622,6.581245,-30.56915,-14.39891,14.20093,5.208996,-0.8443297,7.120887,4.572096,5.282442,6.167674,4.135108,2.73899,2.777759,-5.072352,14.70759,16.74397,1.705514,-6.995256,0.8324319,11.70253,13.89976,10.48619,2.525056,-16.2325,-12.57544,-12.36488,-5.690965,-12.49699,-4.470098,-10.23784,16.84401,8.476399,8.120475,-5.63466,5.602651,9.379025,25.06777,10.41684,3.212018,7.99547,7.172266,18.69744,16.97901,24.04167,13.12139,17.85601,9.974754,8.587005,21.87725,-2.082222,20.36128,11.74074,4.244409,15.74365,21.97885,25.69129,15.61901,-2.062491,-9.938024,7.830678,3.177038,9.429929,13.18975,-15.79169,2.632453,7.891721,13.17214,8.816175,15.07164,12.60082,15.79955,17.2545,5.711922,0.983798,-9.544607,-10.49576,1.78671,12.58565,2.111147,-1.67698,-10.61529,4.102234
