Time,Event,A3,A4,A5,A6,A7,A8,A9,A10,A12,A13,A14,A15,A16,A17,A18,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,B1,B2,B3,B5,B6,B7,B8,B9,B11,B12,B13,B14,B15,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C28,C30,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D12,D13,D14,D16,D17,D18,D19,D20,D21,D23,D25,D26,D27,D29,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E26,E27,E28,E29,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G1,G2,G4,G5,G6,G8,G9,G10,G11,G14,G15,G16,G17,G18,G19,G21,G22,G24,G25,G26,G27,G28,G30,G31,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG1,EXG2,EXG4,EXG5,EXG6
3244597.65625,happy,-6.683307,41.67508,48.65212,22.29194,17.93625,14.21243,19.72486,9.38499,30.73689,3.548302,14.19737,10.81623,-10.31775,-8.784698,34.31623,39.66407,14.37495,9.436058,3.272965,17.56977,2.383251,33.578,16.58048,1.792059,5.901202,27.65808,3.831593,42.44926,33.3453,19.03229,38.17383,8.372167,35.10687,22.65551,35.7644,9.669254,29.34653,28.25681,29.50054,20.12354,15.6114,23.32805,25.9816,22.54583,32.5955,50.73182,22.50273,15.63709,36.84038,25.21903,38.47861,24.23431,19.87675,18.54388,24.13451,20.81225,13.86521,-4.424058,11.33568,17.80191,23.94683,25.12506,23.86027,14.11767,15.57317,15.44809,20.38417,37.10819,22.63351,21.10641,15.68071,19.4825,15.35254,14.29378,27.01531,10.88243,8.71155,11.9273,18.36984,4.818822,8.11676,10.14608,16.1822,10.67045,14.94884,22.17611,3.591003,-5.740993,22.13855,40.66306,51.85971,13.93507,27.3134,18.06659,-2.030005,47.75305,29.58215,9.422662,-3.272181,-8.591816,3.379406,3.604074,17.33877,8.093035,32.73438,11.14275,2.121622,37.66381,30.17068,12.28732,9.027917,6.031892,8.03185,4.068429,5.72545,-3.308014,0.7200789,-11.38235,9.127804,-2.738402,6.018247,-6.932525,6.275835,5.873608,-2.163645,8.044869,28.8762,14.22626,23.6776,7.226946,6.58797,35.05666,10.69694,9.20266,13.28877,24.20736,16.94495,20.22644,19.65453,19.20531,16.29473,21.01412,27.13893,30.7585,33.95496,11.66939,29.62828,20.10207,17.11109,20.01866,24.40829,22.95309,17.30853,23.7042,18.61586,20.45646,19.21539,8.231455,15.30892,13.47847,16.11355,16.45126,22.18471,17.20837,18.52864,20.46587,11.91369,13.22302,11.00861,47.28495,53.48136,8.631196,52.22985,22.27449,45.95347,47.51405,-8.896297,14.72358,-16.74245,13.3604,-5.056779,-3.171495,3.172705,11.81214,24.6604,13.76234,20.30438,14.5105,18.03207,26.90815,-10.87894,-0.2862054,39.89287,32.31895,-3.851243,26.65599,9.776789,2.807362,-15.13971,-6.378211,-7.909703,21.97182,14.00564,26.55169,-8.544974,-8.08001,-0.9688945,-14.47095,0.7181911,-2.634625,31.60085,-10.89375,-12.51788,26.82073,16.79923,12.33904,-15.61522,-3.807482
3245863.28125,happy,-6.892251,42.17536,50.59807,21.95895,12.66632,14.01875,15.98625,14.74566,33.36764,8.122313,8.002207,4.080299,-7.5519,-16.15332,35.85728,36.24226,9.836292,6.032678,-2.171397,17.25409,3.480411,38.66265,11.50862,-2.015159,-3.006047,31.79084,7.311076,38.95348,27.60644,13.4471,29.85267,0.2913536,28.96525,16.72992,27.87889,-2.456785,18.61769,15.75809,18.98138,10.07726,2.76922,9.998935,12.93709,15.3378,23.20061,39.58975,8.371826,0.9748952,26.75963,15.3368,30.58033,13.18233,6.930129,1.211318,14.26455,11.77431,7.479544,-23.62122,9.064729,13.17767,17.16184,14.09729,14.48512,8.099297,13.08006,20.16489,10.90448,25.41567,10.32928,11.65005,10.76959,9.735025,5.750062,7.034883,18.13388,5.238874,2.302318,5.347494,16.41847,8.528462,12.09088,-4.049037,13.72835,12.26034,6.127899,15.16536,4.333931,-13.65082,11.90937,33.99014,47.72095,8.202994,19.54665,14.58294,-10.57626,43.60891,27.99234,6.997182,-12.8873,-6.20154,1.910703,0.525869,17.02812,5.920356,33.89008,15.2639,2.900254,35.14372,32.80429,15.52847,7.536606,4.298182,6.554408,3.809753,5.393898,2.351007,1.007205,-10.80186,10.88212,-4.50926,10.8411,-6.756197,4.45508,8.442771,0.8250262,10.56095,34.71592,15.8814,28.84931,16.56206,9.289813,39.28367,10.69944,10.02396,4.64785,15.68097,7.597236,12.57275,5.187096,5.803648,5.303861,11.57323,16.7964,24.09098,23.82773,8.20114,21.86039,13.54756,10.28059,14.09955,13.56474,9.177628,7.887151,13.86848,10.46642,12.17711,11.97982,6.020876,11.96236,11.31045,13.16538,6.934668,13.04015,13.2406,16.54163,13.80088,5.705125,12.0441,2.837923,43.89656,46.11135,-0.5808804,42.85593,11.26908,32.86334,28.13757,-16.79923,-10.29257,-18.82257,11.66121,-13.42012,-8.807549,0.4066092,10.28373,24.39225,8.926734,6.790299,4.254043,6.898662,27.33792,-25.14353,1.243772,35.3246,29.87677,-6.805915,22.15314,6.585132,-0.01881619,-17.47625,-15.54503,-12.28723,18.03245,10.87348,28.86032,-7.983152,0.9179506,-0.6279779,-12.87124,-0.8142458,0.3808906,32.60479,-13.93547,-14.97667,18.72109,16.78627,4.97364,-14.72429,-2.507298
3249980.46875,happy,2.147864,50.62563,57.36832,33.66306,20.25147,31.90661,27.81806,22.07948,38.55003,14.25854,25.42743,7.558553,1.167562,-0.4109775,46.08135,52.16871,23.70838,13.52009,10.28059,14.23429,7.941013,53.625,21.67068,4.727911,3.395589,36.7815,12.36395,46.83293,35.59729,20.97939,37.66834,10.64807,36.27866,24.92198,36.02032,11.19772,26.93361,26.8661,31.3968,22.0027,15.04447,24.18643,26.56586,25.74221,35.49659,49.94613,22.29834,19.60297,36.72839,26.42425,39.14154,25.40159,20.52783,13.31633,23.98785,22.11034,7.699752,-17.33095,10.70294,16.284,25.52874,28.0552,26.02831,19.99728,23.96289,24.19342,19.54784,35.35469,21.71635,22.65049,21.30173,16.35418,12.62832,16.5106,25.32196,15.04553,5.812078,11.85794,20.56685,11.95768,15.58007,2.109925,20.19671,17.76401,16.30726,24.82011,5.271424,-3.685147,22.94302,40.04129,53.35275,13.89865,27.64154,17.16546,-6.596068,50.405,32.37641,8.688113,-11.6679,-7.547468,10.43986,4.112927,19.27452,9.967076,30.2933,10.92277,-2.529926,32.82975,31.61267,16.56236,19.43011,12.2167,15.21266,12.70989,10.49975,-0.8226999,9.299167,-1.269251,18.36439,4.075084,13.03192,-2.861441,9.384135,10.34056,4.100858,14.96438,37.1444,19.4103,33.04556,14.4457,16.51671,43.8394,22.77294,18.7979,18.53223,24.56042,18.38589,23.63474,21.33771,17.84129,18.7983,24.16443,29.91679,34.41761,34.8283,17.50431,27.82367,24.58218,22.41537,26.88272,27.85482,20.63475,21.44722,24.80973,20.12971,20.30302,24.04185,15.05419,18.15543,14.93301,18.63278,17.61371,25.50031,28.16719,27.71987,24.90652,10.05978,9.566068,7.80454,41.15307,51.45895,11.99235,49.01419,17.71757,44.22746,37.48562,-14.58138,0.4526028,-11.73535,13.58865,-12.46641,-2.565904,3.486906,12.11132,24.03389,11.19347,12.00965,6.085948,9.758921,28.5598,-16.78043,6.992471,42.88261,35.42697,3.092493,31.69349,13.98583,7.044381,-17.06885,-6.940785,-4.213969,24.74728,19.64107,35.6274,0.7337582,4.379479,5.732286,-4.373634,7.561679,8.354642,39.45119,-6.694754,-11.69056,25.56331,29.07877,9.392614,-4.814599,-2.614004
3282644.53125,exit,-15.48251,39.37665,47.25094,16.82648,5.582977,18.95825,16.59251,11.06751,32.25415,-1.229327,4.100813,6.064948,-9.251664,-17.22519,34.97404,31.79115,5.001446,7.172733,-1.342921,10.43074,-2.099221,35.82537,1.152432,-1.311143,-4.462234,30.95879,19.07473,34.24475,19.95398,11.98745,26.9913,-4.100796,20.14437,8.086438,19.00453,-13.94765,10.30633,13.71961,13.98372,6.038081,-3.329704,3.517869,8.375232,9.391988,21.86383,35.97324,7.602041,2.357474,22.69718,13.54337,22.3923,12.71333,7.495782,3.915881,10.68791,7.157619,14.65641,-17.45483,4.244345,9.50417,16.851,14.90789,10.3044,3.078266,5.520103,17.98006,12.55841,26.0041,10.26471,12.63032,11.57849,12.69014,6.761579,8.344423,22.40784,10.54982,5.260684,12.92161,18.07189,12.17503,11.51936,4.926415,14.20652,12.31053,2.655261,11.9847,-1.623275,-9.663273,8.085036,30.22826,47.43076,1.30881,19.67407,15.65916,-4.456938,40.00431,27.36297,8.515972,-7.05827,-6.550903,-1.196606,0.6183954,17.79489,11.95602,36.4578,16.86839,5.411979,32.06761,33.10088,9.976102,0.04909101,-2.135647,6.123302,3.868419,5.913374,-3.575182,7.357111,-13.52092,14.9176,0.8541729,7.875259,-1.227628,5.292177,8.281671,2.228937,9.714087,31.4248,15.04941,28.65629,11.88344,13.46943,38.66174,-0.01641826,1.659582,-0.5449177,10.38504,7.705163,12.69261,9.05188,6.119855,7.944187,9.190578,11.81313,19.76351,17.82164,1.102814,17.66116,4.149154,1.90687,6.493892,11.60027,8.540924,11.83242,16.85617,9.457153,10.95322,7.932976,6.507967,11.10139,7.569514,9.081566,8.611569,6.917355,3.120684,9.069016,7.496221,9.417999,13.05633,9.516766,48.09391,52.16856,5.311508,50.32235,23.2327,43.41449,42.29268,-10.7252,6.243133,-20.7814,3.560564,-7.107396,-3.14287,3.182864,9.175269,20.3004,8.225533,12.6732,14.10665,11.95629,28.8805,-12.76151,-9.588793,25.75183,22.47628,-16.47828,14.92358,-1.223253,-1.62691,-20.25171,-14.27319,-15.11487,15.88827,11.0721,27.04618,-7.512019,-7.978778,-4.08315,-16.25163,0.01579168,-3.918218,29.42922,-14.76559,-14.02528,27.55826,22.05063,4.926555,-14.50582,-9.276978
3340218.75,enter,-16.72928,35.78186,41.20682,12.33991,1.352069,5.725051,9.856561,4.707744,22.51736,-7.145279,4.626599,2.122145,-15.56803,-16.95666,29.90751,32.451,7.244457,3.197716,-2.990075,10.01614,-4.738477,37.01396,11.07455,-4.058631,-0.5150596,27.80026,2.15353,26.73028,16.28945,3.285251,20.42122,-11.06385,11.75314,1.138818,12.33707,-12.96026,2.892218,4.673522,9.820971,-4.763494,-10.90093,-1.400375,0.4349137,6.288144,14.07136,34.4834,-0.967782,-5.025989,16.14678,7.348021,17.59453,10.93226,3.934784,-5.154436,5.807142,1.769085,9.463119,-14.11065,11.82777,20.69609,21.37792,17.04666,17.70572,10.14747,12.06577,24.73489,20.75878,35.40837,17.1651,19.48047,16.17615,18.24284,12.65077,15.44166,26.79645,12.88586,8.653244,14.7021,21.00913,14.44576,15.02041,0.4179691,19.76756,18.85363,-2.718907,7.817632,-3.297569,-14.32715,5.325778,31.37964,44.3186,1.879784,16.61709,16.8849,-8.354868,41.74231,25.84882,4.907965,-9.767603,-5.370965,0.6986297,1.614806,16.82825,7.722497,38.59307,16.53097,6.599619,37.96038,31.87771,18.27099,6.785204,1.586539,10.91275,7.840515,11.20105,3.148221,1.475993,-1.721133,13.58032,3.291115,9.725314,-4.347769,7.255834,7.748779,2.854449,10.15619,30.38791,9.937872,26.86228,2.757053,11.2508,37.5259,6.589764,4.463908,-0.6977358,12.37815,6.925593,12.39676,5.251313,1.767148,-0.5613415,4.529456,9.557233,12.51112,16.21245,3.916005,15.31507,5.891466,5.397531,4.563473,9.143774,9.3734,12.14019,20.19516,14.95847,15.07061,11.4022,9.439713,15.07514,14.35006,16.30813,11.48171,10.57619,7.644068,10.23473,11.65439,4.172015,8.527298,7.7041,41.50045,46.73316,4.672338,46.61401,16.37862,40.15379,35.43103,-20.07446,-2.017941,-16.95959,13.88174,-17.11609,1.102838,10.86048,16.54502,27.15475,15.08075,19.12814,22.07726,12.92752,29.25777,-21.78389,-15.92353,21.20298,18.56651,-15.55801,12.98868,0.01836451,4.013518,-31.07988,-23.45512,-17.39574,12.26975,7.978052,26.17612,-0.6813124,-10.0183,-2.381359,-17.82116,-3.867617,-5.139357,29.87666,-11.76431,-11.15124,26.39673,23.71128,2.162343,-11.63922,-7.53427
3370535.15625,jealousy,-24.61718,31.02065,37.89295,8.91663,1.320119,-3.488538,-0.6087318,-5.706407,18.68658,-9.578347,1.969282,-0.3586687,-22.90298,-26.9894,20.45493,25.97176,2.91681,-3.852015,-15.13198,-2.638916,-7.926503,31.7711,2.90674,-10.26073,-7.236152,15.68421,-9.866096,28.88031,21.89063,6.164993,22.0169,-6.09798,16.62756,7.441375,18.83298,-19.45872,9.619599,10.50874,12.58096,2.053798,-1.81828,3.661001,9.7074,10.87679,18.44956,37.25225,1.64469,0.02391265,21.11494,12.41018,21.41924,9.760388,4.630047,-1.679544,10.58108,6.280773,15.41377,-1.914039,14.64949,21.37142,25.11284,21.38781,21.89671,13.4294,17.88071,27.02697,20.33797,36.52041,20.4908,21.38328,19.34674,20.817,15.08733,13.97795,22.40414,13.48602,11.60684,15.50714,17.9306,13.37493,18.60451,7.178972,21.12931,24.13222,5.219595,12.08303,-11.9663,-21.13049,9.810832,31.55139,44.8336,3.239154,20.05276,11.13933,-11.44093,46.43899,27.47471,5.043014,-11.05714,-7.433516,4.160454,6.866799,16.16756,6.430874,35.17588,14.27178,0.411328,36.43292,30.4398,10.22634,13.82941,10.02764,15.74576,13.90454,18.57504,8.627844,15.16192,12.23143,-47.34964,15.73596,11.1539,1.577259,1.420556,-1.181295,-3.305835,2.150934,23.14972,19.95615,8.205495,0.4525943,-48.19414,3.137989,12.76843,10.81233,-3.520455,11.40108,9.450328,16.68298,10.75827,5.927535,5.149023,10.70751,14.74669,24.31904,24.7243,9.828026,22.08113,15.26053,8.738034,12.62203,12.46352,13.62271,16.04016,23.23807,15.92559,13.67737,8.916631,7.258814,15.23378,17.50796,21.33959,15.44631,13.50982,13.23276,16.80228,16.04185,-1.602408,4.023775,-0.2612062,36.74402,45.66394,8.334431,37.40995,5.542412,25.43731,15.08466,-16.13554,12.54787,-3.623038,14.86414,-14.59006,0.04058701,-0.2100906,11.7536,20.17814,12.6707,13.62026,14.93621,16.7799,29.7896,-5.159699,-8.055356,27.45963,25.03006,-15.70485,15.63458,-2.554281,-2.231393,-24.24175,-22.60987,-13.15937,11.6043,6.180485,26.56448,-18.09601,-17.60498,-7.245402,-24.38637,-4.015068,-15.60233,29.88054,-15.3056,-13.66237,14.65651,3.539137,-13.00095,-22.28862,-14.16076
3556535.15625,exit,-0.4670046,43.04087,46.05862,16.82224,5.580444,37.98268,42.85279,32.39415,34.17989,3.55151,7.962692,17.56536,9.036146,7.077771,45.73756,39.38391,16.21073,19.40521,16.35324,25.47832,9.739685,43.92345,18.8373,16.06694,15.4942,36.62749,10.72243,24.25142,11.70272,-1.344602,16.58817,-5.735494,11.88265,0.773195,12.4138,-8.937891,2.672756,4.647501,14.0842,4.012103,-6.049559,-6.119639,7.334857,-4.058028,20.14857,37.72349,7.654459,4.074585,29.28473,16.12417,20.37741,15.29976,15.30114,10.65474,18.60511,11.96069,14.51255,-1.03844,16.6643,23.66191,29.97609,29.01455,28.82045,25.29599,23.98233,33.94735,25.08271,37.91156,24.47896,28.2434,26.28447,22.25724,18.5906,20.53113,28.73854,18.82425,15.01916,19.96276,25.57534,20.45669,21.01677,7.911972,25.98448,24.38184,-5.653584,2.958479,-18.4225,-30.20925,8.228536,27.83578,30.59831,0.2298683,11.62568,1.288988,-36.07536,43.60054,23.07622,-17.7176,-40.20193,-46.39372,3.350275,-1.182625,10.60777,-20.58739,-16.03469,4.374362,-13.22302,17.89093,25.01369,8.589065,17.19171,7.848559,20.40853,13.66495,20.52453,6.947752,17.27378,-1.685646,19.12549,5.654538,7.526028,-1.614413,5.845937,12.57534,-0.1203929,17.6431,39.09694,21.15857,40.32425,21.14936,18.23192,49.63987,21.67461,13.75896,4.497214,17.8877,14.42434,20.04009,17.31334,17.86812,17.44362,21.40343,20.53694,21.51483,18.26522,10.26378,21.97597,18.60714,20.95561,26.07231,27.1869,21.54462,20.6057,26.66375,20.96616,17.53673,18.05305,14.89146,18.25138,18.95157,23.10502,21.13635,27.17996,25.26863,23.24307,28.81449,21.02643,23.68482,18.05194,56.54849,59.83623,14.02089,59.72386,32.23755,52.66167,46.01202,-4.86498,10.79059,-12.43025,19.78128,-0.6384698,6.59754,2.179887,21.40113,32.37532,17.4672,22.00913,26.86264,17.05009,36.57141,-16.82718,-26.19632,19.42425,12.26989,-17.19575,12.18268,-9.195243,-17.26154,-27.91154,-36.31376,-28.28506,-6.894951,-3.602281,16.16583,-15.79655,-6.17603,-3.430886,-10.80736,-14.52514,11.73618,21.28107,-39.42847,-46.19987,3.356942,34.52135,30.45032,-26.07642,-10.52292
3614113.28125,enter,-9.220167,37.3067,45.64887,19.42662,7.227559,7.041657,12.80848,4.451293,25.3561,2.262648,9.823962,0.5877647,-16.16062,-15.88944,29.89045,38.22603,11.06233,2.293305,-3.293209,11.60537,-4.285827,40.71701,13.95683,-4.85784,4.427126,24.63877,5.936996,32.55902,24.36502,6.863316,25.84857,-2.865888,18.16338,8.266659,22.82597,-8.175076,8.058489,11.14642,19.37667,5.180119,1.502607,5.139517,1.978392,7.871157,23.77179,43.02008,6.903146,3.673277,25.62748,9.321857,15.77597,17.27404,13.28652,5.707822,15.21584,8.135522,11.40092,-13.91527,16.88343,21.92756,27.0169,23.37687,19.2879,14.81599,15.26193,14.69195,22.8374,35.38851,18.68661,22.04391,20.5152,21.49844,14.26907,14.38329,25.56195,13.19319,9.430846,19.42304,23.23604,14.74516,9.531642,-1.838392,15.6713,20.61883,0.01790824,10.37125,-7.247012,-19.00507,6.594025,25.59463,40.92878,0.8282129,12.58633,11.53074,-11.61955,40.23234,22.17288,0.4372413,-14.32013,-15.84547,-2.915458,-1.452891,9.860755,-0.2415768,27.99994,8.466619,-2.652367,33.4992,30.21531,8.742161,7.59579,-1.414446,9.511737,4.658025,6.703756,-1.216161,-0.5849314,-19.24359,5.537677,-0.8630267,3.321547,-9.920828,7.884277,3.258888,-2.029228,9.499485,32.32018,16.04426,31.39988,10.8903,4.168236,42.11874,11.00436,5.715651,6.505639,17.82322,12.84021,20.86102,15.06076,14.10222,5.349861,12.0174,13.87312,16.44354,17.28026,2.017623,16.24214,10.12021,8.492684,16.88275,19.31718,19.69234,20.05886,25.32908,20.29767,19.62008,15.67406,12.38299,20.5799,18.48808,22.80012,17.8158,18.50903,16.17752,13.79756,17.63976,5.079758,7.087088,6.591825,43.39909,47.89307,4.490555,47.1706,15.98406,43.98293,40.22215,-7.627529,1.917167,-11.81645,20.83649,-3.091712,1.342765,9.922964,19.48171,33.22293,23.05993,18.80479,3.887725,17.61753,34.35445,-14.65177,-20.06477,23.64677,19.60441,-14.48906,14.38408,-10.00525,-11.76619,-21.17607,-21.13521,-19.69106,6.331352,3.882987,21.54092,-17.80786,-15.59761,-10.29768,-25.32959,-7.180821,-12.33273,25.89414,-23.72226,-24.59401,21.41282,8.999439,-3.16035,-30.48127,-13.2933
3735070.3125,joy,-19.67284,32.31543,41.02148,14.31283,9.945394,-4.703135,2.661989,0.8228822,23.73492,-2.40817,5.203076,-6.721684,-27.195,-22.43949,24.33201,29.84935,3.357897,-5.769134,-7.89191,0.00620459,-5.405863,43.90503,5.946873,-13.87867,-5.984318,5.445753,7.073594,30.21538,26.97142,14.6351,34.21014,-0.07378267,24.44359,11.4971,25.18063,-3.913951,17.7261,20.78865,17.49073,8.805746,4.924767,13.84512,18.21428,21.16133,22.63698,45.35061,15.00752,14.25437,36.19963,24.1755,29.21947,18.43733,19.56502,18.37169,28.39091,20.26582,17.58374,-10.05355,23.01268,29.28545,35.59149,35.36588,30.80239,23.71571,22.25231,26.86172,27.55732,44.09189,27.24893,29.28654,22.01671,24.57911,20.50504,19.52875,33.17795,14.83835,12.94876,20.56251,27.09845,16.63206,15.07457,-1.459949,22.55381,17.77149,11.92131,21.22327,5.284745,-11.30001,19.16294,39.97544,50.56713,9.297907,25.74673,13.968,-6.906096,48.86601,27.452,18.6964,-8.641862,-5.498919,4.211744,-1.661908,12.56788,5.719921,32.03888,17.24704,3.402044,39.37047,30.49149,13.25053,12.40152,4.670003,11.65175,4.583617,8.865039,3.688205,3.334985,-3.995857,7.862108,1.331866,2.276368,-6.448302,2.232588,10.00887,4.861013,10.55529,33.49877,13.51995,25.9726,4.919295,5.816887,37.14102,19.24259,12.78259,1.701538,17.15563,16.71037,25.68512,23.9445,26.15472,21.0678,30.7583,30.05975,28.9789,29.18273,11.55692,27.26458,22.99919,25.74248,31.78465,36.21719,33.25012,28.75995,33.97913,22.45105,19.47159,12.91268,10.10379,22.35119,21.44823,29.29102,29.41737,32.11094,26.17023,24.02009,31.36076,-4.059003,10.46641,1.066751,47.38438,49.56807,2.822572,49.3457,15.93046,49.24279,52.33091,4.241605,16.41013,-3.128074,25.92769,7.971973,-5.286548,3.591316,17.0097,33.97675,22.34883,27.04727,13.01048,18.55088,35.13977,-3.891112,-11.98602,30.5754,22.29092,-10.96806,12.80817,-4.701317,-2.821134,-23.17349,-8.319401,-15.49611,11.65743,11.20391,25.94299,-17.57064,-18.61319,-11.71466,-32.33989,-0.605931,-15.7486,29.11172,-13.74159,-14.38765,31.97966,19.50813,4.669113,-23.11459,-11.45554
3758074.21875,joy,8.930246,59.18069,69.43204,36.95867,30.48707,13.81779,21.99316,19.23907,47.5323,20.64196,27.19654,4.152712,-9.478775,-13.78268,41.40399,50.90578,21.40054,6.167444,4.590816,19.30753,8.680083,47.76416,16.63623,1.421187,-0.9399934,42.40242,6.054751,59.31079,55.90749,43.83541,55.33544,27.93028,50.83896,41.45533,57.1492,23.28415,49.5081,45.34565,37.41631,32.34565,31.18815,32.44057,38.63765,40.18528,41.71089,57.45844,24.01015,24.50928,39.16239,31.40936,42.04521,24.47161,18.22557,16.39558,25.53941,25.12944,13.66823,-19.63879,1.963739,8.810982,18.49325,22.29772,20.54203,8.4422,12.15085,19.85751,11.0319,30.0341,15.35675,18.78672,13.51501,13.87286,8.12366,11.39762,25.67039,9.689788,4.393959,12.16593,17.25821,11.1308,8.195738,6.250954,14.99452,9.612657,32.68933,42.36055,24.68065,10.77733,32.12737,54.52267,71.4201,21.21831,40.01413,29.83562,12.84543,55.4806,38.80994,23.4191,9.096592,13.35681,9.407749,9.398865,28.84401,21.31076,53.09645,12.8182,10.90179,43.46301,39.76656,17.07589,2.414667,3.331411,6.838793,3.21138,5.656614,-2.18493,4.142399,-12.45208,9.95013,-0.7243727,12.75751,1.572277,7.005251,9.171622,5.233747,10.79317,33.12477,16.00175,29.04109,6.906975,9.300219,39.3073,6.850734,5.809348,17.68969,25.82108,15.10618,14.52891,18.69352,12.79311,17.84128,17.10656,24.28395,34.00824,40.71185,14.26257,33.77855,20.89454,13.11789,16.49309,16.93499,14.22847,14.84181,15.90344,10.32111,20.16417,23.66941,10.88604,9.702019,4.146816,5.968805,8.975762,17.27602,14.19997,17.3315,16.34402,6.225106,5.188472,2.298913,40.14753,45.12412,5.670187,38.61373,23.94477,39.56452,34.8625,-11.226,-2.473665,-10.94547,1.101967,-7.729743,-10.03126,-3.175759,7.029736,18.05048,7.493032,7.43375,1.335798,13.67901,20.26298,-0.8274049,17.25318,59.51204,53.30144,21.1381,43.58808,23.86419,29.47398,7.144647,9.670842,13.34817,36.22729,30.24852,50.69845,12.28136,8.853713,13.88269,-1.643232,21.42874,11.00976,53.97394,8.036596,8.067791,33.31781,30.66804,11.54323,-0.5470927,6.683068
3761222.65625,joy,-11.63609,46.68491,53.53146,29.42933,16.32347,1.575122,9.042634,8.387773,35.58882,5.124541,11.47661,-3.316888,-15.76394,-12.16033,28.02436,30.2879,5.20065,-3.180772,-8.804107,8.078477,-2.606133,32.97221,11.44328,-13.808,-9.182726,17.35611,10.04713,48.8359,38.82097,28.29656,47.45881,12.98548,36.74261,28.11055,42.1305,7.216806,28.5299,31.92587,25.37427,15.36702,16.59698,22.71207,25.34122,27.37832,26.61227,48.36614,18.06354,16.3502,36.61877,28.56337,34.78806,20.05701,17.8,13.66934,26.9251,24.95054,15.32849,-24.19383,25.05093,28.9101,37.66184,39.75848,34.12938,30.2768,32.23005,22.5923,29.85992,45.73417,32.65466,33.04641,28.29327,24.48363,21.1094,23.92597,34.5234,22.61826,11.83131,22.20076,28.10077,19.54227,18.79381,5.97401,20.55889,23.52904,23.56214,31.97191,13.14506,2.827188,28.85287,46.10237,58.9426,15.071,32.62552,25.94979,4.625358,52.34709,44.5788,8.092288,-0.3552194,5.611557,7.390348,2.022648,7.032979,9.516786,42.27768,16.51064,7.418938,46.41798,38.29939,21.04902,19.69835,11.28185,18.37617,12.96191,17.62859,0.1825329,6.789848,-3.036701,19.62786,5.573202,14.2908,2.968647,13.61938,13.81844,8.148539,17.65306,39.20865,19.91175,35.84024,9.673278,19.41072,47.40501,27.31146,17.17202,7.214028,21.21339,18.66973,24.35085,20.60524,19.44518,20.11803,28.24887,29.92103,38.07522,37.02221,19.59041,32.77095,25.15796,27.40434,33.49134,30.00155,26.79111,26.64528,32.21439,22.94834,16.1769,15.86557,9.940836,23.12934,25.709,30.86989,29.39851,30.03363,30.81682,31.56369,36.29526,-0.7346216,5.770813,-2.515566,45.97546,43.13499,3.909588,48.37933,16.38608,41.20553,42.82633,-13.97689,6.126534,-13.9754,23.57736,-10.33258,2.047734,11.40324,23.04482,34.86043,17.06387,19.87321,12.32955,10.79845,36.96925,-5.116487,6.518376,45.09582,41.93688,6.220766,25.73009,13.29239,15.30172,-10.33002,-1.816069,1.556243,27.61232,22.78831,34.06121,-4.725685,-9.337255,2.219672,-17.18642,9.580787,-5.448853,38.00574,-4.6293,-5.834043,32.39326,31.60412,2.453663,-10.96959,-0.8746161
