Time,Event,A2,A3,A4,A5,A6,A7,A9,A10,A11,A12,A13,A14,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B32,C2,C3,C4,C6,C7,C8,C9,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D19,D21,D22,D23,D24,D26,D27,D30,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E11,E13,E14,E15,E16,E17,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E30,E31,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F16,F17,F18,F19,F20,F21,F22,F23,F25,F26,F27,F29,F30,F31,F32,G2,G3,G4,G9,G10,G11,G12,G13,G15,G17,G18,G19,G21,G22,G24,G25,G26,G27,G28,G30,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20,H22,EXG2,EXG6
5066019.53125,exit,1.242225,-15.75637,-11.3798,-12.91854,-16.36022,1.351758,-4.66307,-10.65325,-10.09501,-6.428995,-9.539695,-2.676358,-0.8416894,-1.417623,-10.32395,-4.865352,-2.985527,-6.133151,-2.52986,-2.929434,-3.49817,-0.7349024,4.54056,10.37252,2.980773,-2.39156,6.100591,-5.866651,-4.914272,-15.10128,-15.18504,-7.523547,-5.053579,-8.880106,-1.220099,12.4525,-17.12053,-8.582643,-18.24898,5.371414,-5.519532,0.2695788,5.912107,4.934743,-9.398836,9.169027,22.00674,6.933442,4.503541,-1.965749,-3.294372,0.3552289,8.364346,18.04846,52.2982,5.983073,-1.763873,43.17871,22.61298,24.51907,21.7084,1.525663,27.58971,28.74017,42.08065,24.45608,31.6462,12.81058,20.85643,18.93158,23.04527,49.46613,30.88059,26.76979,52.40532,32.62521,34.65422,37.71878,37.58118,22.09032,37.37188,45.27142,34.17265,23.06312,24.36986,53.01375,0.4325168,-11.40159,-10.31956,24.55632,-10.8618,-15.98763,5.432996,-3.681796,20.53761,-14.27976,-27.8642,-6.346296,-3.048421,-8.070508,-4.104328,-7.938214,5.674256,22.0271,-7.534267,-2.34749,-8.694597,-11.11505,-0.4298653,43.09547,5.593088,-3.501068,-1.384436,-6.754321,11.68918,-2.410851,7.304776,-2.567183,9.93294,0.5577534,-6.792967,-0.4102968,-5.692299,6.262447,12.35488,-12.37481,-12.05345,-13.85315,-3.454116,-5.066495,-11.57733,-13.06275,4.031425,-17.29983,-4.120067,-1.703194,-13.43673,-4.687169,12.20739,12.4876,-1.935134,16.49668,3.303274,4.307714,-1.817652,-9.691454,-14.61261,-2.943277,-10.051,12.06849,9.995534,-2.28887,17.57579,3.072734,4.863358,7.995087,4.33557,1.357523,5.908017,6.503253,12.23306,11.42476,-2.452588,1.185125,0.911032,-13.93652,-13.03321,-14.00036,-9.730533,-2.298024,-1.477917,14.72455,-2.483599,18.91741,8.962605,7.792178,19.14575,12.86966,8.943584,8.874351,17.01161,25.49307,27.12678,30.42139,34.58545,9.220185,-17.52306,-4.511596,0.3961776,-6.030566,-9.021962,2.228828,14.15226,-24.65222,-1.388373,-15.89832,7.880697,-23.13353,-7.997781,-8.792507,-11.07352,-20.85168,2.578961,-27.99588,-33.14434,-17.77416,18.32516,-18.56487
5123867.1875,enter,-3.297931,-17.44492,-14.96387,-12.98068,-18.09072,0.9845286,-10.71104,-18.72746,-15.92166,-9.259132,-7.112152,-1.033618,-6.554908,-7.698737,-17.00501,-6.118304,-4.893398,-7.514553,-7.497212,-9.782414,-6.564703,-10.43694,1.791582,11.53352,-3.361081,-7.820284,4.552899,-4.918342,-3.046961,-11.2535,-10.74747,-2.311598,-3.954237,-8.712821,1.079641,18.12872,-12.18014,-9.164256,-16.98819,11.24171,-3.824314,0.644841,2.831197,2.832873,-8.915557,8.071687,20.00573,7.367541,3.825937,-4.095095,-5.581331,1.033066,11.60495,18.7285,52.8801,2.456545,-1.214302,12.25143,10.11864,14.40249,16.19526,-7.223122,14.59855,19.61792,14.56427,10.99731,17.87761,3.334589,9.877728,2.840591,8.133909,31.49374,13.21366,7.370234,29.86836,8.78023,5.155242,20.39084,18.22549,10.42787,16.23962,14.04782,5.981363,1.852408,2.610109,24.7265,7.189922,-4.441342,-12.27152,35.34781,-9.038288,-5.287744,7.868724,-0.7703171,22.43726,-7.137614,-15.10444,-3.99088,-0.1915532,-6.371234,-1.303479,3.177289,6.133289,19.76347,-11.28712,-0.7678619,2.493849,-9.286759,4.731446,48.28374,16.64696,6.606168,-9.435178,-7.759702,-2.693179,-6.28592,-1.421713,-3.35571,-0.6563433,1.791686,-8.734668,-9.216156,-1.141412,11.12339,20.44319,-5.480333,3.717496,-2.661932,8.528248,14.46472,6.860927,2.313669,20.76168,5.997354,19.27887,17.45056,22.15768,-8.595411,15.12842,11.74426,-5.325412,12.37518,0.3885602,2.023204,-2.123183,-9.368182,-12.16117,-3.399347,-11.21223,9.517923,6.074704,-5.688233,11.81018,-0.7348551,0.5421168,8.393565,6.897728,5.386128,6.921193,5.11267,5.887741,4.097458,-2.623461,-0.3461152,-4.270914,-12.49948,-17.67615,-18.64812,1.833244,19.93653,9.580771,19.83346,22.11844,-0.7225981,-2.159992,4.821351,0.2309673,-0.5612072,-2.721581,6.623864,11.58744,6.563662,6.847411,11.04156,14.88433,-10.46465,1.425766,4.307877,4.167056,-4.128648,-8.548505,6.725182,22.95126,-22.44118,2.967902,-8.031664,23.38904,-14.11946,0.3750107,-1.286072,-7.888664,-9.470337,5.312451,-16.81376,-24.31153,-8.449266,17.37939,-1.598509
5159128.90625,fear,9.956882,-8.136919,-2.077693,-8.021189,-10.2091,4.988959,-2.54794,-5.58134,-6.826862,0.2255872,-1.024478,6.016531,-0.1859898,0.3031735,-5.565921,3.483864,1.228246,-1.896559,-0.4294985,-1.3964,0.06862258,0.3389341,7.301092,11.36248,4.926871,-0.8346649,8.945015,-1.293697,-2.436538,-8.961478,-7.381789,2.057069,-1.559649,-6.842273,4.673394,18.88203,-8.831868,-5.868476,-12.15642,14.17956,1.793285,6.558442,10.91652,10.19553,-1.529901,14.89319,23.43993,11.99235,10.29966,4.707,2.200657,6.36467,14.04817,21.9889,55.65383,11.16188,2.418365,19.36827,14.32258,17.97596,18.58442,-1.13749,21.91574,26.61499,18.24427,11.42562,22.78333,6.860885,13.23627,12.15157,10.08912,37.15641,20.81838,16.10852,40.5374,11.28339,12.04208,25.64622,21.68306,10.13864,18.00022,21.19515,8.053753,3.427096,4.942124,26.02247,6.515741,3.566378,-3.612003,31.6974,-4.644657,-5.411293,8.113762,1.26647,26.74996,-8.372333,-10.76551,-2.63806,0.5363166,-3.52978,-1.520713,2.605988,8.564788,19.15265,-5.335166,0.3224036,-5.977643,-9.386714,5.102093,50.08458,15.18051,6.908602,-0.8045496,-3.682911,6.96422,-1.296113,4.333636,0.2275415,1.213647,3.198839,-6.855102,-8.392209,-1.349154,14.04046,21.69962,-2.699586,1.584894,-2.289578,7.480178,11.50656,4.442006,0.4904393,16.0867,-0.04543351,14.74434,9.882446,16.34763,-1.040512,14.89461,12.72176,2.808321,20.58476,6.226009,9.332125,3.244878,-7.613087,-11.23584,-2.779487,-11.63875,14.27599,9.881085,0.7130971,19.24461,6.973114,6.051364,10.34272,3.496425,5.502255,7.725891,6.935685,10.3676,9.436172,1.143705,3.242195,0.08969916,-13.29715,-13.01028,-13.13928,1.862711,14.12119,7.728747,21.83415,18.43229,1.626747,3.5131,4.818556,4.705299,-0.122025,1.696901,8.246374,13.09078,6.108697,8.388902,11.78051,14.62818,-10.71625,3.447749,2.975661,7.352564,-0.4750265,-4.879593,11.03346,28.53944,-15.36574,1.466352,-1.827215,22.02545,-10.43618,9.711549,4.901818,-2.923027,-3.0985,11.12621,-11.95256,-17.30528,1.296178,-1.616906,9.724962
5389285.15625,exit,6.290164,-11.18143,-3.575828,-7.762597,-10.79576,0.2816539,-2.306146,-5.636422,-6.894541,-1.956406,-2.557319,-1.508572,-0.6615738,-1.179624,-8.452693,-0.2222766,-1.957191,-9.246001,-2.934788,-2.609258,-1.582691,-5.46163,0.9157569,8.016552,2.104535,-1.478879,3.175547,1.037391,0.8022403,-3.862863,-2.499975,5.546282,-2.60603,-6.072262,5.694005,21.69372,-4.893832,-8.346478,-12.44556,14.22844,-7.693915,-4.041587,2.187959,7.519023,-6.31442,9.654278,14.55196,0.3692879,-2.602059,-8.323505,-9.832038,-1.632388,11.2688,10.10416,42.617,-0.4131702,-0.8580446,32.73651,12.81438,16.30548,12.91586,-5.206882,18.70636,24.301,28.91149,17.47423,22.19867,4.206152,11.39069,9.296706,15.24843,39.55995,19.78779,14.04215,40.59676,24.3749,25.0997,27.98711,27.59609,19.26928,34.89872,34.22862,21.67522,9.987544,15.21739,38.02252,10.63857,9.800721,-2.684264,29.28985,-3.394529,-5.187351,8.771488,0.1125932,25.39263,-8.629025,-10.61573,-2.718352,2.017573,-2.961156,-2.437811,0.8693082,4.55968,17.10042,-12.71019,-7.281429,-12.93446,-13.21511,-2.515203,42.869,5.010569,-2.959756,-4.076027,-5.690028,4.27244,-8.397363,2.994613,-5.257806,-0.3115411,0.2672925,-3.588115,-17.6008,-7.833887,4.792026,10.68476,-14.10149,-8.45053,-13.49566,-5.469239,-1.710201,-7.521138,-10.40167,4.234877,-15.33965,0.6017454,-2.568117,-0.9734397,-5.007714,6.099199,2.233093,-6.396047,10.6939,-2.609755,1.460285,-1.502979,-8.570527,-8.651753,-1.627359,-7.546813,12.05267,5.26044,-9.346786,5.36871,-4.959046,-3.788116,2.304488,-1.638358,-3.401627,-0.06282513,1.003016,3.59388,3.129203,-1.881527,0.3762785,-2.904368,-10.76597,-11.20583,-11.59612,-3.121091,4.444221,4.675485,21.11427,7.268239,22.81353,5.316124,0.06465133,21.53148,9.600987,5.74577,6.259326,9.702749,24.44628,26.06218,30.40378,33.74453,9.164919,13.77981,9.013318,11.95326,2.7829,4.372309,10.70181,24.53407,-10.86498,6.480336,-9.758488,27.4174,-8.773181,4.477073,8.949617,-8.99629,-11.0635,7.652728,-18.5742,-12.37928,-5.625184,5.423911,-10.52705
5446898.4375,enter,19.85556,-1.097502,-1.489186,-6.618172,-11.11444,1.793128,2.921129,-0.3916208,-6.893531,-1.864726,-3.399469,-0.6406088,5.667959,4.462758,-8.319178,-0.1343042,-4.059065,-6.482977,0.8611962,2.467169,-1.350049,-3.376747,0.5648405,6.459069,7.081186,2.889262,2.137996,-0.6521836,0.4967321,-6.74156,-7.588861,-2.114745,-2.138294,-5.797113,5.022269,20.41306,-10.58809,-6.521103,-12.1162,14.39078,-4.29272,2.301372,7.254775,8.70994,-2.485421,14.35812,18.51013,5.638795,5.322445,0.7552859,-0.06593825,8.282636,18.3595,14.91756,48.66148,7.124171,6.457701,15.12347,3.480129,9.728992,18.00238,-2.366579,19.52588,26.22395,11.24674,6.07971,18.33226,4.114064,10.49741,8.83716,5.393096,30.93639,15.93144,7.662632,35.68616,9.611966,7.919492,20.20338,15.29199,9.883102,13.15292,16.73787,3.933182,1.21238,5.73685,20.8949,4.783583,-2.209051,-8.292254,29.15376,-7.002303,-10.69022,9.552853,-2.528502,16.40802,-14.05942,-18.11675,-0.8149625,0.3460905,-7.310733,-8.067843,-8.475766,6.46901,14.35785,-12.18032,-11.96811,-21.31388,-17.26924,-8.586165,39.95586,4.356933,-4.949412,-1.510948,-1.401807,7.457304,-5.482409,3.759558,-1.192073,3.496486,6.731064,-5.837478,-17.35456,-11.15706,12.79805,18.32214,-10.10522,-5.336801,-13.06562,-0.1425523,6.210293,-0.8523352,-6.211111,9.241158,-4.257126,10.04446,2.041127,15.82945,-1.135225,4.099549,3.952446,-0.5935472,17.12666,6.517272,9.58497,4.98752,-3.497129,-5.864416,2.592663,-6.114743,16.41242,10.91127,-0.0190467,15.53637,2.052051,-3.011182,-0.6567504,-4.724553,-1.708661,-7.27168,-2.414689,2.814715,9.77721,1.79299,6.476664,-0.1831685,-10.54795,-8.675275,-7.015122,1.702886,14.4114,8.468497,17.55772,18.2186,-4.314716,-2.405986,-7.542615,-0.8008172,-10.40567,-3.997665,-5.290657,5.261926,2.827741,4.081217,8.309792,12.21152,-13.37198,3.961029,4.192478,9.091218,0.03247916,-1.551385,11.24418,28.07951,-13.04719,8.629365,-0.799507,33.61661,-2.822473,13.47601,10.07157,-1.906234,5.023002,14.63314,-0.9865746,-7.06275,4.835416,8.617582,12.15468
5478511.71875,joy,12.57734,-7.226349,-3.200061,-7.275759,-11.48131,6.46988,1.797621,-5.275526,-7.616237,-3.383989,-3.295433,1.749052,4.627951,2.15168,-8.982265,1.996599,-1.50721,-7.526943,0.8872255,0.325455,1.855785,-2.795662,-0.2191435,6.793946,4.449771,0.8061813,2.638454,6.773468,9.572253,2.826916,3.718869,12.98628,3.046055,3.098065,12.30467,30.15665,3.291923,1.266394,-5.734106,23.14819,1.141706,7.022913,11.65968,14.94559,3.100014,20.72297,23.13032,11.54159,10.73574,4.769004,5.691845,12.20317,23.58502,20.72284,56.10329,13.96845,10.28818,30.06019,15.41549,20.26747,27.07316,6.718038,32.23105,34.48825,25.15214,19.48569,27.40713,13.75876,21.92556,19.62982,16.33209,43.1859,26.50688,21.8117,44.81984,18.5733,20.8136,31.16887,31.43054,22.93979,25.14534,32.37242,19.81807,14.41868,18.24243,37.16698,14.86471,15.83595,8.092811,41.92929,4.06897,2.902116,21.02122,8.435134,28.52375,-0.8902556,-5.08766,-1.955204,4.291003,2.518468,4.960504,6.68362,9.476282,18.09034,-0.5634437,4.85477,-2.516048,-5.255638,7.002664,46.42146,26.72935,17.07814,8.081977,2.579543,18.7224,10.05029,15.77564,6.990776,7.990891,0.5805359,-3.704778,-2.203535,8.963867,22.66672,35.12698,7.56158,1.908072,9.973283,20.54426,8.549674,-1.70325,-0.97982,41.182,24.28563,37.56379,38.01542,36.63288,9.477248,12.19109,14.42474,7.037489,24.97766,14.6953,17.05756,15.20904,4.669162,3.149978,10.29895,3.004148,25.90715,20.57798,9.722799,24.0676,10.96615,9.017804,8.403634,2.120818,-1.728745,2.531905,6.718571,12.88721,20.7223,12.43649,12.87861,10.72468,-4.426668,-6.243989,-5.638656,-13.95725,51.95773,43.76038,26.90617,47.3411,10.63043,-7.720454,5.327442,12.2321,-4.269065,-2.926749,3.527731,12.17204,15.82244,18.30766,22.10034,26.22464,0.2974332,21.46918,18.38051,19.64381,7.730236,4.749399,15.80898,36.79502,-0.6892612,19.8719,6.922133,35.13534,2.361695,16.16526,9.3989,3.455511,1.853858,18.25301,-7.146218,-0.8166544,6.92433,21.55595,3.492945
5675937.5,exit,4.891181,-10.01506,-5.068567,-7.197369,-11.76182,3.15743,-2.870654,-9.44589,-10.29194,-5.353108,-5.223109,-1.700032,0.989951,0.7939007,-10.29431,-1.800572,-6.653479,-11.67346,-0.809944,-0.2668469,-2.494443,-5.498666,-2.114747,-0.05478401,4.069311,-1.330047,-0.006634388,6.663395,8.406507,0.821154,0.6573234,11.30029,5.464847,0.648394,8.287766,24.42014,-3.593995,-0.9300644,-9.643441,14.89539,-7.057378,-0.7553845,0.9998176,6.77398,-8.059112,9.185938,13.21574,-2.022961,-4.618006,-7.048691,-10.28541,-3.369159,9.94762,6.031108,35.16033,-6.267325,-3.130575,17.21052,3.487634,8.016095,7.317912,-10.7275,13.71369,17.88561,8.402905,5.921721,12.96662,-4.109895,5.996144,3.190412,3.599736,28.52534,9.881577,5.823258,30.71619,7.790922,9.05931,18.43614,17.8602,10.20655,17.79017,18.88795,13.3069,6.421972,-0.408739,29.35649,5.538509,13.58285,2.740973,24.22491,-4.065232,-2.456632,8.150161,2.566679,24.76264,-6.864886,-9.631233,-1.402614,2.971758,-1.064958,1.849825,6.250945,9.225684,18.87831,-1.560695,2.420845,-2.359732,-6.084759,5.712236,50.80373,14.9608,7.793489,-8.955859,-4.112985,0.260078,-5.788888,-3.275691,-6.74018,-3.784028,-4.126282,-12.46245,-11.63367,-6.07469,11.62785,20.3374,-3.356743,4.688373,-0.1499949,6.075351,13.79736,8.257486,3.311561,14.98292,2.293673,18.15186,8.328036,20.62618,-6.943539,3.127077,-1.581812,-12.18801,0.6359807,-6.355587,-2.60878,-1.815309,-6.376019,-8.410658,0.7128899,-6.665135,12.95405,-2.837134,-17.12719,-3.870532,-13.50736,-12.40189,-7.203285,-8.898694,-5.892362,-7.923683,-9.745654,-3.209862,-4.028421,-8.948109,-0.7143865,-9.919719,0.749706,-5.290819,-5.190982,10.98264,23.32854,17.6569,27.16447,26.7012,6.416069,11.67538,-5.210174,7.826002,1.794247,-5.596565,2.280552,5.09298,11.04571,11.98885,16.36661,19.55239,-6.909569,17.56491,13.88268,18.16021,8.379553,4.515875,18.03839,32.73091,-6.830911,11.37502,-1.188923,37.74475,-2.586199,11.08817,8.063723,1.330965,0.6064617,14.83107,-7.886938,-7.618444,2.712731,18.90635,8.543723
5733851.5625,postbase_instruct,23.54901,8.945166,7.595201,0.4114635,-7.439442,8.079302,-3.815737,1.652748,-0.5672764,2.253299,0.6026878,5.325867,-0.6576672,-1.880709,-4.045965,3.772947,-0.3189502,-4.232863,-6.458158,-4.291386,-0.2754774,-4.171767,2.337802,9.176599,-0.8407835,-3.872336,3.588944,11.45729,10.69759,3.240751,5.706574,10.51151,8.418036,4.126245,13.51268,28.67442,1.3115,4.127851,-3.478646,24.85721,4.428815,11.64029,15.01657,15.36488,5.376059,20.45933,26.28356,14.78105,13.92223,10.88466,7.90754,15.20722,23.88322,20.78346,53.50785,18.06351,13.16655,16.57492,11.97353,15.58596,23.55707,2.864473,25.10654,28.35056,15.71182,9.456785,16.30853,5.633691,11.31111,8.909975,7.496233,30.82872,11.22614,7.576597,28.66415,10.46992,9.009286,18.11205,17.21688,14.57101,15.20001,18.52924,7.838451,5.548619,8.585862,20.9085,16.25787,16.35321,10.24607,51.68445,1.432273,1.527954,12.03796,6.93767,31.33361,7.0277,9.801951,3.22217,6.752232,0.2909896,3.884975,21.22333,9.138928,20.42515,-4.906915,4.254332,-2.010441,-13.56859,-0.5055773,39.74222,1.60175,-6.699416,2.080549,-0.5727388,7.457471,-0.7257437,7.08884,-2.421533,0.7787462,1.36351,-11.64024,-13.56738,-11.4998,3.871823,10.37987,-12.52055,-9.08235,-17.1555,-3.981782,3.950004,-4.823492,-11.44372,8.659075,-2.526342,5.252857,4.529693,12.1886,7.786183,17.27,16.47304,11.725,30.56245,17.72033,20.05122,16.3723,5.729243,1.116273,8.72533,0.5680034,26.38791,24.89912,13.63152,24.30702,14.65312,8.336957,9.439398,5.723714,5.458752,7.78663,9.414021,9.569943,16.50234,12.49453,15.46536,6.765912,-13.10638,-10.20855,-10.51554,-1.237223,12.77611,6.026529,18.82757,13.34918,-3.74041,-2.388641,6.038703,-3.456676,-2.111152,-1.149597,6.115644,10.33621,6.65516,9.064089,11.94191,16.80713,-10.01851,19.06217,16.77243,22.65379,11.92398,11.21621,26.38709,48.50303,3.367836,28.76097,17.68151,55.18225,16.71503,32.15854,24.44607,12.37362,26.86224,31.17659,21.48589,15.56078,23.59499,-8.99272,40.69741
5740417.96875,postbase,47.17466,31.49202,33.51252,22.56614,14.0791,26.9911,-19.50197,10.32306,10.11286,17.05278,13.95673,16.96694,-17.85546,-18.18105,2.022356,12.8058,6.487506,1.303416,-25.29325,-21.25614,-2.126963,2.574151,2.341581,9.483315,-19.62572,-21.09275,3.438491,37.06374,40.84424,41.23862,41.25626,52.87318,31.75308,32.5846,44.03428,59.75429,37.50026,24.34767,23.10696,52.26855,15.04578,25.51975,29.21906,35.31976,21.18907,40.06406,36.88004,24.28896,21.8819,19.09045,16.79865,24.7166,37.47734,29.27119,59.67277,22.20314,20.07369,-10.68187,7.430045,11.51069,21.56453,-0.6895982,23.9581,26.45558,2.747781,3.91733,14.06763,3.933822,7.892111,4.309905,1.760966,22.41342,7.717837,0.4729745,28.69849,-10.74828,-18.65934,7.512895,8.514015,2.913504,-1.65593,-9.731982,-10.09755,-10.48062,-5.229869,3.748341,47.32238,55.24974,56.68118,103.4962,27.08962,34.20369,32.94532,33.49604,64.32739,56.74778,73.65459,15.6517,26.52492,28.67356,43.67636,78.58638,18.08894,39.31844,21.97898,40.35576,34.35567,0.5982574,17.29573,41.83286,-12.62668,-21.21167,1.332736,2.29789,2.616,-4.733512,-5.344661,-13.67378,-11.11614,-12.1857,-25.79887,-19.44636,-17.52608,-9.020055,-1.688111,-20.86282,-31.25173,-34.22572,-14.76096,-16.35067,-23.43354,-34.75319,-1.333941,-17.49799,-8.918324,-0.5688231,0.277891,3.208709,24.32591,19.40491,14.23745,28.85821,19.8829,21.8683,20.02072,15.9134,18.19533,13.27117,13.52907,32.62327,20.5907,9.197221,18.61738,11.48141,6.312369,11.41498,8.462047,10.57017,4.070395,7.651674,8.237552,13.63132,9.96491,15.51769,5.989138,-49.01801,-31.65782,-29.49997,-33.8608,-12.34161,-17.73059,-2.580273,-6.456501,-12.67946,-23.50771,2.291762,-10.14495,-16.8735,-14.20329,-1.662811,2.827691,-10.16163,-7.190033,-4.495154,-1.335703,-26.915,70.15115,57.19735,65.94584,48.00354,43.66214,64.33875,90.05804,52.17767,80.04873,67.97776,120.316,71.12587,87.49176,70.88152,51.3587,83.38824,65.4138,79.33467,71.96636,78.06762,-116.6854,114.3533
5865058.59375,ExitThankYou,-13.28593,-26.7854,-21.91988,-20.52615,-22.74355,-4.884236,-17.81317,-25.78377,-26.47362,-17.42981,-15.19508,-1.953357,-13.05742,-13.6111,-24.62724,-10.36403,-11.85866,-12.63402,-14.09792,-15.54625,-11.65309,-14.59363,-6.496628,2.76807,-10.56821,-14.39685,-4.970119,-10.99129,-7.582425,-14.97385,-10.32418,-4.329586,-10.76028,-11.32512,-2.023386,16.42266,-10.89997,-10.42691,-15.13826,12.09616,-8.416458,0.9334381,2.429172,5.952002,-2.891363,11.00909,17.3762,5.632442,4.89535,-1.651063,-0.5135947,5.581716,16.59045,12.74897,44.6208,5.87094,5.748912,15.88233,1.102041,6.814552,13.22102,-3.493489,26.34435,28.85947,16.22234,3.797874,14.95865,2.156482,12.02431,10.02863,1.402796,28.42884,15.45421,10.38428,39.46791,6.121532,8.498021,22.41938,23.56646,13.54016,13.58181,18.45732,12.3061,4.147707,7.332675,26.54369,3.955456,2.308973,-11.38134,14.45183,-3.966061,-7.618497,14.13697,-0.4401464,14.31724,-17.75016,-30.4368,-3.966504,8.955575,-9.429921,-9.80016,-4.905783,-31.07636,3.519082,-14.16425,-10.4432,-16.00169,-18.28708,-9.692533,44.25866,6.619651,-1.934597,-1.571867,-7.21604,4.76276,-0.4535657,4.678133,-3.319491,0.9623804,7.311708,-7.024609,-3.041889,-7.626915,10.91958,11.97321,-6.827155,-0.4482253,-8.954367,3.973719,7.409781,2.542934,-1.882316,13.94817,3.11293,15.20857,16.54961,10.22987,4.7289,6.707433,4.577843,-2.513869,14.64514,5.545124,13.0173,7.225815,-1.442066,-6.982698,2.190377,-2.817771,19.86392,17.51501,-0.4071052,8.454021,-2.811731,-3.965164,-3.974013,-4.409618,-5.468171,-7.930852,-6.236895,-2.577977,9.789735,9.791533,7.721083,7.395582,-19.17428,-24.11459,-24.39107,-4.136794,23.21986,3.800206,18.92033,25.16766,-4.349216,-4.369174,-7.826999,0.0002851422,-4.18569,-9.092984,-4.087375,-1.547993,3.996261,6.546093,9.989262,15.30706,-11.91778,0.6068881,-3.465448,-1.802252,-10.32559,-15.42857,-3.215634,9.65997,-24.73083,-5.976205,-19.45294,7.869701,-31.43155,-15.66943,-13.82787,-18.09976,-27.70251,-9.784325,-36.13806,-38.02525,-25.81531,13.79544,-25.02519
