Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A25,A26,A27,A29,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D12,D14,D15,D16,D17,D18,D19,D21,D22,D23,D24,D25,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G5,G6,G8,G9,G11,G12,G13,G14,G18,G20,G21,G22,G24,G25,G27,G31,H1,H2,H3,H4,H5,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H21,H22,H23,EXG1,EXG2,EXG3,EXG6
783765.625,awe,-23.99071,-24.63713,-25.2894,-17.66636,-11.70892,-6.768265,5.943109,-15.98027,-15.74772,-4.982166,16.83361,5.582338,-3.164816,-19.39994,-15.27069,-5.067018,-12.02056,0.8108335,-7.563102,0.7957499,-10.16281,-27.27805,-0.03804429,1.269673,-2.970175,-3.788872,-3.900256,19.19886,-9.31184,18.21826,1.522725,21.04928,-9.26615,8.137605,8.29322,11.38915,11.61794,-9.041593,1.649897,12.19984,-2.937662,-2.361798,31.2723,37.36683,26.84106,7.049624,4.10976,11.20211,21.20534,11.85305,8.724322,39.36975,18.83088,21.67335,10.72616,35.32851,14.08747,20.74409,25.3336,3.825588,9.190396,12.26088,10.97238,19.43821,16.05028,14.60561,12.84525,13.41605,3.525802,10.19021,6.730363,7.50577,27.16333,16.34718,9.474755,0.2266854,6.03044,1.818682,6.184682,8.014544,4.317019,11.74405,52.21811,19.03249,1.579598,0.366657,14.011,51.71207,9.434805,1.378546,17.24164,5.673992,6.426708,-0.4434559,-8.826461,6.939843,9.632887,0.5833356,10.59825,9.355469,4.009023,-20.294,9.035658,11.73605,1.647514,-8.58211,-10.97202,18.44486,1.538147,12.73975,1.416334,-11.14474,-2.4568,18.8461,-2.469684,-5.922588,-10.26511,-14.9915,0.9033403,17.08882,8.877463,17.11542,12.0762,11.69501,21.07465,9.559135,4.317999,3.651495,5.151869,-5.075501,-5.324363,-5.766095,-10.20232,-8.858366,-7.505944,-7.776095,11.18114,-7.508585,-0.08752996,13.99969,-5.27371,-6.123043,-5.184381,-7.079043,-7.151491,-3.257828,-13.50525,14.10182,16.80768,-1.257981,7.077994,9.85608,19.80402,11.85997,22.15279,22.80159,17.0222,22.84813,15.494,9.20578,17.50839,10.51916,20.22574,14.88163,13.44268,44.94207,15.4795,6.987772,18.1945,9.347,-1.476264,2.181723,12.35476,17.79308,11.77769,47.35098,10.76845,14.45768,18.74298,16.68699,-16.83541,-25.15658,-21.67794,-13.35412,-18.62709,-3.001896,-12.0236,-12.00643,-18.4754,-9.334957,-13.00612,15.04522,9.372417,3.460838,25.60282,7.619208,9.663616,13.68609,17.63882,-15.18627,8.603906,-12.29898,-13.04497,-21.28741,-18.05337,-9.282112,-15.7907,-18.49505,-13.19873,-24.87208,-32.28405,-23.57607,-23.40513,-29.28242,-21.27614,-31.73657,-34.1722,-20.86433,-29.35014,-24.08934,-4.516565,3.87492,-12.59369,-22.81866
798164.0625,awe,-10.38815,0.06009876,7.492788,5.13559,13.82874,17.11439,29.18011,-7.0839,3.725493,13.48642,38.24444,27.83786,13.67455,-12.18689,-5.631643,12.76429,7.263403,20.37248,15.82781,22.22269,-3.667317,-11.63578,19.66757,22.54443,15.48658,4.85019,8.502963,29.4026,15.07518,43.2461,25.49765,43.01475,11.07604,30.90482,32.76828,33.3302,32.31711,11.28416,32.54697,35.76974,18.57317,16.80385,52.2332,62.29902,44.5884,26.82572,15.39541,25.45357,35.06611,31.62832,27.45929,54.14452,29.89831,33.76117,24.54944,39.3347,31.02625,30.39931,29.04553,-2.254654,2.899664,-10.16228,-15.08997,5.692404,-1.777481,2.944487,2.221861,5.303511,-2.811982,-2.706406,-12.20739,-7.956049,16.79598,2.922777,3.046566,-18.06719,-6.631109,-4.936752,-6.467031,1.26177,-2.813326,5.525365,42.90296,12.882,-7.476551,0.5121996,1.391002,44.27475,-1.105852,-5.512334,10.1156,20.28682,19.51903,15.29205,0.4985053,11.08787,18.01316,7.31314,10.29127,10.28278,-3.386236,-9.759007,-6.269579,-1.852506,-7.067687,-16.34988,-9.367359,16.44361,-12.77409,-1.152553,-15.2949,-25.42407,-11.31631,-6.493701,-21.06072,-24.09603,-30.84496,-29.37703,-18.91428,-0.5475763,0.1652299,8.429601,-4.638967,4.897232,10.99235,0.9796405,-3.241665,-11.5031,-7.662296,-17.10828,-15.97895,-18.64122,-24.42192,-30.35033,-25.12076,-25.54343,-7.108729,-22.93743,-15.82588,-2.079605,-26.09061,-23.93491,-20.82677,-25.01729,-22.62444,-22.29141,-28.90404,13.32047,11.65444,15.79847,13.57216,15.93712,22.37875,20.95249,31.74231,29.1494,19.45004,29.13824,23.9919,17.37642,16.11633,13.73922,27.0918,14.19505,10.84799,45.30558,10.89043,10.62918,16.19387,15.35328,14.42551,10.88614,6.150069,9.468821,-4.443334,37.55486,9.802523,10.53434,19.22507,10.66439,-12.3751,-22.65693,-18.8333,-11.84218,-17.49878,-0.2738979,-15.62584,-13.66835,-20.3002,-15.63329,-13.90405,1.09993,-21.58327,2.62584,10.03277,1.042292,-10.05226,-12.13603,0.09734756,7.180505,30.02077,15.21445,12.70828,8.6512,9.27439,14.58242,4.857836,4.83621,6.740352,1.201504,-8.128946,4.069544,-0.4352267,-8.842278,4.691478,-7.182192,-7.551888,4.603292,-4.545735,-5.704689,-21.95727,-11.87836,-20.11012,-12.01268
818445.3125,awe,23.39789,32.20753,35.14205,25.49007,33.30539,30.09459,36.50798,22.06869,28.24085,41.27224,61.51043,44.41529,23.64925,14.31615,23.18252,38.05034,34.14632,38.95158,27.25361,25.04597,22.47342,33.3473,38.41675,29.29418,16.45894,29.99936,13.92598,31.60433,28.6617,53.46527,39.13796,53.12939,27.05071,39.51376,38.27027,41.47388,36.71366,18.45967,31.52411,35.41831,21.50602,21.47065,54.36454,59.90191,36.016,19.22807,16.16284,24.28392,32.30059,24.46798,23.60222,46.65403,24.4052,25.69839,28.85694,39.8533,19.29198,21.23927,20.54168,3.956294,15.39829,-1.16055,-7.296665,7.785386,3.641532,-2.859224,-12.44475,-9.394716,14.47091,15.01186,-3.021518,-4.476594,15.31755,3.388919,-10.35786,-3.708162,-3.352597,-9.479561,-7.686471,-3.260909,-0.8211324,10.75208,43.0135,10.52146,-6.960393,4.204939,18.56437,48.90609,3.782711,3.259892,21.88432,27.40457,34.95739,40.12754,28.85779,18.28214,33.40517,29.51717,17.51623,27.45582,34.1665,29.10426,20.17714,38.95317,34.00113,33.44609,37.76394,11.70712,17.39164,44.10947,37.08073,28.15839,42.09068,24.7497,25.69425,25.29577,19.01152,7.151824,22.93413,43.00244,-12.60116,-7.154506,-7.646167,-1.808252,9.494151,-0.6910301,6.442504,8.373826,11.83002,4.523379,5.473103,8.258576,6.346717,3.635994,10.98696,16.42333,36.29097,7.69714,21.75167,36.28362,13.90172,9.907874,15.18048,11.83828,9.117995,10.92063,3.362518,-6.87931,-4.463794,19.51195,16.95691,15.11878,21.58573,17.11509,22.66112,22.3679,8.580182,17.16528,9.500704,18.78419,2.930548,9.965479,9.285493,0.5877257,-6.033608,36.24884,4.754276,5.270598,17.55394,14.87573,14.27994,14.40936,8.447066,9.451133,1.715531,38.64859,-1.309551,-3.056533,1.540358,-1.855133,16.62314,3.758391,3.714054,17.60962,8.397965,18.88885,14.49991,7.101067,-2.914946,12.52768,5.14129,4.395612,-7.451666,-0.7229191,17.53741,7.921669,-0.6356503,0.214851,10.37777,25.99925,48.37046,33.22389,26.71476,26.96001,33.29784,38.31754,29.14306,30.82717,37.32931,27.73101,23.46129,24.87978,21.07483,22.32705,30.44958,24.76406,22.06653,33.56392,27.35252,29.58294,28.48501,33.00695,23.56729,26.59229
820863.28125,awe,-1.418306,2.456164,3.663855,5.301185,12.28004,16.35881,27.78188,-7.955886,7.21459,19.86335,44.67794,25.09494,13.73478,-8.058782,-6.306802,13.56112,17.72445,20.86331,11.38615,14.9267,-1.538044,-5.815971,20.62352,26.74973,14.41595,7.301013,0.9670761,22.65418,15.86015,40.88021,26.0185,44.37993,20.50473,29.65633,28.01791,31.34469,34.25634,15.33043,25.78401,30.14318,22.42485,13.22839,48.7201,57.07035,39.98397,24.55254,23.14095,22.61161,32.98367,26.65674,22.39585,54.15895,30.11073,36.45737,20.77181,42.22903,24.56031,32.87286,37.02646,4.370056,16.355,5.016711,-1.883585,16.27688,13.64626,15.17513,14.2149,15.42471,15.8393,17.56456,4.22285,11.24228,28.03746,15.53621,15.60214,-2.082753,3.075802,6.082036,10.95175,14.9464,10.76944,9.690976,55.43534,22.39842,4.412964,11.3128,5.570601,53.40736,13.69047,12.24962,25.13192,28.01686,32.57901,29.49089,20.40868,22.98543,30.508,24.11065,25.69273,29.80828,26.96768,13.62518,30.80879,29.33273,20.14036,15.29725,22.71005,27.65313,39.93549,27.92348,20.62232,9.013849,26.58247,16.6495,10.40933,9.067433,6.894811,3.29227,14.77472,31.41032,16.74257,16.85128,15.25556,17.87355,29.74002,20.79191,11.94566,7.530217,15.88085,5.691669,7.697253,5.211099,0.1595739,-1.223986,3.863209,6.799995,25.4309,3.856086,12.89168,26.59787,6.744674,5.115773,6.761808,9.977916,10.81431,6.704352,0.8170288,19.34061,22.51303,13.26825,12.38241,13.8376,19.58535,22.90112,34.90237,27.85797,21.35567,32.5055,27.33387,27.34801,26.02335,25.07382,33.04155,20.69795,13.32918,49.95383,16.45271,7.524478,18.85996,9.388892,5.74563,6.624551,9.898565,9.945597,5.133657,45.02671,13.73086,20.74683,26.01087,17.00112,-5.057767,-13.30976,-11.90491,-2.007427,-6.28278,5.585117,1.453557,-0.77549,-9.346811,2.08198,-1.597206,8.942505,-3.365622,0.5538869,-1.661835,-2.622893,4.718918,1.749475,3.857275,14.82785,35.90735,15.84089,11.47468,5.190342,13.18319,21.34109,14.53027,14.33032,17.72373,9.223087,-1.124106,4.061738,3.051321,-1.057241,8.8532,-1.726472,-2.952138,10.95503,1.561537,11.91578,17.46122,21.08057,5.756819,9.321486
833746.09375,awe,-8.026545,-5.351347,-5.821818,-3.299885,2.74391,10.21751,19.90678,-4.185305,-1.479997,15.63243,38.6428,20.77409,5.254231,1.679009,-1.226555,12.33773,8.390967,22.8442,6.732407,15.84486,7.186757,6.805704,21.11374,24.86064,21.54542,13.8338,11.06506,28.75699,5.372245,33.94917,18.12092,34.76727,5.990002,21.15289,20.03375,24.48561,23.51818,3.22465,16.80918,21.32543,8.341613,10.12163,42.42576,48.11622,28.71995,7.414793,5.680642,17.04208,28.97833,19.15728,16.25801,39.85507,19.09571,15.13784,27.68885,36.72994,19.03001,20.01943,12.99308,17.77456,19.8522,3.892383,-0.5116553,18.8012,10.80109,8.245082,2.148645,4.592415,18.81353,23.53035,3.149677,6.561771,27.46346,11.79762,5.605521,0.7373391,2.602065,4.346492,4.545509,11.70795,2.722094,14.53355,52.2156,22.48643,2.33979,7.858934,21.19807,56.9197,15.92685,10.75366,28.73697,17.11013,21.52011,18.33679,5.500558,9.740757,19.57368,11.22985,12.30113,14.7273,14.99548,-5.259268,12.78487,16.44784,11.10314,4.561927,4.802081,11.94741,13.41418,10.73692,11.61867,5.673878,18.23916,20.6163,8.66783,6.152539,2.446095,0.07771271,12.21222,33.74,-6.296934,3.421289,4.135361,9.925241,24.01314,9.289436,11.80313,9.540153,20.0376,6.024312,6.601259,2.334253,0.2696135,2.34693,1.680138,4.432827,27.03721,-5.263173,11.34415,32.24393,5.512802,2.996205,3.265499,7.506402,4.172839,2.884238,-4.654731,-3.979908,-3.158629,8.920691,12.93957,15.24348,24.51566,20.83762,29.6371,23.33977,13.40924,15.49745,3.605709,6.01792,3.003081,1.157245,6.656555,4.867381,3.559303,46.49178,14.90276,13.65134,20.25559,17.53812,9.582316,10.87744,13.90152,16.78366,7.974869,46.73406,13.54773,4.168753,3.580049,8.442076,3.389961,-8.890844,-2.858509,7.987737,-0.2435403,14.5146,8.101654,8.179081,2.017799,9.67424,9.156561,9.894551,-1.49931,6.428892,-2.105779,8.122227,4.194324,9.726628,6.787393,2.967034,26.96632,4.852202,2.049638,3.0804,-0.3662392,7.435253,-0.1217868,-3.972302,3.259956,-7.221756,-12.89143,-3.435452,-5.991334,-14.60208,-5.559959,-14.57229,-17.08501,-4.212726,-9.864323,-4.524298,24.98757,15.73347,5.209977,-6.831068
834664.0625,awe,-3.269678,-0.2300065,-1.288862,-6.32804,2.737297,-1.465392,8.89221,0.2946538,6.816466,10.41559,36.07489,13.71177,-8.213317,1.113434,0.2460206,13.62766,4.611402,15.16412,-1.621254,5.637778,2.91626,-3.283779,12.72027,19.18295,4.781996,19.6561,1.543213,20.13268,-2.802338,21.21655,4.847793,17.6798,-7.731167,7.253242,5.372547,5.16516,2.804962,-12.599,0.1441799,0.5421305,-12.71236,-8.376759,19.27848,24.18396,10.75261,-6.19948,-3.540518,1.828573,9.534617,3.542006,-7.694536,25.00878,7.25332,11.72006,7.100527,23.35218,5.887777,8.803183,10.29747,23.7005,27.46209,7.655137,5.717727,21.28668,11.02536,10.68249,12.09485,14.75324,25.86862,25.03793,14.88881,13.058,27.20885,21.42595,15.76412,10.20253,13.36002,8.589234,17.30555,18.61782,12.62729,18.14287,60.73021,28.61718,7.552367,15.97276,24.48163,62.64563,16.67732,13.06962,36.89553,-1.173156,7.156228,9.10174,-2.395082,-4.125648,4.676494,-1.249111,1.72521,8.331037,3.392035,-5.870928,10.78532,10.43423,9.08,0.2181739,6.620642,21.36012,14.20491,14.8179,11.21281,0.3266183,13.48056,25.11431,9.817668,3.079705,-0.06195994,-4.340559,11.83487,32.22272,9.626374,9.765401,7.641483,16.36545,27.15541,10.54032,17.19563,11.40392,18.97369,7.558317,8.438898,7.403717,-1.503184,-0.01526754,3.01602,2.706181,25.58419,2.188302,9.395086,26.35993,0.7139313,1.630783,3.269927,3.430774,4.041205,2.16361,-7.15741,12.34469,9.419681,-5.866414,-2.700328,8.095771,12.00381,6.673869,12.12907,11.60224,6.561183,13.56275,3.60063,0.4983467,12.15053,5.733485,12.69121,8.196311,5.495602,37.2408,11.89088,0.5059091,13.45275,6.882208,-4.11542,2.599503,5.086999,14.82353,6.332227,41.78526,7.7606,9.305616,12.91492,13.22998,-1.468533,-7.041313,-5.729723,3.267416,1.04619,16.60164,5.142677,4.163227,1.960057,8.159309,9.15719,11.55661,3.65327,2.574103,23.54879,9.073965,7.480588,14.98179,10.62341,-5.599972,15.5591,-0.5867077,-3.658584,-9.277535,-3.136875,1.994119,-2.363807,-1.496572,3.847474,-6.245537,-11.79429,-3.033956,-10.00792,-4.902775,1.400319,-5.830311,-9.78303,3.653055,-8.825102,-4.744837,11.32808,19.13771,2.540573,7.243907
865613.28125,awe,-8.452471,-0.9056516,3.986479,6.969843,17.07681,23.77822,30.47424,-1.019862,3.905648,20.08648,47.76677,27.11496,15.3404,-4.967206,-6.421281,3.197702,12.06938,22.563,11.92668,16.88569,-2.575845,-6.087492,20.63348,37.21356,8.215885,10.71452,1.004958,22.67691,21.56129,46.68541,28.14762,46.26509,17.72853,34.49574,33.72745,36.70887,35.09703,12.71426,27.19876,32.48534,16.22853,15.22933,46.97736,55.51436,33.99128,13.79722,12.14756,18.44545,27.45618,19.13083,17.72643,38.92298,17.30099,20.47742,21.10755,36.05993,18.0473,19.00631,16.78698,11.60085,16.44579,8.220769,3.316295,12.88273,8.170506,4.877756,9.459435,11.66804,10.88441,17.62296,10.11357,8.926182,25.44288,10.95067,8.060699,4.200146,10.20607,1.591086,9.095723,8.6683,14.29387,16.34352,53.31509,19.61762,2.384021,13.5637,22.72614,54.64835,4.914714,10.20074,26.07387,24.68081,32.42522,27.01456,11.72195,12.96879,29.2711,24.66554,15.09602,22.34098,21.50544,6.245972,15.54027,24.34554,19.64512,11.98821,16.05784,20.18565,10.94072,20.89522,18.77905,9.075854,22.72104,25.40411,11.2017,10.88408,4.43913,-0.05415996,13.92026,33.12019,7.553774,13.47075,10.42702,12.34786,22.16159,12.10319,15.69524,11.1401,15.61611,3.814854,5.307197,9.813951,0.37547,0.8008672,4.805685,4.140502,26.68307,3.093065,10.82512,29.63299,5.816602,4.508603,3.801059,5.136066,6.083396,7.19672,-3.73219,5.158249,5.847581,11.15972,12.38018,15.14133,17.58619,14.30682,17.07713,15.84991,7.703682,15.53396,7.299876,11.78465,8.063701,5.880994,11.90756,7.520275,4.756281,37.20267,8.639307,-0.548732,19.31811,12.9491,7.242308,7.052686,10.81806,11.75051,5.915252,40.24084,12.78149,7.192056,11.85784,9.22203,-0.4949465,-9.148944,-12.15723,6.471827,-1.783481,7.116378,4.578891,1.831819,-8.666067,2.819011,5.081736,10.30137,11.30406,3.141431,23.70873,10.43827,9.023592,16.77394,15.22978,10.80088,37.21473,15.27924,13.94648,14.55076,10.68373,17.67638,10.81723,8.813482,11.91825,3.475956,-3.8367,4.286859,5.504811,2.241533,6.091974,-5.054357,-8.325171,5.526215,-0.8838972,3.721685,11.83525,11.90808,3.501143,4.410785
907992.1875,exit,-9.500679,-13.54304,-13.74099,-10.892,-3.87806,5.053732,15.99461,6.095329,4.11008,10.0339,30.52245,15.57252,4.497347,0.4121576,3.026661,17.90608,9.130407,19.10177,8.915524,15.61812,4.969979,2.365576,19.32066,31.29195,16.91894,12.31548,10.22054,27.8057,-1.109945,32.63221,12.25154,34.24021,3.376502,14.61242,16.53703,18.18526,22.5632,1.911105,13.56334,19.08252,7.756213,5.874468,41.37089,47.36515,29.7284,9.107108,10.61201,16.42381,26.71387,19.51275,13.31094,42.04909,18.92926,23.1576,21.26368,42.3572,14.6089,16.32297,20.66414,11.92863,19.4275,13.8257,14.4348,22.61525,14.86646,9.863957,5.74406,3.705242,11.91216,15.68127,13.28877,12.4298,31.06624,16.00937,6.668626,6.254964,12.1369,7.815728,8.466967,-2.574092,15.5745,23.96041,56.89543,18.26824,-3.367045,14.85186,23.98065,59.8353,10.74024,3.215147,29.2677,14.6558,17.90627,10.26584,-5.159131,7.984495,18.01139,5.927269,9.22297,10.94819,8.6057,-15.0451,9.626438,10.46937,3.486461,-5.505632,-13.83543,11.85581,5.446566,3.480622,2.41998,-8.432572,-4.017327,12.46846,-2.192559,-1.644408,-2.126442,-2.866393,10.72534,30.99754,-2.000559,3.832602,-3.464013,-5.385165,10.21147,-6.021423,2.972354,2.449224,7.862476,0.1230023,0.8637761,-0.8344393,-7.784024,-2.54461,-3.647496,2.59088,24.43987,-4.040102,11.57817,33.0913,4.891035,-4.067672,0.5955109,7.082796,-2.415983,1.0652,-3.909422,7.807665,7.327526,11.12584,13.37723,17.52446,21.86374,20.42674,28.14946,23.92321,12.80184,20.5773,12.05392,13.62612,10.83232,6.750296,14.95221,7.447835,7.347658,43.46605,12.16158,12.32746,20.40608,15.23787,7.435041,10.16994,14.26079,15.54237,10.07719,46.07624,7.81738,7.711117,11.61719,7.182998,5.12445,-6.858265,-8.524934,5.987302,-1.068451,10.35478,2.129618,-1.196469,-4.135076,2.649858,2.732853,14.86693,4.427131,5.554893,10.2531,10.30695,7.122817,10.98754,8.132818,1.670706,23.71503,1.559449,-1.706698,-1.622278,-5.34482,3.179497,-8.315224,-8.152451,-4.308333,-15.58049,-23.36025,-11.87793,-8.177133,-27.0714,-13.29132,-24.12428,-25.49948,-13.58628,-21.89941,-19.80543,35.33219,37.29111,12.09895,-15.00318
955871.09375,enter,-18.03174,-15.50666,-5.474187,-10.5665,0.5372198,3.63361,16.03414,-11.5238,7.866963,8.750794,28.26211,20.23486,5.133164,-10.14774,-9.099971,3.591345,8.131371,18.57926,3.198785,19.10457,-4.593227,-10.354,17.52102,35.40585,25.18162,10.42511,16.50496,37.71547,-3.182315,27.22291,7.815711,28.45124,-3.41077,15.18482,14.03508,15.60738,17.61423,-2.636609,13.06944,16.87292,5.173683,8.479162,40.23749,44.17624,30.3222,11.77592,8.559627,25.16727,35.07123,27.599,19.67887,46.95927,28.28276,28.08245,28.43109,49.68291,28.79538,34.6063,33.23379,9.294952,14.43741,13.8104,14.77995,34.64046,28.23252,24.47213,11.46886,9.019995,12.26158,10.98031,14.03804,16.68761,41.06148,25.61824,7.619196,2.299272,12.59543,14.90261,13.74368,5.326092,14.48769,17.45902,59.1557,22.73765,-0.1551286,12.90445,20.78962,58.21618,12.3765,-0.9712861,23.95415,9.555894,10.6559,5.707901,-6.527952,2.711431,9.854956,0.5726821,8.72801,7.884298,0.293353,-16.11605,0.6102797,2.398202,-6.568374,-8.61818,-6.339981,19.78246,-4.869368,-0.3079278,-2.265821,-9.165241,2.179621,-3.108666,-8.326216,-8.442238,-11.64732,-16.9245,-2.269711,19.09818,8.917419,7.722594,-1.849451,-0.6221737,12.11181,-1.825965,6.774717,-0.08056292,5.238371,-3.449774,-2.690985,-7.471611,-11.93167,-15.28391,-9.247537,-9.681218,11.77913,-11.24193,-0.4204684,17.42845,-9.319225,-7.893636,-9.490391,-7.600923,-5.678501,-4.587037,-16.07123,13.98685,14.86489,15.18923,23.0182,28.48977,36.5189,25.5605,34.61208,34.73858,27.59162,32.78197,22.39088,14.87547,14.04981,13.38692,30.1023,22.12828,20.82927,62.15797,33.58599,28.00726,31.35378,27.6646,18.26829,18.801,24.43123,30.25474,23.16121,63.83837,26.47917,18.25851,26.20785,22.29564,-11.84697,-15.26356,-15.07928,-3.889943,-8.475342,10.50118,-7.250604,-3.21885,-10.29726,-1.57613,-4.240642,24.47831,13.50185,17.21544,23.28202,16.44176,15.76973,21.99141,18.14101,-8.109401,18.31663,-5.622742,-7.000502,-16.13332,-10.81558,-0.7391119,-7.828364,-12.71515,-6.897058,-21.24707,-27.74287,-19.63283,-21.03186,-25.46742,-13.14512,-26.10046,-25.73061,-12.33216,-24.58507,-19.83339,-3.798281,-5.571861,-10.24126,-19.00724
1034609.375,frustration,-5.198514,-2.855715,-3.079636,-5.525285,-0.1284098,-0.4689265,18.23262,-9.198325,5.794441,11.02985,36.14736,26.98949,11.68546,-5.320063,-2.171709,11.23645,15.11833,19.00291,7.964954,16.81873,2.385049,-1.555833,18.40603,32.68267,21.69832,10.64351,4.481888,29.52477,-0.6096684,26.10837,5.420214,20.62823,-9.009266,13.47259,14.36397,11.08165,9.00846,-8.58184,11.49437,14.21832,-4.277368,5.187523,37.90512,42.12055,15.9401,-0.193238,-2.455503,19.02853,24.32734,15.00117,10.7497,31.54663,6.251382,7.063458,27.41624,40.33852,19.32456,9.982256,8.680005,-2.305727,0.6982386,1.502219,0.7087069,18.94849,6.809194,2.174579,2.394141,3.112813,-2.017849,2.983365,4.747437,1.115563,23.00006,9.746533,6.903413,-1.43155,1.04512,1.911129,1.987682,-0.3102048,3.70838,12.18509,50.20618,13.50408,-1.314107,10.46548,15.6382,49.08903,7.985129,-4.152723,13.5953,2.380024,5.041628,2.306484,-5.359634,-1.103942,4.465006,-1.615375,6.101816,5.178128,3.808684,-13.60968,3.773281,8.957218,2.525487,-4.43268,4.076547,9.28146,3.526424,14.07625,5.959897,-2.161007,7.192619,15.61853,1.250624,0.1716005,-4.81629,-7.107366,2.895809,22.76949,0.1556284,3.789097,-0.6061606,2.03178,9.357167,-6.579154,0.7455118,-5.723313,0.8800904,-9.349159,-8.852329,-8.46767,-14.87984,-12.36532,-8.577337,-3.972253,16.43299,-11.5552,-1.583426,18.48343,-6.899495,-14.03485,-7.938331,-5.709371,-13.49639,-7.266182,-14.16539,2.072066,-0.3798742,10.12117,15.62077,15.31514,17.30958,15.34155,9.078425,13.18763,3.555812,5.754293,1.570773,0.7707722,1.944996,-4.212044,3.358957,-1.690293,0.5845336,36.69427,9.53161,9.041138,19.93546,17.80082,10.12044,11.45316,9.241199,16.30893,5.939037,44.41303,6.036875,-1.321137,5.434394,6.378252,-4.9015,-11.73602,-10.56468,0.1100513,-6.602726,8.53924,1.010255,-1.247691,-6.079276,-2.776786,0.5967783,12.38702,-1.553337,7.924362,4.720495,8.764733,4.204157,2.612681,8.426891,-10.3314,13.0115,-4.252425,-3.91229,-9.102966,-4.64675,0.4085941,-9.893198,-4.867085,-4.365749,-13.66253,-14.4954,-7.921783,-7.153564,-13.44108,-4.256241,-7.923231,-9.390046,3.321318,-10.67657,-11.70845,2.727822,-6.602888,-0.9854168,-0.6233574
1047457.03125,frustration,-8.016011,-7.998343,-3.415663,-8.254101,-2.838343,2.816308,12.44764,-10.34991,-0.6483853,5.085128,26.86859,7.763755,6.107711,-12.06652,-9.576536,4.044991,1.790498,15.2677,-3.205097,11.34844,-5.444151,-10.49776,13.60976,17.07036,4.317986,-2.893359,5.032686,30.25448,0.4334999,21.348,4.332076,21.4647,-5.701833,11.92455,8.084239,10.00192,9.110332,-8.903575,9.282301,5.810679,-5.177528,4.843512,31.44341,35.37059,15.83066,4.240083,4.601806,16.06584,22.40368,12.13559,4.200005,31.64045,17.14249,18.84904,17.08455,34.36032,14.07811,17.25829,20.12316,8.338459,13.46516,8.35838,5.022924,14.66348,4.431578,4.220502,4.923025,11.82288,13.10254,13.61351,3.762482,5.29423,21.38225,16.2481,9.902738,-0.1267693,8.411527,4.412339,7.274999,12.31174,6.920741,15.62741,54.38448,24.97063,3.015429,11.35923,22.55479,56.19577,12.5967,2.055062,27.83155,4.82669,9.986563,5.474633,-2.9094,-3.95843,9.921516,-0.3271604,8.033049,11.31381,0.3864008,-12.91671,7.891908,9.237548,-0.1662044,-11.77418,-3.77989,19.62572,3.583617,7.074636,-4.861485,-14.04012,-0.8644613,10.34152,-2.842207,-10.98906,-14.16591,-12.31689,-2.413566,15.57758,17.85384,13.90571,11.79578,11.90547,23.03285,8.405632,10.43331,1.409395,7.433649,-5.000021,-3.06738,-4.177755,-12.68799,-12.788,-13.56269,-12.45958,8.255323,-12.98763,-2.294275,16.95497,-9.317139,-10.01234,-9.68029,-6.100533,-5.857712,-9.72368,-17.5514,8.304023,7.17438,5.911607,13.49374,18.35421,18.52418,9.689235,20.44525,14.35264,10.08616,19.74092,10.64797,14.04179,15.19712,10.7551,17.58377,9.347832,4.195854,33.29029,6.755001,2.32107,22.81456,17.98228,6.614104,10.58382,12.89087,16.54243,7.230243,39.01964,3.871675,9.716219,20.27502,9.696732,-10.07936,-23.88327,-17.31118,-4.390958,-10.08334,4.319476,-2.982092,-4.397105,-11.02353,-6.821126,-3.767037,15.46413,8.478301,8.574023,18.9736,12.85889,6.589587,15.21614,7.748447,-5.721447,16.77519,0.07889413,-5.037517,1.243479,0.4907434,3.455172,-2.546624,-2.430758,0.8219982,-4.667042,-11.55747,-2.632797,-9.913032,-9.078421,-4.533551,-11.42979,-14.92318,-2.148716,-8.709821,-5.580161,-14.18285,-7.680723,-14.35316,-0.6170332
