Time,Event,A3,A4,A6,A7,A8,A10,A11,A12,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A27,A28,A29,A30,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D13,D14,D15,D16,D17,D19,D20,D21,D22,D23,D24,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E10,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G10,G11,G12,G13,G14,G16,G17,G18,G19,G20,G21,G22,G24,G25,G26,G27,G28,G29,G30,G31,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H14,H15,H16,H17,H21,H22,H23,H24,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
3220507.8125,exit,-9.431857,-0.622526,-6.111134,3.059962,-7.351424,14.99159,-13.06214,-14.31191,-2.074775,-8.38442,2.65348,-7.941127,2.46184,-5.221406,3.849542,-5.209827,-0.4986556,16.15482,28.21606,3.829033,11.72542,-3.379895,1.802967,6.225734,-0.2690088,-4.746324,12.39189,-1.759418,2.824178,1.997843,-3.444237,11.17913,-3.982634,-6.831941,-3.661368,10.41006,16.91817,5.242911,15.54987,12.50856,9.724301,29.5128,25.54463,2.459844,11.45486,-3.568947,0.9649858,0.758447,21.40389,4.764482,16.53202,6.949219,7.901665,13.49318,-34.20477,-0.6578493,6.882539,15.83958,13.25613,4.555745,7.573364,-0.8254012,23.79707,-8.237566,-5.167612,34.68339,2.528991,12.97774,2.793538,-11.06346,17.70665,24.71774,8.237185,23.95735,5.012995,4.829887,10.60342,8.34674,8.100206,-17.07089,-1.443663,-4.813589,2.841549,-14.57537,16.21868,28.15761,-7.870599,0.3303048,13.84976,9.755882,7.976328,-16.77426,25.31066,18.59982,20.71345,20.05962,14.93991,2.110564,-4.103741,-18.86489,12.48199,9.343709,10.37109,-2.26893,16.17307,1.625569,-15.44629,-4.096004,0.4236538,0.322359,1.850779,29.39598,1.825086,-0.5721285,7.767276,2.591533,2.034991,6.259155,-16.66346,-20.26546,-17.32652,-23.92632,-17.9171,-12.61304,-16.63882,-14.95379,-19.82775,-3.970648,-7.84653,-2.295212,10.29825,-6.679237,2.871048,-28.52224,-4.043864,-4.69751,1.194294,2.595074,-4.316356,10.25111,7.446626,4.113318,-4.758638,8.599394,-0.6994503,-0.5181308,16.33398,2.390782,11.84683,4.985745,13.00316,10.44143,1.859443,-3.939661,-2.311962,-8.131947,-5.249334,2.967904,-0.2013366,-0.5442738,10.50225,15.58015,2.301421,1.040153,6.627827,3.403,9.534023,1.290334,8.172935,-0.2091893,-10.44312,-5.854788,-5.616234,9.397143,-16.57621,-13.58909,-0.8748361,3.24494,-9.568634,-10.24246,6.044689,-11.39825,-35.21795,6.711103,1.953129,-14.85312,-6.811268,1.220581,-3.791054,4.262998,10.2661,3.460891,-1.066171,-15.1442,-18.45662,-11.31314,13.45232,-15.06084,16.14771,31.54832,4.694275,14.82514,15.25131,2.094154,22.73229,-7.21075,1.976196,5.418842,0.9368635,1.349828,-11.55879,-2.097988,-0.9461157,9.072916,-3.993077,-25.50964,-21.71564,-8.534365,16.79196,8.993373,4.065139,-4.521363,-9.73276
3278082.03125,enter,-2.767339,6.120092,-0.3104618,12.24498,-3.037887,15.0156,-9.383508,-8.489808,0.6620201,-7.824421,3.80406,-9.261639,7.564384,1.272117,10.39337,-1.885894,-0.611977,19.69569,30.64183,7.281008,15.25576,0.6551456,6.64109,11.95956,2.737792,10.17807,26.06579,9.991364,11.74896,10.17269,13.83869,24.22663,8.150449,2.496596,9.588358,22.87754,25.69959,19.88892,25.85022,23.42057,22.12356,39.28233,33.12407,7.998911,22.08385,8.690854,10.61785,13.2611,30.84507,14.90454,23.70566,13.17,13.77361,21.09614,-18.44976,5.043749,7.376975,16.35684,9.364531,3.008809,5.708279,-4.5525,25.04468,-5.713652,-2.614107,33.05754,1.100187,10.96577,4.446692,-13.75629,16.3757,25.1137,6.330923,25.05517,10.50033,6.421957,9.343503,11.08044,9.566143,-12.88115,2.836438,-0.1755816,6.00351,-11.16149,20.02163,33.89777,-2.254469,2.400953,26.59291,10.29978,13.74598,-12.17793,22.69009,18.06235,23.86851,18.09136,16.24699,2.460764,-9.959702,-15.73155,10.51374,6.388904,12.35448,-2.094524,17.66132,2.454448,-16.49217,-6.555364,-1.310701,0.9185852,-0.2182581,20.77176,-0.8539085,2.721976,9.550395,4.178062,2.371802,7.005756,-9.835416,-27.03422,-25.57013,-26.29939,-17.96428,-9.960789,-15.89124,-14.87349,-21.21357,-2.96337,-10.28909,-3.989677,11.84472,-5.812737,3.786232,-34.93903,-9.508595,-9.527942,3.699125,3.643408,6.610387,20.47922,13.86393,10.35592,3.340843,11.98154,4.508202,4.866706,23.04659,-19.71996,15.20568,7.508715,16.83798,14.17746,5.788669,2.029474,-2.217118,-2.94532,0.5010068,7.023313,4.77933,3.295322,19.10911,20.37557,5.79039,4.683609,11.51643,6.387505,8.780622,1.011999,6.64364,-2.328719,-8.794113,-4.900338,-2.446191,13.77281,-11.20061,-10.56139,4.920463,8.081963,-6.664845,-7.003997,-4.961489,-8.210277,-32.02495,4.275473,-3.644967,-28.01978,-13.33684,1.626282,-2.278033,13.16754,9.443642,-5.796535,0.2489875,-14.11955,-26.26887,-9.570385,15.69839,-8.520865,23.98227,41.51933,12.50143,29.05404,26.5029,12.70263,32.59556,4.835979,11.81549,14.51162,6.629065,12.68874,-1.591832,11.08106,7.125858,13.03455,6.393843,-15.91235,-12.78849,1.34661,20.20343,21.3566,11.05799,4.262001,-1.355096
3338089.84375,compassion,-17.95596,-7.461734,-12.64549,1.220966,-10.43417,6.679423,-22.86378,-17.91607,-3.712879,-11.97985,-3.724872,-15.1139,1.099636,-6.846566,5.056152,-7.305346,-3.073317,14.38403,24.16413,4.308996,9.702557,-6.256058,2.6177,7.149519,0.6615919,1.637641,13.97443,-1.947,4.262173,2.631987,2.566129,14.96769,-0.1093552,-4.539853,1.500014,14.73484,23.10459,11.81491,23.10238,19.91408,16.93965,35.56945,27.82806,4.765305,20.42632,4.921882,9.711513,9.308821,29.59464,12.6526,22.64192,15.82363,17.04503,21.56121,-40.06617,-2.309922,8.224867,20.81004,15.16403,11.54568,13.16985,6.394103,28.29704,-11.89502,-0.5458438,38.26383,7.522305,18.18745,7.371331,-11.9429,18.84097,29.35167,13.25237,29.5079,7.484117,4.367491,6.150205,15.76772,10.12373,-24.75311,-2.716371,-4.715943,5.291425,-16.38918,13.33605,28.32748,-9.757139,-4.549659,16.18569,9.239758,6.23753,-19.55801,22.64113,16.1667,16.89322,16.36489,13.70816,0.03418689,-9.28535,-23.25863,9.23483,5.018909,6.718721,-8.262558,11.4552,-2.520211,-20.49751,-10.50171,-5.688036,-5.224565,-5.43066,17.73682,-3.263149,5.931443,10.61271,8.430095,2.323383,7.833559,-16.04409,-19.8781,-22.99619,-26.51327,-21.81333,-15.90714,-20.24681,-17.89561,-20.92413,-4.35663,-11.2414,-4.66033,12.8621,-4.051499,5.624508,-29.32774,-0.2033097,-2.54421,6.604434,6.654572,2.16491,17.86039,12.29934,11.40411,2.254717,13.90475,4.833605,4.84417,23.22199,-3.055102,13.65086,8.512168,13.35163,14.89633,10.16026,8.223435,3.377497,3.561018,1.668685,8.152803,6.744428,4.79113,18.03747,17.57298,6.962528,7.337708,13.12577,9.541196,16.20882,8.887485,8.497913,7.792544,-14.16153,-10.06933,-9.759554,6.249804,-19.9417,-16.30943,-3.874706,1.176703,-15.86287,-19.78831,-13.97298,-19.72602,-51.75691,-13.31558,2.778167,-55.52718,-27.26001,-5.463758,-2.256724,8.719787,9.539325,-1.479829,0.5511729,-26.57185,-55.20428,-21.16894,14.35122,-14.76561,13.47551,27.65677,0.4975972,15.56859,13.04575,1.223261,19.23753,-11.58418,0.5966161,3.151817,-4.222546,-2.187703,-12.26792,-10.44301,-6.022494,-3.682896,-6.084185,-23.76572,-22.7077,-4.246212,19.45758,17.36637,6.206719,-5.700106,-11.00823
3451578.125,exit,-11.60689,-4.306981,0.854798,9.938482,-10.53234,11.23722,-19.50327,-12.9212,-6.955529,-13.62586,-0.01700014,-9.201084,5.288912,-4.096197,9.596379,-11.24155,-6.902281,13.90623,26.69259,7.563362,6.66467,-7.869956,-2.313311,8.509465,4.405904,4.163103,17.96264,4.656596,6.978986,8.048697,9.604236,19.96487,4.388552,-0.4424724,6.650762,20.91748,25.08142,16.58477,26.74179,24.40539,21.74363,39.66733,34.65731,10.23577,24.82038,10.22472,14.01258,12.21651,31.98462,18.61578,27.05587,18.65908,17.41083,22.98912,-11.39876,5.860832,13.44403,22.24146,17.68709,9.745285,10.36285,3.300544,29.99284,-0.5192951,-3.091187,34.54874,6.695148,15.95096,5.800002,-10.75399,16.79818,27.27237,11.19675,27.80779,11.01217,5.314873,9.671112,15.29887,12.33176,-10.57157,5.370755,2.379847,9.13562,-6.277802,20.95892,31.08596,-6.591848,0.1682351,22.61753,13.28777,9.849205,-12.96513,27.35606,19.65372,21.24968,21.73537,16.48378,2.37397,-4.685467,-16.07395,15.84505,9.592088,9.611153,-1.800582,15.93271,0.460727,-16.1668,-8.921387,-1.588458,-2.632926,-0.9598079,25.97378,-2.023361,7.217677,14.62862,7.747427,6.960788,10.43805,-5.346658,-22.89557,-16.8457,-26.60603,-17.65926,-12.65877,-18.93403,-17.2512,-16.50806,-3.608123,-10.84343,-5.018386,12.49942,-0.05571273,2.255284,-25.28681,-0.1228139,-1.483021,7.407487,7.536491,8.004745,21.73327,18.75703,19.36763,5.770592,13.56389,9.188766,10.48504,23.69122,-6.544325,17.3201,10.781,12.50263,19.83497,11.10406,3.396513,2.302237,2.326247,4.733917,11.41825,7.806904,10.45894,18.56136,22.37803,7.623531,9.796841,16.44647,13.88271,13.76632,7.670261,13.6135,3.596928,-15.20654,-12.9659,-11.72085,3.81842,-21.20308,-17.89504,-4.541083,-1.347543,-12.22734,-13.22658,5.44347,-14.11082,-38.51221,-2.567894,8.716428,-18.68462,-9.027225,2.309323,5.064989,4.78402,13.81819,0.9163755,1.432606,-11.79587,-18.73691,-6.419205,19.56267,-13.86158,17.57557,35.41366,6.443808,20.07165,20.41409,7.070064,27.26143,0.1912432,5.414488,12.28191,1.056418,7.336038,-8.175714,5.166419,1.296952,11.6439,2.650454,-15.43482,-9.991987,-3.545537,21.06503,12.54501,4.997847,-0.5246576,-1.962546
3509152.34375,enter,-9.634678,-0.1347412,1.329901,10.49302,-4.828588,13.5726,-13.72091,-7.637883,0.1323724,-8.358706,3.374115,-8.190409,5.96208,-1.741904,9.064559,-6.12231,-1.393439,17.09412,29.16745,4.496644,12.5578,-4.603556,4.204386,5.820859,4.192522,5.976669,23.12254,8.986794,13.28049,14.21018,10.06444,22.22233,8.434375,2.100009,6.906354,22.98707,29.67779,18.30243,27.042,27.54373,23.03252,44.06971,36.46464,14.21306,23.22134,12.48901,14.50859,17.82495,37.10254,19.22642,29.65646,21.87597,21.02738,27.02783,-10.03843,6.270463,12.39223,21.60478,17.77935,16.72146,15.98232,9.55277,33.75967,-32.22004,2.323454,38.84606,13.35219,21.24038,11.57481,-9.002758,22.58867,31.66908,16.05218,33.43098,16.76106,10.76191,15.38308,21.25179,12.83871,-9.005036,5.654989,3.219823,7.164757,-34.51251,20.95866,38.61498,1.631754,10.31942,32.05606,17.7514,24.22711,-5.502749,30.66687,29.80288,30.15978,26.71275,24.99057,9.779832,3.491707,-6.471018,19.98247,15.74264,21.4248,7.528131,26.30956,11.17128,-4.570303,4.070429,9.415273,7.552169,12.94559,42.25634,10.20478,11.01879,18.0117,11.82801,8.747803,12.9658,-36.67177,-51.30495,-17.93961,-11.46367,-4.895459,0.1952994,-6.736389,-5.675749,-7.162027,5.732104,-0.835394,5.396074,19.78541,3.964051,11.34339,-39.63036,-8.392873,4.009347,13.19096,11.25675,4.423215,21.81549,16.75095,19.34991,11.07565,18.61152,13.48067,15.57527,29.09262,-1.734025,24.06919,17.27747,21.10905,24.24315,16.87986,9.912845,10.00664,11.74743,9.646286,13.55222,11.0193,7.690147,20.41066,20.55645,13.23794,11.31761,20.44234,16.32281,19.49067,12.17982,19.99237,10.49335,-8.695335,-5.357593,-2.896255,9.937138,-14.04252,-9.90566,-0.1177858,5.970889,-5.346423,-11.53293,30.19514,-6.3341,-34.55523,-1.826708,3.689258,-25.17913,-5.15812,1.588993,-5.278386,12.40678,15.5102,0.8313486,2.173693,-10.51967,-23.06446,-5.973622,16.56681,-2.378479,25.83798,40.88048,10.28371,24.00402,24.63492,11.48556,32.66362,8.714622,12.32724,17.6986,10.66471,13.77324,-5.827658,4.278176,6.824266,7.736218,9.57699,-9.054049,-10.04833,4.628309,28.64469,19.03926,9.681465,7.085526,3.290404
3571902.34375,fear,-17.85624,-7.848454,-0.5058814,10.11767,-1.909751,12.81038,-19.29282,-15.58003,1.069494,-7.87567,2.096522,-13.0973,3.086789,1.64895,13.2858,-5.776323,0.4989311,19.10604,30.0735,9.114769,12.74187,-4.299063,6.318509,14.06826,2.320875,10.96961,21.43143,9.292756,12.95016,11.7265,10.5487,24.07405,8.054912,4.162227,8.476464,23.76357,27.40919,17.41085,27.34954,25.92596,24.11621,44.20252,44.2271,12.97579,20.44941,10.06834,13.37225,13.39389,34.58092,12.93161,27.42041,18.01249,21.36494,28.59205,-14.87166,5.148666,10.9822,28.45061,18.89164,17.78996,23.53874,11.27112,34.8041,-13.08692,3.733211,42.14406,14.37572,27.84862,17.86409,-7.720939,24.45023,37.55572,24.09086,34.12181,11.52074,7.270331,15.78634,12.5752,12.14718,-10.87405,3.134214,0.7989934,6.388157,-15.57212,19.02005,36.16708,0.4283304,7.106395,61.14358,19.87268,15.84269,-7.661532,31.88036,21.87407,29.04724,26.37343,21.02146,8.143924,1.25672,-11.8039,20.10951,15.72261,19.4067,3.936146,23.1047,8.455035,-8.341337,0.3444238,5.106909,4.882262,5.513947,30.13926,5.183391,9.13011,16.92716,10.95525,8.824769,11.65694,-17.23034,-27.68121,-14.15888,-16.627,-10.26691,-6.668027,-11.70451,-10.6199,-12.40081,2.968024,-4.330031,1.19502,18.82002,3.68827,10.11974,-21.75891,5.28267,1.325668,10.22748,9.676785,8.287324,20.72456,17.67047,18.67708,6.361169,17.51514,10.78388,15.19736,29.4525,51.14106,25.05982,15.45358,28.09656,21.59763,15.1426,10.00903,12.22461,4.501611,7.174623,12.51926,9.81985,8.743568,19.46475,19.56945,11.53894,8.188779,20.31224,17.04705,23.94235,11.25939,17.89502,12.81,-8.319909,-4.597194,-4.309978,10.54283,-13.74524,-9.627599,0.7816704,7.255043,-8.261353,-8.852863,1.969026,-9.03862,-35.86862,-0.004616797,6.788273,-25.32687,-16.74369,0.5782532,4.615917,10.71436,13.91387,-12.05119,-0.5175762,-10.69552,-20.77788,-5.234489,18.90229,-6.261619,21.62149,38.64486,11.21613,17.61465,22.10649,8.548488,32.37903,6.135095,10.45356,16.74905,9.346685,10.81348,-15.85031,7.701389,-2.755954,11.61204,5.690522,-13.94957,-7.004189,2.878115,26.89305,20.93035,11.89674,7.283964,12.20535
3658902.34375,exit,-11.03816,-0.7478219,-1.198522,10.1937,-3.993675,14.08292,-15.29197,-7.054061,-2.398675,-7.873198,3.925596,-9.107741,6.117826,0.6652182,10.71805,-6.683265,-0.9129698,19.71556,30.49231,12.57638,11.2248,-2.571147,6.956302,15.09893,9.067535,-0.2534122,13.38541,-0.1562858,1.777321,0.5904337,4.361749,15.96845,0.6374385,-6.525871,4.807316,16.49132,18.25998,17.13324,23.42337,21.28415,18.23018,37.27765,28.78245,3.452459,20.97138,8.250818,10.92619,11.00248,31.46778,17.21569,27.92559,17.24014,15.46049,22.12472,30.41976,19.5639,15.95194,25.67116,17.92156,13.265,18.24441,9.079591,33.80207,-1.852308,-2.492716,43.32119,10.13982,22.95117,15.70116,-0.8813794,25.22589,33.36526,19.3882,34.93178,21.58476,13.01988,13.8561,17.915,17.30412,8.680808,18.51486,12.43647,14.31424,-5.955431,32.27235,26.20084,-8.385992,-7.655315,17.08398,9.923743,8.763334,-21.12316,26.75576,16.91428,18.72815,23.81021,14.69841,0.1010449,-6.618728,-22.51639,16.42205,11.4414,11.95083,-6.138631,12.81058,-1.816387,-15.71895,-8.247696,-2.029564,-3.269095,0.4503052,26.15002,1.231576,8.161563,14.07023,10.56226,7.023293,13.40556,-5.621232,-34.38097,-22.32807,-20.95092,-12.80892,-10.92371,-16.16819,-16.68758,-13.57594,0.3669605,-6.962683,-1.16896,12.02227,0.2735703,8.146975,-34.25788,-1.755051,-1.105251,7.563107,8.770341,8.665902,23.05722,17.63541,14.98284,6.29773,16.22292,7.688118,8.710141,23.07865,-2.091523,15.04519,11.27691,14.3485,17.53324,12.34854,13.68366,4.729506,0.9539754,4.554818,12.20257,10.43825,11.44061,21.8269,25.63806,11.94068,7.158769,16.92967,14.93725,21.034,7.957994,16.90846,10.45769,-10.95006,-7.610459,-8.190333,7.481489,-17.98425,-14.55086,-0.7628853,4.977426,-7.109006,-7.979952,11.29881,1.506851,-8.864025,5.13664,7.362162,11.17291,0.6220183,10.62254,12.05395,19.15423,17.54735,1.610986,9.394714,9.656747,26.06164,15.54988,22.04789,-16.32004,14.0577,30.28951,4.515522,22.08963,15.0815,2.950584,22.29078,-4.310906,1.46338,4.171007,-3.478022,5.747965,-5.201058,-5.535921,-2.278319,2.074456,-6.045807,-27.67064,-28.97148,-4.176546,18.95699,13.61424,9.820033,-12.48726,-15.8909
3716492.1875,enter,-6.062874,0.4998938,0.9176901,12.88402,-5.450687,17.33502,-12.47132,-7.238327,-1.219793,-6.575132,2.621699,-7.289175,8.099333,2.833403,12.3639,-4.735858,-0.5033596,20.03183,30.748,9.181211,12.2926,-0.6833256,5.97614,10.72665,5.028179,5.071126,17.42375,5.284302,9.425059,6.827405,8.287236,22.00158,6.134574,-0.1523639,8.477758,23.25197,26.51826,21.12341,25.84733,24.78548,22.43138,40.04702,37.34185,9.501403,21.97599,9.6751,12.8353,13.81839,32.55087,15.35078,26.20306,15.9309,15.06029,23.36937,-4.797518,6.999264,6.868388,16.2372,8.426007,6.028157,5.985401,-1.59982,24.58081,-2.492376,-7.0102,33.07046,2.989147,10.92463,1.648288,-13.06425,15.20103,21.20249,7.423754,23.26612,10.92105,2.025605,6.322618,8.56857,8.275244,-4.620952,5.515778,0.7080775,5.490265,-9.756804,20.37951,32.26126,-4.04346,1.98421,17.7962,14.42592,14.15038,-11.03565,23.82628,23.39965,25.4544,18.92283,20.17456,3.858324,-5.020303,-15.6442,12.2408,11.24714,13.10984,-1.615632,19.44273,3.685604,-12.4282,-4.853184,0.6350576,0.690245,-0.7015938,26.26586,2.35568,0.3329102,9.160352,3.324945,2.541994,7.794083,-10.69114,-14.18365,-20.34099,-24.06147,-16.54827,-11.62126,-13.95693,-14.69249,-17.51505,-1.188711,-8.221099,-2.080781,13.67835,0.7391722,5.125294,-26.87524,-2.069349,-2.374198,-0.3219218,2.220007,9.497211,21.0317,15.28446,9.437773,5.046956,14.87245,6.078267,6.206066,24.38995,34.62568,19.4646,8.179438,21.67213,17.40102,7.411266,1.514338,1.74236,0.8200334,3.108434,6.300417,6.496469,8.075977,21.76729,19.61234,9.003729,7.888901,12.31081,8.667966,9.321158,4.047373,10.29777,-0.9715472,-10.69959,-7.608628,-4.578852,9.276554,-18.01962,-16.50297,-0.8283491,3.329443,-10.05075,-11.17528,-0.6060082,-9.646765,-30.15624,-2.003092,3.734457,-20.62078,-16.05493,-3.192948,-8.709394,10.59299,8.776356,-8.171151,0.6150356,-8.873886,-10.99735,-3.910824,17.90322,-10.1964,20.00167,37.27483,9.395384,23.44633,22.15879,7.105868,27.32725,-3.094125,2.023366,9.503678,4.953693,2.242971,-6.239211,2.77269,3.499386,13.11371,1.25412,-20.0186,-15.47703,-1.864865,21.44864,15.79606,9.953617,1.80894,-71.20895
3775535.15625,joy,-19.20272,-3.42652,-0.8740503,10.35392,-15.64275,4.133088,-22.01042,-16.30899,-10.65114,-18.46377,-9.917234,-16.38123,-0.3752017,-7.092079,6.407379,-12.35145,-8.818576,10.48903,22.05946,1.91949,2.88322,-10.16826,-4.146855,7.885051,2.614753,6.454542,22.53656,9.157626,11.86822,10.77203,10.55864,24.40121,10.61826,5.022841,13.88941,26.44399,29.14523,19.70536,31.69134,31.8112,28.21645,47.27618,41.42658,16.29528,26.18779,13.64234,16.95111,21.81467,40.08967,21.4572,30.18249,23.37011,22.14324,29.77898,-23.95797,-3.806637,15.10205,17.61049,15.50036,10.89425,5.16712,4.966341,29.23089,-39.4987,-1.149426,36.26151,7.283101,10.96425,2.062382,-17.33532,18.01352,24.52416,5.443732,23.18556,2.912944,3.765636,5.548871,6.831261,3.421424,-16.12424,-3.728593,-8.047322,-3.073414,-42.56588,10.79263,39.36962,-0.06767333,2.830484,71.05663,16.22563,14.4365,-11.82798,27.81098,24.53705,25.76361,23.08064,21.05828,8.079815,-2.238736,-14.53573,17.29222,13.35338,14.38134,1.144812,17.18299,1.058936,-10.62846,-6.468235,-2.447384,-3.404309,0.8242633,27.6602,-0.6081926,8.733417,16.9739,9.356508,5.93338,8.117455,-44.54192,-60.53259,-28.30948,-18.78649,-14.76469,-12.49763,-18.14784,-18.78521,-15.40587,-0.8769785,-12.72,-7.148515,1.65647,-1.980575,-1.687566,-46.52271,-18.2251,-6.561962,9.315756,5.405288,8.693798,23.00674,20.69818,17.55726,10.35527,21.55288,13.37921,9.433777,29.81677,10.27402,25.54697,16.61238,21.14394,24.77412,14.362,9.662655,11.02611,9.779589,8.969695,14.4613,10.44098,7.449578,19.84896,18.63687,14.36564,9.564379,16.54497,15.24284,8.646337,12.55687,15.91821,6.711139,-20.94525,-15.04535,-13.16633,-0.6602281,-22.15222,-20.06933,-4.872626,4.311462,-13.01091,-12.92948,19.1124,-9.591522,-39.80376,-5.067968,-1.415634,-25.2701,-14.92832,-5.968013,-4.172544,5.619127,10.51982,-43.54053,-3.571324,-19.20404,-25.01164,-13.98707,13.0048,-9.832952,19.05986,34.93158,6.127179,22.94367,18.86656,6.003989,26.17592,-0.340902,2.35013,7.300146,-2.048701,-3.00807,-4.435572,-6.167375,-9.457668,-4.779326,-3.670953,-22.40387,-16.90154,-4.749447,12.9095,8.551308,-3.624436,-4.615237,-26.01139
3871226.5625,exit,-6.784071,5.063883,-6.155491,5.580093,-3.065711,18.4313,-13.37764,-13.32182,1.400351,-5.258934,4.313139,-8.060226,7.916069,-2.987074,9.995584,-4.643572,0.664857,19.84266,31.041,9.098368,14.19403,-2.806851,2.197654,12.91961,-2.818836,6.446017,22.18666,11.22462,11.97764,12.05665,7.314725,19.35919,8.986134,2.196522,5.980862,21.47909,25.47613,19.13587,25.62002,22.96751,18.59433,37.67756,31.94918,11.63769,21.16323,5.947142,8.389486,10.04603,28.92331,17.79028,23.04862,11.62734,15.85122,23.01105,-26.76579,3.542233,11.42609,18.21295,12.79742,7.636884,6.533068,0.2797239,25.63818,13.31565,1.71138,37.63734,3.265417,11.21663,3.823214,-12.38496,20.78167,26.36334,6.403539,28.78334,9.124284,6.639702,9.015913,12.56533,13.92215,-18.92925,3.441935,0.02010764,8.005125,5.128987,18.30383,31.32718,-5.058106,5.957717,26.34631,10.73355,9.800546,-14.03874,25.80232,16.36045,20.80264,21.58146,16.97362,2.416751,-6.158642,-18.14121,14.48497,11.53854,11.54148,-4.640342,13.75587,2.480742,-11.98965,-6.582408,-1.065243,-1.912803,-1.209327,28.74078,-0.725136,8.192052,15.81595,8.665226,8.296583,15.033,8.350621,6.183575,-9.337367,-17.73855,-15.40086,-9.496844,-14.3804,-15.26323,-13.64627,1.46618,-6.269644,-1.287279,18.01878,3.433388,8.709703,-8.432664,7.008197,4.774216,6.426443,6.552436,7.468505,19.1965,13.25226,12.046,1.452168,11.83993,2.814229,4.659883,22.23968,35.19257,18.34408,15.04857,18.31009,20.88122,8.10862,1.200335,-4.730493,0.3172355,2.868115,7.142742,4.765561,6.408169,19.45585,21.48456,11.1466,5.849471,15.60254,7.72615,9.48413,4.280455,12.79212,1.800667,-8.062979,-5.026268,-6.614051,10.49896,-12.02885,-11.58577,1.543679,9.023383,-6.917361,-15.22111,20.87697,-17.32023,-42.74948,-7.926406,-0.2672918,-51.76374,-26.10309,-6.302137,-11.35106,6.889886,12.43079,-6.769814,-2.619974,-26.34525,-56.78257,-21.10001,11.23801,-7.871791,20.24873,37.77967,9.162133,24.10958,27.22263,11.99273,32.07023,3.499735,8.93284,14.10232,7.747567,13.25379,2.35177,1.699132,6.325387,15.76695,5.485925,-14.55797,-11.93323,0.6933266,20.03645,24.90216,15.08183,6.981424,-8.428968
3928820.3125,postbase_instruct,-13.76367,-10.08429,-4.228307,3.71275,-14.42365,6.349745,-23.05453,-19.65897,-9.906477,-17.40833,-8.895858,-22.13965,-2.414462,-9.332463,0.8926136,-14.9725,-12.49885,5.333389,15.72492,-0.8178357,2.286885,-14.86113,-11.26525,-2.800472,-0.1238132,-4.799179,12.41328,-0.8462822,0.478296,0.2553326,1.025485,14.9873,-1.858752,-6.604501,1.810112,13.60088,18.08812,8.863299,20.13925,17.78161,16.18408,35.5794,28.83064,2.381352,14.22503,2.027147,7.422098,11.31432,29.14826,8.176103,22.40968,11.53399,16.12568,24.50241,2.721753,15.72998,7.789539,18.50743,17.70226,15.48937,27.97058,14.84931,38.78975,17.4415,-2.913595,41.31027,12.45126,34.17423,22.2941,-6.776001,23.00664,36.08539,30.58864,42.52473,17.90415,10.80823,16.54953,22.0497,22.90407,1.246271,14.62239,10.5091,19.06053,11.58471,30.66718,28.50064,-7.967273,-1.533292,15.00211,8.842673,10.66334,-18.55688,29.18586,14.03476,17.82812,25.30572,16.8808,-1.212891,-9.954527,-21.03524,20.95093,14.36906,7.475785,-8.156473,10.44797,-2.956546,-13.56418,-13.43189,-7.730145,-4.639711,-4.174242,20.64489,-2.620114,14.34242,17.54017,16.17028,11.15232,17.80261,11.43063,5.12376,-10.52486,-24.30506,-19.67196,-15.13808,-20.72958,-20.02902,-18.45082,-3.676053,-10.92525,-5.743961,14.28915,-1.094948,5.854229,-12.63807,6.351023,1.310405,13.27374,13.91022,-1.807851,12.46945,11.58273,10.56604,1.183633,12.53215,6.117571,8.814332,25.28746,-1.566159,17.76851,10.968,18.3787,20.32183,12.87391,11.47448,7.6653,6.847487,3.30527,5.308952,3.950135,1.497083,12.46189,14.30779,2.941046,5.782979,15.37965,10.24532,29.80346,10.33228,17.04499,15.24216,-17.82756,-14.64681,-14.61812,0.1380401,-19.72434,-18.90832,-5.16518,3.439639,-11.2085,-14.71325,4.887889,-7.756483,-29.97529,-0.8050942,3.627088,-13.19628,-9.964228,1.085936,0.9282061,7.086404,10.78112,-2.377153,3.086177,-6.085144,-8.521124,-1.119044,15.92299,-14.75801,15.20578,31.69246,4.389233,15.97973,15.34683,2.131602,22.29773,-8.728243,-2.138674,5.039103,0.8142421,3.988973,-18.03468,-4.085021,2.447759,-4.689838,-6.696058,-22.94657,-20.0447,-11.16072,12.64053,7.976304,-2.78519,-10.40816,-14.11212
