Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A10,A12,A13,A14,A15,A19,A22,A24,A26,A27,A28,A30,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B27,B29,B30,B31,B32,C2,C3,C4,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C18,C19,C20,C21,C22,C24,C25,C26,C28,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D15,D16,D17,D18,D20,D21,D22,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E32,F1,F2,F3,F4,F6,F7,F8,F9,F10,F11,F12,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G21,G22,G24,G25,G30,H1,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
3033734.375,love,-30.2704,-8.353787,-11.21701,-15.20125,-14.90246,-12.86554,-14.02588,-25.64957,-9.397454,-26.61213,28.16692,-7.038183,-23.57343,-10.42922,-19.82581,-7.198487,11.62818,-13.03138,-20.1888,-25.03249,-20.68449,-10.52345,-9.083565,-14.66375,-6.237766,2.215068,-5.836677,2.552532,-1.392804,6.562333,-4.634496,7.584771,4.318487,1.157603,-23.02931,1.893242,-0.0781278,0.1653908,5.799703,-11.92099,13.78057,-3.17207,3.264422,-17.40763,-18.39259,-3.028721,-10.13591,-2.001257,4.844768,-11.6274,-11.68016,-13.46128,28.47345,1.913734,11.86604,8.891289,1.570534,-17.68187,10.47207,-9.144851,3.196222,24.45723,19.75796,3.417754,12.36195,23.9188,12.29379,-11.78558,-9.501162,28.53913,21.22115,-14.91873,-12.48857,-9.210549,-9.504457,35.3595,-7.267023,-11.53341,-17.43542,-17.24811,-9.294759,-16.16893,-12.15875,-12.18346,-4.230859,-10.67812,-16.92002,-24.16361,-2.973507,-7.403947,-31.28607,-16.23497,-20.56481,8.051471,-5.436831,-27.16784,-20.63294,-3.811369,-18.26846,-2.828811,-8.897566,-10.33253,14.13138,-8.875512,2.820292,-6.517513,-7.45837,-5.383998,-8.920432,-2.861354,-9.150169,-10.60462,-9.550623,-10.96107,-22.0742,-23.45287,-15.43535,-21.24309,-26.46236,-21.32977,-20.56846,-32.2448,-30.7644,-27.18258,-23.09973,-26.0853,-26.52398,-23.49914,-26.2151,-29.95109,-6.064939,11.64738,-18.23934,-13.90648,-20.25611,-7.657703,-20.52855,-17.3487,-3.811559,-13.10745,-21.08176,-12.2009,-8.940844,8.115441,6.831028,-5.022641,-3.329172,-11.19719,-3.827102,-11.09686,-6.852303,-15.57678,18.19682,6.546805,8.014553,12.13745,-4.393134,9.244189,-1.048818,9.596736,-31.71272,-25.14071,-20.95166,-20.34387,-16.51984,-16.58041,10.7383,-14.01131,-14.79697,-8.579797,-14.97567,-24.93535,-34.66062,-56.06436,-33.11094,-48.63529,-0.5873721,-11.52383,-5.966672,-5.05261,1.561076,-13.73082,-25.25776,-14.55346,-7.787833,-9.618969,1.032916,0.01490802,-23.09127,-13.02892,4.335801,-3.993832,-15.87813,-16.39293,-19.36293,-11.57766,-17.64782,-17.56216,-14.23685,-35.84924,-18.99794,-34.07208,-14.45578,-23.64188,-35.05297,-13.77324,-21.44028,-8.144819,-16.87646,-16.46581,-22.79414
3098855.46875,exit,-14.73486,4.227408,7.389515,-2.293539,-8.324039,-2.701016,-3.342402,-5.999976,4.281572,-9.002309,36.46999,-2.901464,-3.99446,-4.198751,-5.370305,-4.538037,13.56923,-11.79664,-3.613484,-20.31412,-15.63564,-1.36876,0.1824319,-8.209138,-4.363213,5.817251,5.072582,5.591726,0.2746497,3.948968,2.361137,3.22198,2.832453,4.378534,-18.5975,6.188533,-10.42401,-1.078105,-1.474931,-14.13595,16.99556,-0.1127795,-0.4130973,-15.20913,-24.25044,-7.879398,-8.452183,-6.570633,1.032872,-18.43798,-13.56593,-28.03941,10.58281,-14.00438,-0.4925969,-3.351501,0.7387988,-12.90168,14.36331,-25.11819,-3.095516,14.82293,8.701383,-3.34513,6.005127,14.46116,9.472239,-5.351208,-17.84805,18.24362,17.9742,-9.569051,-16.27547,-7.914647,-4.944746,36.00751,-10.18145,-11.86782,-7.331707,-2.709599,-14.35028,-19.80716,-5.239336,-16.6059,-12.47458,-8.403211,-7.42254,-14.08089,-15.89787,4.745811,-25.75458,-8.260863,-9.308436,25.56372,7.351906,1.605165,1.394278,10.29587,-4.115273,6.153341,7.63024,4.818202,19.01907,-8.113011,7.27603,-0.06363828,0.4759036,-2.350146,-4.618151,4.18536,-6.112092,-6.078446,-4.4298,-7.355255,-4.969673,-5.858443,1.97421,0.449241,0.3757301,-3.276258,3.26201,-10.1667,-5.721239,0.240314,-5.576601,-4.097519,-3.505234,-6.347652,-4.012307,-0.529549,-11.63673,16.84607,-18.85528,-21.57629,-29.96614,-12.19333,-27.28443,-22.1139,-4.630136,-17.80659,-24.9795,-11.64925,-12.7426,1.221364,-6.687318,-18.66545,-18.92128,-21.91821,-13.64628,-22.57794,-8.849574,-15.59795,14.07291,-4.752016,-11.85136,-3.285038,-18.39045,2.323514,-4.628112,-3.131499,-13.52668,-9.328186,-5.76039,-10.18536,2.254164,0.1150842,24.41907,1.658486,-0.247741,14.85996,-2.617296,-9.964238,-8.931879,-28.62775,-21.35433,-32.0523,14.21327,-7.580543,-9.950454,-12.47623,-18.52436,-11.05456,-16.55308,-4.597214,2.25421,1.590711,11.86024,9.590137,-13.83873,-7.230696,17.01353,4.85656,0.4893272,-4.595427,-5.814839,-1.484957,-0.1982758,-3.975764,2.410311,-22.67211,-7.323528,-21.64382,-1.74611,-15.33655,-25.84683,7.577627,7.552029,-0.7531379,5.201989,-2.878469,-9.491766
3156445.3125,enter,-23.47617,-0.6269339,-2.207537,-15.16703,-25.79414,-13.95162,-14.70087,-12.15325,-3.575938,-22.15862,26.72506,-9.393404,-11.64095,-10.44667,-9.313851,-2.85675,14.73084,-7.225306,1.919529,-3.845386,-1.393062,-7.881366,-6.95377,-13.85174,-7.184818,1.827176,-1.368067,1.164467,-5.25967,4.298209,-5.217426,1.408478,0.9377808,3.056976,-24.20807,1.745035,-10.40698,-5.444633,-0.4763969,-21.11964,13.83235,-2.520558,1.906286,-22.42171,-25.04841,-15.58941,-12.80133,-11.41445,-6.733194,-17.18284,-9.644327,-11.39827,23.64417,-13.27477,-1.627017,-5.983732,-7.199383,-16.55976,10.2937,-13.50553,0.5495875,14.24082,5.433507,-7.837264,10.91833,15.05042,11.0046,-10.07356,-20.28971,18.87756,17.26517,-13.97865,-11.8472,-11.18011,-8.917699,34.78399,-16.96112,-13.39122,-16.03533,-16.85662,-19.80125,-16.76011,-17.1558,-20.76676,-20.73772,-14.28099,-20.03881,-26.42679,-15.88206,-8.614,-33.02415,-20.91198,-21.71213,9.219432,-8.78433,-10.50663,-13.80402,-2.529124,-16.564,-1.480054,-2.222888,-4.41236,7.8939,-18.96097,-0.8567707,-8.513561,-10.27107,-6.06268,-11.6312,-4.830541,-11.21303,-13.20689,-11.16488,-12.82051,-15.17134,-17.28687,-8.754357,-11.67453,-13.91938,-14.82202,-14.59041,-22.7544,-19.41821,-15.17889,-17.69236,-18.56241,-15.31198,-17.94044,-17.79258,-21.1487,-12.26635,12.93748,-17.12389,-19.11571,-27.2674,-10.36985,-26.97826,-25.48875,-11.16421,-21.82493,-32.03045,-16.65855,-20.72274,-6.266356,-10.07593,-19.50684,-20.39416,-23.14762,-7.874034,-17.03128,-5.495231,-10.82877,20.90152,6.636117,0.4762536,-0.1785906,-19.47895,-5.236863,-8.537302,-5.923765,-16.52293,-14.61636,-8.573792,-12.37969,-12.99896,-13.28705,18.14694,-3.36395,-10.64192,-13.36414,-16.16155,-19.81791,-29.75667,-26.80302,-30.39284,-48.43734,9.259196,-7.780613,-6.292421,-5.37787,-4.281757,-9.984672,-22.46101,-11.15526,-5.135709,-6.481194,1.244137,-0.9964774,-19.2123,-10.46347,8.443102,-2.09295,-9.145905,-13.5407,-13.03458,-9.184892,-13.64625,-9.972132,-10.34783,-27.50488,-16.13509,-25.54416,-9.283922,-16.91781,-28.15341,-0.06625794,-9.743276,-3.188822,3.809786,-15.12038,-12.1651
3441117.1875,grief,-22.14944,-4.600451,-3.055544,-9.118544,-8.736096,-5.466172,-5.973595,-14.08538,-3.533782,-12.00864,33.52417,-0.1410082,-13.72867,-8.812584,-9.856297,-2.319736,15.25584,2.546377,-4.831849,-8.779181,-0.7816527,-6.996944,-3.156046,-10.24415,-4.131162,6.607138,-2.395349,2.078248,-1.332596,7.208091,-1.595876,6.709229,5.259656,8.153688,-18.20313,8.061554,0.5052025,2.070201,5.15373,-15.14276,20.31409,1.778137,7.206483,-10.71707,-15.84984,-7.580472,-5.660433,-0.6620178,4.437972,-12.8271,-1.943616,-9.876601,25.75557,-7.180112,1.421104,-9.594536,-8.801887,-14.3143,9.65915,-9.309154,9.181663,25.41005,9.48622,-4.104392,18.32004,24.95894,17.77268,-8.632387,-11.49089,29.04747,25.7636,-12.2379,-3.559482,-10.24023,-7.784052,36.44292,-9.276315,-2.841922,-6.881508,-2.904681,-13.18872,-15.61369,-6.628119,-13.33984,-9.910243,-10.47397,-7.703971,-10.35312,2.03891,-1.60792,-21.58659,-3.513504,-9.952063,14.99663,-5.745932,-3.146504,-12.0344,0.9293198,-10.84307,-0.6632364,-4.687448,-6.898213,9.994497,-11.47608,1.383973,-8.153427,-6.707545,-9.395699,-6.435409,-0.6588935,-6.663696,-7.778927,-6.416315,-8.058876,-21.84123,-22.79183,-10.72329,-16.76517,-13.79611,-16.23017,-18.21862,-28.02828,-22.99291,-14.51322,-22.79527,-24.41854,-22.51409,-22.6186,-25.10488,-37.52768,-4.308411,18.94856,-13.86577,-11.41221,-22.60255,-1.041949,-15.94243,-17.69304,-3.872971,-14.8581,-24.60246,-16.42196,-11.01884,-2.690728,-5.574142,-14.07414,-13.00495,-11.07401,1.052711,-8.925088,-0.119863,-6.649188,27.85909,11.73029,8.032532,8.101761,-13.90538,-2.528793,-5.028544,-9.849019,-22.41532,-21.8174,-15.47289,-17.69745,-15.06775,-14.69447,18.0421,-6.624559,-15.49628,-8.944597,-15.84725,-13.80981,-24.52113,-13.06282,-15.28588,-26.80006,11.07122,-5.181397,-6.465694,2.523307,0.6218944,-4.993881,-14.52959,-9.347239,-2.113086,-4.702214,2.141285,-0.1425013,-16.03153,-8.542994,9.131048,2.993709,-13.21452,-16.41433,-15.55912,-6.935238,-20.74977,-10.45102,-18.95071,-38.64939,-14.57275,-35.67685,-12.62125,-14.05446,-25.95911,-4.39496,-14.26822,-12.78135,-6.803874,-10.09331,-17.1759
3467312.5,exit,-22.07617,-7.905221,-10.15954,-18.77668,-10.5493,-13.372,-13.78982,-18.58464,-8.166456,-24.73899,27.4733,-9.260709,-17.04269,-9.571642,-16.16823,-13.23916,3.265959,-11.52939,-6.377575,-16.47853,-19.13014,-14.24965,-10.03192,-15.94966,-8.748996,0.7022367,-6.346147,-2.063,-5.226535,-0.6715392,-8.518754,-3.001959,-2.692603,0.9193699,-22.41384,2.157688,-9.281535,-3.092999,-3.287256,-16.86552,10.31828,-9.38625,-0.7367845,-21.588,-21.03396,-8.112454,-9.215962,-5.560869,2.164747,-12.45116,-10.50378,-20.30636,20.19589,-9.683785,3.673482,-2.718823,-2.812077,-13.16419,11.02854,-14.87591,0.7726919,25.48783,12.3295,-3.803259,10.58834,23.72206,13.60843,-7.583035,-14.32092,27.83155,20.46339,-10.9711,-12.23365,-8.933528,-5.866685,32.44256,-8.992551,-15.82286,-13.51481,-12.4762,-16.032,-17.63337,-10.36122,-10.12683,-12.0275,-8.157172,-12.13462,-20.78029,-8.278889,-4.151351,-31.92778,-13.97337,-10.76001,22.06684,1.639702,-0.9305829,-12.61374,-4.373346,-16.34341,3.273886,-2.752013,-6.784426,14.1002,-9.735653,0.9765564,-4.627429,-8.749273,-7.288799,-7.658466,-0.3487876,-8.146443,-8.049376,-6.483884,-8.854612,-16.55465,-17.27841,-11.38647,-15.09245,-20.17206,-14.51087,-14.44578,-21.90374,-20.90895,-20.4089,-17.11724,-17.97446,-15.72678,-18.5151,-20.07036,-17.03337,-7.273348,12.62372,-19.00375,-17.78685,-30.50875,-9.408532,-22.35855,-19.42754,-10.40594,-15.73393,-24.15813,-15.07973,-12.95213,-0.5358499,-5.928355,-13.30567,-15.90522,-13.68073,-5.893584,-16.15756,-11.6491,-11.90609,14.57241,0.8633809,1.914085,1.938362,-12.98146,0.0367104,-4.257318,-2.836575,-21.66997,-22.9023,-19.01313,-15.06213,-13.95094,-12.13987,15.65219,-8.785605,-9.963238,-7.369641,-15.50006,-25.67097,-29.06704,-40.1286,-32.53687,-43.72272,0.3097284,-12.76305,-13.88386,-11.52008,-7.770518,-9.431465,-23.49384,-14.65929,-9.847494,-11.79069,-3.296914,-5.90371,-20.28618,-15.98713,1.804469,-9.303788,-19.53083,-22.0859,-22.97061,-16.14113,-20.74667,-19.39274,-18.20697,-37.66426,-21.85406,-34.33002,-19.48925,-18.50775,-29.48995,-11.79186,-14.51414,-16.9985,-12.44669,-27.18248,-24.26892
3524910.15625,enter,-31.1472,-1.900791,-6.52565,-8.711854,-2.752563,-6.117718,-8.810702,-17.87444,-2.952963,-16.78588,32.55723,-1.988197,-16.83166,-12.64878,-8.47994,-2.013658,8.46304,-4.324,-0.3553541,-5.54768,-3.869747,-6.582579,-4.67921,-8.643093,-1.295449,5.630159,-2.971202,3.701585,0.3595616,10.49027,-3.983957,6.275359,6.889577,-1.154409,-21.29399,5.088645,1.411786,3.012382,4.678773,-15.23377,15.73554,6.777197,6.181124,-11.65172,-16.77762,-5.982458,-5.721613,-0.5666364,1.36544,-17.76798,-5.644628,-11.93062,24.06089,-4.052071,2.843011,-6.236107,-9.679786,-15.37193,8.767796,-10.55714,6.287388,25.53168,11.56435,-5.044063,14.43774,23.6513,11.23535,-4.959141,-9.843997,28.26819,17.7741,-13.03135,-6.928337,-10.93575,-7.245777,31.26423,-7.072301,-7.699523,-9.485957,-10.02113,-15.94025,-17.19916,-10.72,-17.93663,-16.65791,-11.13008,-14.30446,-20.7204,-13.57083,-5.52785,-29.58283,-12.76635,-16.58981,11.21365,-6.191641,-12.58074,-14.15008,-5.666807,-17.31084,-7.571892,-8.749407,-12.18222,4.679675,-17.41591,1.068972,-11.78685,-9.958559,-9.007062,-7.663613,-4.771521,-8.465455,-10.09003,-8.048086,-8.751333,-24.21044,-25.34764,-15.54725,-19.08709,-21.45333,-19.64124,-19.93754,-30.80448,-27.98954,-21.5336,-24.75039,-30.12025,-23.64699,-24.96003,-31.24243,-35.7882,-11.63328,14.33572,-15.53874,-12.3692,-22.22594,-2.365708,-17.56171,-16.6079,-2.115659,-18.72035,-27.66876,-19.46001,-14.49839,-2.353086,-4.429575,-11.7133,-10.65293,-12.72873,-1.540872,-11.50725,-4.047132,-13.86281,22.68037,6.941193,5.231412,7.092137,-10.96301,-0.3492001,-7.355591,-5.267726,-28.21086,-26.91608,-15.30779,-12.15311,-16.57336,-18.29571,13.09831,-8.715795,-17.53523,-13.86258,-13.87763,-21.00501,-27.66205,-57.69061,-21.79148,-31.66985,8.878233,-2.41156,-4.714413,-8.281153,3.772757,0.7956887,-18.03852,-6.977126,-2.244575,-2.757654,0.8921038,0.4725667,-17.61317,-15.1328,9.72625,-2.221331,-16.34584,-16.18032,-16.1623,-11.43525,-19.30666,-15.60521,-16.7688,-45.06363,-21.09653,-43.14544,-12.74181,-21.77034,-34.05836,-10.0814,-6.524505,-8.613086,-16.25841,-22.9283,-22.41327
3635949.21875,content,-29.63381,-9.91075,-9.701056,-17.43222,-15.00542,-4.675257,-5.337183,-18.20189,-5.686548,-13.9808,35.66283,-2.470358,-13.24665,-8.811133,-14.22136,-8.937982,11.90361,-10.42583,-8.437475,-12.155,-15.75744,-11.75124,-4.403244,-13.75457,-7.310215,-1.802354,-2.443625,3.298213,-3.325351,5.589759,-5.14295,6.527405,4.783349,0.9467458,-21.06242,4.547651,-1.695344,-2.746944,1.850783,-12.27522,10.62531,-7.115269,-3.634761,-15.4666,-18.86653,-7.507769,-10.12648,-5.764195,-3.17743,-10.94085,-14.34699,-23.78225,17.69703,-16.1109,-5.09687,-9.375422,-8.510983,-17.32829,5.851229,-15.8486,-4.108354,12.66569,3.061524,-10.39638,4.392799,11.64469,33.45944,-15.99952,-15.29395,15.27853,39.7919,-13.95179,-16.32149,-12.56244,-10.06677,28.24359,-10.47795,-11.46438,-16.30247,-14.81504,-16.35503,-11.89837,-15.29207,-12.90704,-15.06594,-9.387166,-14.20979,-24.82849,-15.63061,-7.52142,-32.15703,-16.75636,-15.25023,15.80169,-4.123737,-14.6803,-15.0821,-5.085156,-15.97329,-0.2998634,-4.54801,-7.170642,12.90587,-10.21834,-1.024051,-9.600864,-9.137226,-10.56109,-9.760785,-2.975774,-8.211188,-9.630026,-8.620709,-9.614705,-19.38997,-20.74441,-11.72407,-15.24042,-18.35308,-16.75299,-15.65861,-22.25912,-18.88208,-18.89535,-19.86528,-20.19565,-16.15953,-20.34048,-20.32456,-25.49124,-10.55353,9.672718,-19.4325,-21.17528,-30.32152,-9.439406,-21.87584,-21.88461,-13.81557,-15.62595,-26.46333,-14.49407,-11.46218,-2.68328,-7.501488,-19.0901,-20.85377,-20.22192,-9.49554,-18.08449,-8.753659,-20.54162,17.70531,1.717592,-4.924766,-1.075603,-19.0132,-2.051981,-7.743287,-8.683283,-23.12453,-22.02691,-15.86394,-16.52887,-13.72291,-13.09735,14.76879,-12.15739,-12.05009,-1.37546,-13.36488,-23.31241,-26.18026,-31.27418,-30.95206,-37.01411,-0.4614769,-10.18185,-7.560807,-12.59798,-6.650357,-9.188358,-25.14273,-18.06091,-9.232738,-10.86052,-7.009103,-9.987485,-24.76274,-21.6729,-3.183209,-11.66649,-25.96396,-25.98029,-26.29004,-18.22138,-33.52936,-24.61481,-31.208,-52.81427,-31.25407,-51.81544,-23.31583,-37.1291,-49.16069,-11.4441,-9.317675,-15.40757,-12.83532,-31.82707,-40.50026
3670945.3125,exit,-29.23468,-3.722993,-15.56528,-16.67298,-30.94549,-16.23409,-17.91266,-18.28967,-6.417171,-25.42495,26.38519,-16.45962,-13.03566,-15.37434,-12.60327,-8.091853,3.000849,-20.04392,-10.47736,-23.3258,-16.93321,-11.36373,-6.256488,-13.63757,-7.375309,3.693232,-7.019472,-0.8904099,-4.284065,5.084061,-10.57717,3.45628,4.756784,-3.779469,-27.87921,-1.705463,-8.122091,-6.967758,-1.514553,-12.94599,2.088561,-13.85653,-12.96358,-22.78094,-30.96926,-14.29175,-24.78043,-17.9592,-15.67683,-18.92135,-16.37387,-33.09238,3.887565,-26.27599,-19.05223,-25.83199,-18.39742,-16.07398,7.459727,-29.90064,-5.840814,5.305284,-11.19825,-18.22872,0.6865872,4.342846,1.445406,-12.87212,-19.65154,8.328082,9.061322,-12.862,-18.71885,-11.51189,-10.33222,25.20786,-9.36125,-3.856554,-10.06694,-9.183776,-14.30948,-16.8597,-7.712045,-12.47583,-8.627972,-2.622443,-10.55304,-12.90202,-5.064886,1.80749,-24.97034,-5.772609,-14.9406,14.33939,5.828818,-5.283154,-8.691005,5.475081,-4.177773,3.925282,5.077183,1.460828,6.779847,-10.21103,-1.350893,-6.334468,-9.985741,-9.720284,-11.76816,-3.492898,-11.52279,-14.10464,-12.30535,-13.41224,-17.01698,-18.81177,-7.900716,-10.36387,-15.2058,-6.624177,-12.50468,-22.63351,-19.11163,-16.11641,-19.11523,-21.02031,-16.22801,-19.79304,-22.0813,-23.60436,-13.23649,2.704658,-31.78388,-33.41509,-47.35401,-26.00998,-34.53978,-36.08244,-21.45035,-22.4157,-30.10502,-22.44775,-22.15279,-21.15889,-28.99456,-32.78064,-34.05587,-35.99913,-30.61495,-32.63772,-20.68948,-26.2886,5.200361,-12.53912,-21.13506,-16.30842,-32.38526,-21.11583,-17.61263,-26.80092,-20.22661,-20.65385,-17.3583,-17.56536,-11.17775,-12.67311,13.76122,-15.15846,-9.224571,-3.899646,-14.29061,-21.23215,-29.86522,-44.58312,-31.94338,-43.7729,3.815122,-16.85255,-19.84369,-14.59598,-19.7037,-12.62047,-17.5937,-8.949174,-4.056264,-6.197239,4.608131,1.785498,-13.38341,-7.75482,12.6847,3.466133,-7.890249,-13.90615,-13.92016,-11.73112,-18.30387,-14.16812,-15.89836,-42.37396,-12.29378,-39.53706,-10.53421,-14.66718,-26.82618,18.27716,9.509567,10.34075,7.160945,-23.6842,-25.03208
3728523.4375,enter,-34.10366,-16.01166,-15.25814,-25.41024,-31.62802,-25.00862,-26.49175,-27.70014,-19.47777,-37.1286,15.8278,-19.34276,-25.3565,-21.50719,-19.1655,-14.85424,-1.818222,-13.7866,-9.326725,-26.84509,-11.67295,-26.19201,-21.63205,-28.9509,-22.28399,-12.65122,-20.29559,-13.1353,-22.70595,-15.58519,-21.31809,-16.19604,-19.87794,-13.68423,-31.63449,-11.21897,-25.59104,-21.1472,-18.85968,-36.85566,5.541781,-9.229374,-6.667939,-32.61894,-32.6362,-28.04928,-17.01715,-15.87638,-12.45663,-29.86021,-16.09059,-20.34538,15.35806,-17.06399,-8.261026,-15.81198,-14.89237,-17.43022,5.956689,-17.32133,-3.092895,13.43425,-0.02924243,-9.076375,4.777588,12.4762,7.015821,-17.00649,-14.26795,16.50645,14.22195,-14.9087,-15.74839,-12.77152,-10.0886,29.38461,-27.30631,-30.16338,-24.63741,-22.46782,-32.87349,-35.1906,-23.47801,-29.14563,-28.77482,-25.26215,-24.91712,-28.03017,-24.26299,-18.04761,-39.43451,-19.98314,-27.40545,2.608814,-12.81371,-17.85608,-25.18554,-15.27724,-24.58641,-8.714214,-14.10416,-16.73933,4.75651,-17.45864,-2.890489,-12.26247,-11.42033,-10.1429,-10.59032,-4.718041,-11.298,-11.69114,-10.50579,-11.87139,-25.18993,-26.15374,-21.73005,-22.92041,-25.33653,-25.26381,-20.94765,-35.11878,-26.54819,-26.31479,-25.88637,-28.83102,-26.26362,-26.14671,-29.20819,-31.59571,-22.93349,3.774471,-23.94246,-23.7193,-32.35479,-13.90488,-28.14591,-30.88139,-20.88435,-32.33358,-44.04129,-27.86842,-27.27885,-12.32237,-18.1686,-23.72569,-23.36276,-23.33762,-9.2074,-23.81921,-10.05706,-21.72021,14.47277,-0.3680946,-2.006823,-0.9374505,-22.49542,-11.99066,-20.35199,-15.47346,-30.75195,-27.84785,-20.73309,-20.65973,-21.10165,-20.07399,8.814984,-11.13148,-22.28383,-15.58238,-21.50099,-31.45576,-39.40319,-45.50235,-35.68325,-43.94887,-5.083951,-10.72515,-10.23182,-5.664956,-5.574788,-15.37687,-32.92373,-20.96595,-19.31814,-21.05351,-13.61358,-13.98569,-29.68294,-22.89257,-5.737196,-13.23656,-26.44879,-28.77531,-26.21683,-25.06172,-31.26505,-27.82937,-27.82029,-47.09167,-34.70687,-44.85078,-24.99442,-28.41651,-41.97873,-23.41372,-28.92904,-19.41142,-20.99011,-24.73829,-17.04085
3788300.78125,frustration,-25.87754,-3.165417,-3.759427,-13.84841,-8.866858,-10.36438,-11.50531,-17.3044,-6.559689,-18.24634,31.07608,-1.787359,-12.79552,-9.067219,-10.35245,-12.83238,17.12919,-5.64782,-2.587893,-13.85477,-7.441441,-15.32726,-7.225625,-16.37236,-11.25127,-3.219298,-8.592929,-1.049073,-7.355762,-0.8006544,-8.029426,-1.500012,-4.26368,-1.836509,-24.13462,0.7600386,-13.11547,-7.567558,-3.696875,-23.64911,7.986657,-8.438948,-4.426363,-18.95472,-23.68303,-14.10156,-11.39166,-11.60374,-5.276608,-13.16926,-11.20886,-16.62393,17.13756,-11.69448,-4.262908,-9.726748,-13.60635,-14.17708,9.001773,-14.26765,0.8138335,17.14766,2.673127,-9.623847,8.208166,17.58251,10.09853,-14.38542,-17.82562,21.34662,16.55418,-10.54299,-13.06827,-11.11456,-6.070263,30.65339,-16.77479,-13.87932,-18.10346,-13.15289,-20.46887,-21.66724,-13.598,-18.8008,-17.16953,-12.74484,-18.71686,-25.84703,-18.10028,-9.893497,-32.76047,-19.05355,-19.3381,11.28793,-5.019285,-10.65019,-20.22935,-6.894897,-15.90536,-6.176384,-5.59179,-9.340452,9.39491,-13.83625,-0.2949077,-14.26813,-9.897482,-8.659072,-6.521174,-2.314266,-5.61443,-6.611968,-6.042561,-6.42546,-16.25688,-17.88508,-13.08833,-15.47406,-17.80332,-17.94008,-15.05161,-20.93623,-19.82618,-17.98148,-15.71038,-19.42113,-14.41851,-16.20947,-20.01064,-22.01881,-17.74118,10.81905,-20.71661,-16.31875,-26.76892,-7.921638,-22.87108,-24.96668,-10.61787,-21.99716,-32.72627,-21.77716,-16.99285,-7.784169,-11.94775,-15.15871,-16.80922,-14.41203,-4.927274,-12.35368,-8.656743,-16.36007,20.66684,1.359271,1.197201,5.320529,-16.30893,-6.843,-12.61791,-9.533177,-24.48352,-19.18508,-18.48961,-16.924,-12.80527,-16.4692,11.33049,-11.90475,-10.77176,-9.361977,-20.39211,-24.35222,-30.22257,-47.86403,-32.81402,-40.19617,0.4281767,-6.202115,-8.885237,-14.73762,1.281957,-11.29081,-25.82627,-15.39994,-7.789585,-11.00724,-7.266112,-6.811486,-25.29045,-22.27654,-0.5090417,-10.96541,-20.66561,-21.98987,-21.84801,-14.95366,-23.64921,-22.0381,-22.62244,-48.895,-26.20616,-45.92934,-19.04622,-21.74577,-33.54812,-12.39203,-15.5715,-14.26215,-17.15645,-26.39139,-30.5327
