Time,Event,A1,A2,A3,A4,A5,A8,A9,A10,A11,A15,A16,A17,A18,A23,A25,A28,A29,A31,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B15,B16,B18,B19,B21,B22,B23,B24,B25,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C6,C8,C9,C10,C11,C12,C13,C14,C15,C17,C18,C20,C21,C22,C23,C24,C25,C27,C28,C29,C30,C31,C32,D2,D3,D6,D7,D8,D9,D10,D12,D13,D14,D15,D16,D17,D18,D19,D20,D21,D22,D24,D26,D27,D28,D29,D30,D31,D32,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,F2,F3,F4,F5,F6,F7,F8,F9,F10,F12,F13,F15,F16,F17,F19,F20,F21,F22,F25,F26,F27,F28,F29,F30,F32,G1,G2,G3,G4,G6,G7,G8,G10,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G24,G25,G26,G27,G28,G29,G30,G31,G32,H1,H2,H3,H4,H5,H6,H8,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,EXG2,EXG3,EXG6
4742449.21875,grief,2.104196,-6.431612,-10.84401,27.64014,29.91467,6.731589,6.390916,1.634863,-11.89552,16.34815,15.8373,4.847733,21.25922,29.42785,5.9957,35.21606,30.44434,14.82,31.94298,30.23477,8.584977,-1.101882,18.41763,30.8235,35.9009,27.08146,34.53788,-2.172555,36.58762,13.7012,6.007123,21.43348,10.4706,31.62291,29.52315,20.46218,32.67835,6.930123,-5.402681,9.941579,22.1236,17.49995,14.41582,16.25848,5.720634,14.22711,10.52727,1.158653,30.85861,-10.80558,-19.37021,3.777924,-22.30685,14.77449,-4.683009,29.5476,-12.51225,-0.1025267,6.480287,10.35035,5.317256,1.258911,4.815757,6.254731,6.813563,26.8991,6.038499,4.079639,-0.4274779,-16.06599,11.72188,32.95976,14.56759,42.98438,-5.751042,1.825224,15.6616,15.1243,32.24644,-0.9499522,-0.5079372,6.521482,26.43559,2.675242,11.16764,12.19061,6.419765,3.367475,59.27449,56.49416,9.414791,11.238,41.6218,22.59426,27.18011,18.55463,59.61971,22.87178,5.599442,-12.02916,2.041559,-10.27811,5.63162,-17.41102,-3.047559,4.69225,-1.111327,6.611456,8.031205,-13.04998,13.97088,42.17635,14.06459,10.84003,20.96798,34.92075,11.95416,22.05113,23.2883,48.59521,24.77673,-7.244282,43.269,4.050415,-16.79475,9.964272,24.00669,21.68386,-8.827315,5.961644,-9.160705,-3.23771,5.408859,-3.526762,14.02268,-7.225296,-15.44705,-11.76115,-18.27934,7.767644,6.644334,-11.27477,-10.16427,-3.381952,-10.07133,14.97684,-5.1344,-20.27164,6.922135,-25.4906,23.54515,13.7261,16.05062,28.79056,47.96238,35.20614,30.72553,13.76536,27.04721,6.921353,32.15087,3.505934,-0.5807856,14.57423,-1.478819,6.053499,2.561253,-11.11229,-14.54945,-14.7938,-11.96567,-15.60654,-16.16758,-1.238451,12.3675,9.150784,-0.1281795,5.171215,40.32674,39.63377,48.90427,49.35191,32.74837,40.08731,14.05377,35.50284,1.026777,21.99904,23.33432,25.63118,1.795285,9.67532,-5.894397,-0.8970681,6.388138,-3.775452,4.722746,-1.515979,4.608905,2.220036,1.236346
4997769.53125,exit,-1.755748,-11.35349,-16.11356,18.30258,19.1873,3.960906,3.225683,-2.452912,-16.61239,9.907623,10.10363,1.326991,13.84847,25.51983,1.143265,27.39602,23.18396,18.82152,22.61621,19.57459,-5.945093,-13.49875,3.560329,24.07979,26.63303,18.3983,24.8607,-11.70958,30.04744,4.557874,4.037537,20.86546,13.72437,26.14189,28.55978,19.64,34.74413,6.278399,3.796046,14.02015,26.77439,23.39988,17.49264,20.04,13.85503,18.06765,14.19065,15.62146,45.45758,10.27163,2.189953,19.39166,-17.62319,11.26114,9.669306,36.02259,8.373983,13.69186,11.43348,17.16744,13.77812,5.015183,9.87023,11.00833,12.1974,29.01039,10.58977,9.998845,3.934603,-13.61746,12.71297,35.04395,0.2269753,27.61899,-18.70428,-11.39043,10.58174,9.57351,23.28541,-19.74561,-0.6019909,1.456161,16.09884,-10.95472,-4.613831,-5.621045,-1.009885,2.018451,54.88332,47.42908,-4.903334,1.315305,30.39993,9.413753,16.93196,4.755965,46.96025,11.24994,13.37989,-11.5351,-0.01187291,-12.41874,4.242681,-26.77921,-5.874605,-1.98969,-3.60936,-0.03439568,-4.585086,-20.66493,-3.314565,28.69279,1.938817,-2.139211,6.485747,19.7124,-2.887695,6.630783,-0.1683568,34.7383,4.490264,-28.10953,25.04902,-12.8411,3.67141,14.17626,27.245,26.6445,0.6469872,15.85687,-1.639692,4.044622,11.44054,3.206575,15.76959,-2.368983,0.132662,8.252288,-4.839845,19.39753,19.27536,-3.272033,-9.249129,6.21429,-1.421687,26.60362,10.93871,3.324339,27.11923,0.9204336,17.54285,6.327167,8.566385,21.03855,35.15258,27.92428,20.43591,-3.68848,18.1421,-10.89986,23.70358,2.41346,-3.770703,9.622346,9.103896,4.362271,0.4707238,-10.54724,-6.045908,-7.129708,2.590307,-0.975908,-7.768667,1.99837,11.59043,12.30488,8.431968,9.250634,23.57486,21.3182,33.42202,34.91679,22.18756,21.58447,-6.870589,11.20356,-24.00188,7.538942,5.011244,15.03197,-16.43813,-0.02191514,-20.02631,-10.13225,-16.3063,-10.98081,-16.50803,-21.42446,-6.041944,-4.501714,-19.15321
5055347.65625,enter,-14.96625,-20.66853,-22.78359,15.79868,17.15038,-9.408751,-10.26405,-16.72946,-26.45996,2.714868,2.498968,-5.94788,11.41231,17.40003,-1.566984,21.71552,17.77798,16.94182,23.1576,22.93773,-5.654675,-15.85793,3.693232,26.66998,27.41651,18.95341,25.98352,-13.21727,31.66638,6.177415,4.309965,17.07088,2.291252,23.77945,23.50349,16.26047,24.78882,1.611206,-8.319427,9.462716,15.43527,11.65568,6.736288,6.340343,1.86737,10.57299,8.129512,-3.14478,27.39263,-6.271771,-8.869589,15.09151,-21.7962,9.265288,-8.181528,27.37523,-7.057576,4.175042,5.248859,9.256718,4.448695,3.332163,2.55076,4.656367,5.557426,25.7444,2.349495,2.442704,-2.042767,-17.25258,8.015309,28.64692,-2.665505,26.18185,-20.76384,-15.57181,7.514786,4.449398,17.64665,-14.84199,-4.67503,-2.984069,10.1526,-17.68193,-2.559568,2.86007,4.989735,-1.371326,49.63786,40.10519,-0.6403639,-6.490151,24.10284,7.014095,11.84547,-0.5596986,41.77525,5.724693,8.075501,-11.60771,-1.870106,-16.06712,1.897422,-30.134,-7.49468,-1.734696,-6.24977,-0.2558174,-5.986475,-34.17944,-9.434543,21.94593,-3.69856,-7.364743,1.265605,13.92952,-7.636416,1.748792,-0.06340955,29.44967,0.5920178,-35.50957,20.45158,-25.58499,-13.48421,3.003016,15.30058,14.26041,-10.71275,-0.6576524,-14.36295,-11.63631,-2.264167,-7.576912,10.65383,-12.8109,-17.31146,1.465799,-17.38932,1.150158,0.9697199,-18.8258,-19.98677,-9.56836,-18.06133,8.923631,-8.108348,-16.16228,10.36836,-16.42822,9.054363,-0.5817326,1.080631,14.35435,30.66676,20.71579,14.933,-10.93604,13.29268,-18.16817,18.20495,-2.366305,-10.09732,4.130356,-4.372546,-2.91051,-5.163367,-13.53163,-13.39419,-14.02692,-8.453101,-11.3646,-15.58573,-3.676727,6.119413,6.421405,-3.352899,3.77071,23.48542,22.40668,34.96227,36.23504,19.17786,23.41131,-5.903559,19.69113,-23.35489,8.634638,6.720625,12.25455,-14.76471,-7.492531,-21.59029,-17.71029,-17.37655,-19.47029,-9.374153,-19.43796,-9.732782,-13.60859,-10.75613
5138386.71875,joy,-2.453799,-4.364454,-11.75865,26.92014,27.41592,-3.500954,1.209279,-3.532458,-14.80703,6.733072,8.103364,5.230633,20.45207,22.11899,5.790954,27.27397,24.12349,19.22701,35.02007,34.26738,8.88176,0.3600816,18.94237,37.71641,38.00051,30.00872,36.9994,2.065401,39.39562,16.25164,11.09422,23.78268,12.42862,32.79319,26.59259,22.35765,34.61651,9.485274,3.422249,17.48566,21.81667,18.33367,17.56195,16.85736,5.472589,19.74399,17.00319,10.60142,39.57812,3.92665,-10.58742,9.709813,-14.67968,20.69486,5.319234,37.71586,-0.7107963,2.325629,15.17349,18.73483,7.909855,1.250882,13.69016,14.52627,9.947746,27.65227,13.29301,14.00559,8.455292,-7.943054,22.69642,40.23096,12.23988,41.85857,-10.37688,2.993902,11.882,15.45874,31.76978,-3.791059,0.4019821,4.166732,22.49425,-1.729723,8.101673,16.63264,6.394403,2.0247,58.46279,52.41838,7.060964,3.517838,34.22909,15.69614,24.25337,5.816895,48.4422,8.477259,3.570006,-14.50387,2.431771,-7.994679,6.164268,-18.53864,4.836144,7.737213,6.850939,8.46949,1.885979,-24.13677,1.475634,32.02489,0.5058954,-3.527358,9.150925,21.7072,-5.204706,4.374354,13.02457,36.84658,7.265383,-22.41866,53.4627,-15.48011,-12.26077,9.296107,23.01428,22.02289,-3.203094,12.89797,-2.043807,-0.9294764,4.473718,-0.6479027,14.36957,-8.545292,-10.83538,-6.979901,-8.025606,13.53478,14.03558,-9.336785,-9.369671,-4.218312,-9.094286,22.02084,5.960969,-6.803504,15.22973,-10.75338,10.76676,4.605668,6.127999,23.05831,29.49357,27.87591,21.53284,-11.79996,10.27768,-17.74118,17.16854,4.013738,-2.074017,11.64915,5.2689,5.162654,3.993695,-5.652918,-5.652984,-5.481565,-1.81544,-4.234893,-7.908751,3.811223,13.68446,12.37727,2.482604,10.37665,36.97007,36.30769,44.27014,46.71141,30.57207,35.16488,10.20711,30.60089,-4.788749,19.44212,17.84559,24.66776,-0.6731845,9.814601,-4.785352,-0.3497193,3.705506,-2.191498,2.075595,-5.148097,-21.98405,-19.63187,4.766891
5247136.71875,exit,-22.43138,-51.4368,-41.49809,0.9697141,2.268405,-15.43863,-18.45174,-22.39713,-34.95138,13.92228,13.85821,-6.668888,1.134696,27.92628,-10.2004,31.24305,27.36859,15.8236,10.93781,11.06645,-14.97652,-23.96275,-6.130807,14.29971,16.74578,7.062618,14.11267,-20.25051,20.24312,-4.55762,-3.240884,12.65594,-3.915439,13.98614,12.37801,11.36715,24.25578,-3.764886,-8.563692,-1.015349,15.76552,11.31371,3.971009,4.038673,-3.527457,23.09173,20.67719,5.426428,33.64297,3.30217,-0.690209,24.5636,-10.69364,23.70027,-0.09334129,39.74809,2.97876,15.72173,16.72042,20.9896,19.17574,15.26576,15.36453,16.75325,18.14539,38.62493,16.32836,16.37329,11.19168,-5.01758,24.42637,41.37714,-7.172038,17.78744,-22.82411,-21.47168,3.268455,0.9770274,13.82348,-39.37635,-6.802923,-0.8387551,10.55607,-14.41584,-12.12664,-38.18919,8.52501,-1.15281,52.686,43.00489,-11.54018,1.208721,31.06898,12.02248,13.55696,11.06769,54.14905,22.42006,19.93502,0.5341705,13.64662,0.01340672,15.74159,-13.38359,8.477118,16.34693,9.994096,18.69362,10.47704,-14.54846,9.228042,37.9086,13.8942,12.10198,19.35724,29.77478,11.93986,21.08302,17.03079,47.62412,19.5375,-9.335764,38.42614,1.204309,-6.018948,2.176911,15.69733,13.99311,-15.5172,3.910989,-16.34425,-4.911589,-0.1906019,-12.0952,11.20137,-17.2486,-6.682003,-4.769687,-15.10538,8.137291,6.804604,-15.41042,-18.34397,-3.788698,-14.15117,14.86316,1.002275,-8.755472,17.01516,0.7656714,26.66478,11.71325,13.86559,27.99514,44.41349,31.68817,26.94517,2.451769,25.17893,-3.920935,30.23864,8.369805,2.901045,17.20923,1.512931,9.701696,7.972184,0.929473,-4.001437,-4.153491,-0.8441133,-2.517722,-5.224977,7.640779,17.60356,17.0937,1.30594,13.93985,10.60974,10.42377,20.60338,21.2547,4.987891,4.583366,-16.32634,-8.908128,-43.90062,-18.97253,-11.86375,-2.194877,-43.9424,-37.05639,-58.44913,-49.44917,-51.74504,-50.45465,-46.86865,-49.1936,24.025,31.62651,-50.14373
5304714.84375,enter,-13.92458,-19.50185,-21.7404,20.65582,21.53748,-9.204589,-8.985988,-14.568,-17.21234,4.372234,5.09147,-4.582185,17.86066,19.73147,1.04349,24.62319,21.97819,16.0827,27.1106,22.82691,-2.945941,-14.27139,3.227996,27.54119,25.01199,18.67203,22.25358,-11.52448,30.92548,3.925764,2.644395,14.86638,-4.419319,19.69331,19.36599,13.48257,23.94073,0.220881,-5.307091,3.975849,12.78669,9.075571,5.147275,4.502183,-4.719151,11.84134,9.781444,-1.411529,26.73096,-7.470324,-10.60456,10.61907,-17.92103,14.33735,-7.668101,28.46725,-6.070734,4.614449,6.348945,10.90086,9.454568,7.0539,6.052557,5.203907,8.886677,27.66477,5.627281,3.947056,-0.1200198,-13.05159,12.82557,29.10755,-2.423077,28.27296,-18.55147,-13.74327,4.19211,4.746847,20.77747,-17.88264,-9.772941,-0.1762717,11.99521,-14.31505,-5.808271,5.62114,3.431436,0.6375721,50.98701,43.83629,-1.815533,2.970109,30.71136,7.697912,18.6543,6.300782,49.4329,12.96419,8.088192,-6.146286,4.896692,-8.788847,7.622251,-20.8362,-2.71085,3.413202,-1.032349,5.372167,-3.498291,-13.83612,2.329378,30.92331,4.547008,-0.8109012,8.62252,23.36044,-0.1430778,8.327704,11.57889,36.29137,9.35883,-18.73117,26.66753,-7.19461,-14.63419,1.511126,14.08933,12.41825,-12.32769,-0.3094269,-15.81151,-11.55406,-3.345815,-10.64756,9.760123,-19.35887,-15.85782,-12.67231,-19.87313,1.820997,1.308073,-18.26862,-17.46999,-8.659079,-16.364,8.058769,-7.26166,-20.71803,7.313321,-18.05938,14.54473,2.079331,4.355085,20.21875,33.60719,24.43821,21.10995,-9.889698,12.80006,-15.47875,18.63756,-0.4998279,-6.817705,6.686354,-3.072174,0.08665447,-1.20643,-12.24465,-11.59665,-12.06001,-9.308022,-11.95769,-13.16084,-1.056576,9.475335,7.827189,-0.7918008,6.012663,23.93881,26.64956,37.1214,39.01522,24.29953,25.2778,-1.072535,18.60339,-14.26683,11.01112,9.40366,17.50903,-9.147632,-4.987951,-12.10552,-17.25749,-12.45553,-16.90191,-8.328733,-18.93559,-0.7457618,1.53545,-4.386175
5409917.96875,sad,-10.36516,-15.71461,-18.79705,13.378,13.54554,-7.660772,-5.522412,-10.22769,-23.06416,3.329521,3.155384,-4.668306,10.52873,18.3886,-3.502832,22.92749,19.65795,16.42035,23.64808,18.36109,-7.005925,-17.73585,-0.7637817,24.0002,22.5608,12.89224,16.89377,-17.45667,29.80348,2.573709,6.010344,21.97829,2.316879,16.73374,23.80575,19.38609,30.60884,3.535788,-4.017074,4.301723,22.74247,19.08111,14.3558,11.93548,0.2185684,20.86324,18.52937,9.014435,35.79774,5.57319,-7.281618,20.83786,-9.397815,17.33132,4.493517,37.12338,1.207385,8.268834,16.57124,20.17756,13.21073,11.23287,14.32602,15.94612,12.39612,35.02396,13.90756,13.58506,9.442386,-5.141268,18.01167,38.13099,-7.543646,22.56718,-26.29412,-20.0886,7.441238,1.044892,16.12638,-19.71564,-8.467571,-3.452514,10.16736,-11.14016,-4.208467,-3.639266,0.5541705,0.9463071,51.29221,41.84596,-3.210515,-0.3824533,26.93083,4.748215,12.64468,3.681688,45.76003,8.42264,15.92941,-5.104792,8.947548,-2.932137,13.10304,-19.95843,1.56432,11.7239,3.663214,12.67582,0.2948105,-14.64666,0.8153836,30.10877,0.2460685,-3.724511,9.21868,20.17581,-2.067171,6.537008,10.36595,35.59258,7.944169,-24.50221,26.05569,-15.2474,-12.71663,11.77834,25.0022,23.01828,-4.728543,7.111073,-8.638272,-7.004392,-2.183278,-7.782327,14.61539,-10.64673,-10.41201,-6.960202,-13.20208,12.71592,12.38898,-8.880105,-11.23524,-0.3849747,-8.040394,19.45764,6.890489,-2.936552,13.01235,-10.21482,10.34616,1.646868,2.910642,20.5494,32.21463,26.77605,21.43523,-9.911861,16.02539,-16.33278,21.54732,4.44334,-2.398279,12.43277,3.485901,5.497129,3.303456,-2.887847,-3.836397,-4.130028,1.02227,-2.510574,-5.39163,3.619103,13.57281,12.82314,0.3456724,10.25619,19.09751,18.76838,30.98467,33.46949,18.70364,20.22708,-5.743737,14.48082,-10.48111,4.44584,4.492791,12.5433,-15.44426,-2.071239,-22.82325,-12.45689,-8.109772,-11.59273,-9.041357,-16.59925,-15.87313,-16.17031,5.271932
5504792.96875,exit,-12.12556,-19.88062,-31.53287,10.74366,13.13874,-7.874561,-7.971825,-13.20039,-28.97143,1.145249,2.166682,-12.11023,7.627678,15.92832,-12.19255,20.02352,16.79793,11.30571,22.02001,18.50158,-7.635334,-15.87847,-3.209722,26.16334,21.17991,16.96784,18.78341,-16.06537,26.61833,2.628907,2.031533,16.62207,-0.3510585,23.14157,15.66745,14.77436,30.61857,3.779109,-0.6621891,3.182834,21.2032,18.97959,17.82154,16.43967,2.001131,18.35108,15.89486,18.82451,46.40459,20.0617,15.54093,33.08878,-15.3958,13.01465,13.95188,37.85203,19.75698,28.90851,13.22639,20.21644,20.55448,15.53146,12.28112,12.13681,14.25157,33.15481,11.07349,11.20886,7.497178,-11.53157,14.56123,34.78114,-8.328835,24.07397,-25.38616,-18.48539,2.7054,1.290915,14.89248,-19.92735,-6.966669,-5.973983,9.222905,-17.48943,-8.270499,-8.016512,6.36874,-0.03250322,47.86742,39.09072,-9.550522,-4.306826,25.42556,3.312595,12.77828,-0.3056551,42.8348,7.554551,23.75862,-1.225688,6.113366,-8.424294,9.73273,-23.67773,-3.122981,4.389575,-0.3587257,6.276909,-2.80092,-23.84563,0.3480358,26.74111,0.4617739,-4.287686,4.121476,17.71963,-3.8956,3.788943,2.04698,32.27061,7.875463,-26.42848,24.33604,-13.58294,2.737729,10.08725,23.28911,21.60509,1.466963,16.0251,-1.048022,2.110855,2.275825,-5.715875,10.88065,-10.49361,-7.185352,12.53422,1.47525,21.42243,22.2516,-3.635891,-14.74294,4.077643,-1.743572,28.89569,18.51129,11.80463,31.58481,11.85306,13.95434,-0.4051487,0.8954006,16.12755,30.39406,21.30304,17.0433,-10.79615,12.92113,-18.12286,18.5243,0.7809565,-4.462951,9.371342,9.076277,2.225226,0.04442913,-10.9333,-8.874814,-9.664854,-1.156789,-3.97088,-12.06067,1.205786,10.58993,11.23655,4.104101,8.095182,18.67881,16.89622,29.78132,30.81477,16.072,14.80376,-4.257874,11.50005,-17.94339,3.52936,-0.1374573,10.15221,-13.03119,-8.426552,-16.508,-16.61334,-18.64726,-16.27905,-18.5415,-26.56969,-6.107011,-6.828759,-25.04495
5562367.1875,enter,-3.823321,-19.53023,-24.6917,6.856812,7.802492,1.547598,0.826717,-4.764357,-22.98007,11.7228,12.16551,-1.563278,12.81968,26.97614,0.6747311,30.94417,28.05886,22.38138,12.80526,10.6922,-13.78844,-24.44792,-10.0749,19.333,16.90264,9.102503,15.47831,-22.87105,25.87727,-3.15633,2.538604,19.2589,-1.986502,18.76898,23.74375,17.63289,28.74311,2.372358,-3.671451,3.46331,21.78722,18.67817,11.91193,11.69877,-0.3176175,25.81815,23.60514,10.00002,37.07042,4.226542,-4.629078,16.33883,-6.675894,17.58888,4.914381,41.46012,4.380243,14.39886,20.62944,24.47611,14.6748,11.40818,19.64758,19.77641,14.29366,35.6051,18.69722,18.91071,14.36945,-2.423409,19.55581,40.95675,-15.58199,14.42977,-27.91177,-25.66916,-1.874622,-2.955788,13.60355,-30.32484,-14.5005,-12.92024,3.917574,-24.18711,-14.87969,-13.6262,-7.002678,-6.900627,42.60804,32.82853,-13.72967,-9.362251,21.23543,0.652101,9.218756,-2.665874,41.22215,7.287319,13.54836,-10.99877,8.108099,-8.639013,11.1419,-16.6085,1.585912,10.75547,4.26694,11.78587,0.2861086,-21.36857,-1.52005,25.88559,0.9697983,-5.934221,6.469359,19.63117,-0.7368206,7.92504,10.07875,36.89777,14.83618,-20.32277,30.17827,-8.03139,-10.95645,11.30075,23.38632,22.61765,-4.442489,7.656825,-4.559043,-4.115471,0.02564661,-10.1125,13.46336,-15.85281,-10.29279,-5.672458,-14.10501,12.57357,13.17196,-5.596372,-8.213197,3.488226,-5.666828,19.33157,4.824737,-6.692651,16.34865,-6.227614,22.11982,9.965191,11.86904,27.72338,40.8163,32.39368,27.69526,-2.831767,22.58389,-9.437527,27.03617,9.594517,3.055435,16.48941,6.451277,10.50347,8.847151,0.7082372,-3.294786,-5.028623,-0.2341949,-3.653644,-6.031347,9.437138,19.12167,19.42903,4.98233,16.82327,9.929018,12.32866,21.72307,24.10806,11.6779,9.323603,-16.38203,4.798807,-19.39485,-1.675091,-5.028724,5.292472,-23.28593,-7.642851,-27.26196,-15.25808,-17.33611,-14.27994,-18.85211,-24.75752,-12.41534,-3.18215,-14.88397
5663585.9375,compassion,-5.024719,-19.20693,-17.28534,8.302927,8.306754,0.4797109,-0.8937237,-5.186426,-21.7478,13.25458,14.06863,8.174462,20.9113,28.42039,8.471402,31.49685,30.68762,27.58024,18.39592,15.19154,-11.48912,-20.17524,-4.253059,22.901,17.56501,11.56924,14.82087,-23.47124,24.17874,-4.684878,-2.277409,11.57207,-9.52877,10.30568,17.02418,8.880956,21.39287,-6.210639,-12.80082,-8.83433,10.6172,7.322341,-0.1561251,-2.926882,-8.291821,11.02767,7.026295,-11.08572,16.75227,-21.21138,-31.98357,-4.233447,-23.43769,5.476628,-15.3885,22.31346,-24.07065,-14.17515,4.717132,6.493608,-5.128838,-2.885912,4.037645,2.696104,-1.886428,19.7668,4.346275,3.21414,-1.601823,-18.35935,6.341896,25.59179,-10.89532,18.60802,-31.95533,-23.49591,-13.80048,-8.58895,4.163129,-25.9818,-18.38917,-15.35454,-2.406563,-25.04525,-14.39427,-12.33054,-10.18606,-16.10686,33.38543,25.27848,-14.49143,-13.30677,17.67429,-3.92553,6.308774,-8.043446,36.43959,2.089931,-1.190964,-18.92244,-5.961586,-15.54913,-1.662791,-29.8871,-8.614544,-0.4554453,-7.916209,1.308324,-14.2807,-23.41713,-9.101813,20.72597,-4.701112,-11.5386,0.9622733,13.48664,-8.204225,0.02453703,-0.06582041,28.82652,7.273176,-27.51851,20.33133,-17.68008,-32.49132,-0.07522143,13.12431,10.99683,-21.08142,-6.127978,-19.59855,-15.27047,-12.2566,-19.00983,-5.234604,-28.19711,-28.70956,-25.32005,-29.02109,-3.880557,-5.22947,-21.33691,-19.18335,-12.07098,-21.42524,2.217884,-17.80584,-33.80696,-3.836955,-36.10977,20.4171,11.31342,13.29065,28.01415,37.05447,33.41908,27.29622,-7.002947,16.77481,-13.94323,21.67721,-1.495592,-4.397882,8.510824,-10.67655,1.736744,-1.759691,-7.140295,-7.969977,-9.648757,-11.63424,-14.48145,-10.45808,-4.731827,8.182201,4.617218,-3.607561,2.255392,13.61716,15.43333,27.66659,29.88081,12.08159,15.81803,-9.110147,8.014881,-21.09349,5.050288,2.985677,5.948606,-18.00456,-5.497962,-18.75501,-15.56316,-16.31141,-15.80363,-16.30178,-26.24506,-17.32289,-8.221482,-15.40372
5770792.96875,exit,0.2559638,-8.532226,-13.47724,16.77449,17.54385,1.460344,4.244489,-0.3905815,-14.69429,11.84763,11.78215,4.145182,17.35648,25.48955,-0.4586418,26.93796,24.50736,18.5794,22.80065,18.13291,-6.309022,-11.54377,-1.499549,25.05163,20.45008,13.81406,18.49452,-17.50315,23.64295,-3.059139,-4.407745,4.780932,-19.51919,4.005629,5.957927,3.382587,5.043636,-14.60427,-33.06405,-12.9191,-6.29143,-9.898317,-17.06498,-20.17591,-29.4154,13.89021,11.08919,-16.30874,9.741853,-19.0784,-19.6031,6.862599,-13.33436,15.64438,-21.45152,24.74052,-14.9465,6.735623,7.521476,10.1068,6.70225,10.47653,7.454172,7.679508,6.042823,30.56926,7.907459,7.425192,3.303586,-7.214478,17.2134,30.26464,-7.855358,24.26548,-29.68775,-18.16296,-5.979827,-1.473444,12.68675,-15.97184,-17.14239,-10.69226,6.894367,-9.913056,-0.9901857,-2.227469,-13.07166,-13.36487,42.07835,36.91101,-5.193715,-8.632838,26.414,5.929882,17.34391,0.2172803,45.3256,11.33318,12.49892,-5.7617,5.693697,-6.352708,10.24209,-17.83775,-0.3411744,9.490334,2.285009,12.4785,1.270427,-22.60393,1.712594,30.56738,6.089446,-2.530095,7.113605,24.73936,1.435368,8.142485,-1.191728,38.60723,13.9626,-19.94391,29.51155,-8.895043,-25.00937,-14.94687,-3.469452,-5.232752,-34.3653,-23.06379,-38.73801,-42.28624,-33.6985,-33.0285,-4.110542,-32.85448,-44.09431,-32.8448,-45.77537,-15.6501,-16.32503,-34.95044,-32.09196,-22.24128,-34.10869,-9.9203,-23.88588,-34.26274,-4.689859,-27.14772,21.68986,10.25879,11.24108,23.76049,40.02317,27.42934,23.37504,-5.133914,19.76963,-13.02269,24.40452,1.02483,-1.361478,11.77492,-14.06565,4.583756,-0.1514165,-4.891156,-14.14096,-15.35369,-12.74649,-15.9273,-17.46603,-1.775355,10.46715,7.255843,-13.93802,5.290983,21.16309,19.1094,33.00105,34.22012,23.10868,20.98878,-3.163803,16.56301,-11.34506,10.78876,6.229467,15.75013,-7.683221,5.240001,-15.25159,-4.990726,-5.057489,-2.986816,-9.443813,-14.88934,-5.312589,-4.397126,-1.25021
5828367.1875,postbase_instruct,-20.16592,-41.1512,-28.89141,8.538984,7.582111,-13.01487,-14.87731,-20.15064,-32.85843,-2.146948,-2.989779,-11.78514,5.871884,12.63898,-6.037872,17.51161,15.32523,12.17327,18.43523,17.09321,-8.816522,-14.84072,0.4762268,24.72061,22.62566,15.35637,20.96699,-13.50638,25.50703,-0.1648753,-1.925607,14.88883,-10.33364,15.22069,15.96385,12.04511,21.99978,-0.4166375,-9.297802,3.917488,16.2513,12.83071,7.106483,6.649927,-0.9155953,7.724155,5.322152,3.022719,28.59121,-2.296271,-7.062253,13.18083,-22.22049,8.992078,-2.660005,23.47072,-2.154817,12.11239,2.220444,7.948658,6.566393,5.392416,1.546322,1.954249,3.013917,24.30437,0.787795,1.063127,-1.826425,-19.04139,8.87136,23.07792,-0.2654275,28.6096,-15.48007,-8.011992,5.319564,7.211905,22.49836,-16.04349,-8.905921,-2.976681,13.72371,-8.30307,9.019243,13.07439,-8.589531,-0.9255271,50.29836,42.94384,9.398158,-1.490478,31.76866,13.25807,30.54762,-0.4583968,43.66584,10.96301,9.764016,-11.81497,-1.621501,-14.48541,2.306491,-31.30002,-5.616454,1.054675,-4.357163,3.076791,-2.462799,-30.67383,-5.618343,27.79357,3.102284,-3.775881,2.369523,17.78482,-6.281406,2.184513,4.195885,30.32422,8.218678,-27.78944,21.56911,-22.38446,-14.36536,4.951292,16.88143,15.65692,-10.80256,2.644704,-10.64367,-3.518328,-1.906208,-6.110769,7.156588,-12.97375,-14.43222,-7.772153,-15.59781,6.007127,5.834124,-14.2318,-17.46592,-1.326766,-13.04067,12.5905,-0.7502019,-8.247082,12.13818,-8.588986,6.53146,-3.861359,-2.712106,13.54339,26.46264,18.07652,13.6623,-17.4637,9.75719,-23.88,14.85341,-5.697409,-10.02269,3.00948,-0.7553142,-4.452083,-8.195148,-12.81469,-9.70739,-10.88672,-8.489085,-11.82368,-11.78668,-7.345542,3.65586,1.596671,-0.221671,-1.376345,21.00969,18.97948,29.30607,29.21056,12.35373,11.02943,-6.72914,4.515554,-28.53916,-13.51348,-3.36669,4.644956,-33.77461,-25.30795,-50.07342,-37.77821,-40.37318,-38.56486,-38.8088,-38.81199,-24.24459,-18.90292,-40.27791
