Time,Event,A2,A3,A4,A5,A6,A7,A8,A9,A10,A15,A16,A17,A18,A22,A23,A27,A28,A29,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,B15,B17,B18,B19,B20,B21,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C2,C3,C4,C5,C6,C8,C9,C11,C12,C14,C15,C17,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C31,C32,D1,D2,D3,D4,D5,D6,D7,D10,D11,D13,D15,D17,D18,D19,D20,D24,D25,D29,D30,D31,D32,E1,E2,E4,E5,E6,E8,E9,E10,E11,E12,E13,E14,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F2,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F19,F22,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G9,G11,G12,G14,G16,G17,G18,G20,G22,G24,G25,G26,G27,G29,G30,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H22,H23,H24,EXG1,EXG2,EXG3
3600957.03125,enter,-3.114297,-1.302827,7.955652,21.75318,29.34378,15.82969,-3.254798,20.07167,2.577515,-3.134122,4.321724,-2.764077,26.07034,-3.961799,-4.161709,16.93761,23.68634,-0.6319109,8.450068,31.7295,13.86733,9.111826,1.782917,12.90271,28.6158,14.06051,13.40936,24.10206,-6.758109,21.19371,12.87761,18.14021,17.74894,12.5302,14.25073,7.358468,4.350529,34.60299,23.97517,16.93274,11.15823,18.29824,5.804521,24.45227,9.060071,12.87408,19.67159,5.440904,11.29488,21.03949,22.03834,6.484961,4.613428,-0.5669796,-4.333147,-0.8859197,6.551026,2.428061,8.052382,6.242935,8.794279,9.203356,3.7355,-2.956785,6.774712,11.05956,10.33643,-0.5194479,-7.412827,8.943867,5.400739,-11.19954,18.59692,-0.1492688,-4.734752,0.4130281,-23.26741,2.007119,-3.253857,-5.863167,-7.877165,-15.06151,2.712879,-3.749299,-7.192774,-23.6318,-0.5217083,3.761004,-10.40455,-8.704041,-22.46448,-14.00554,-13.76245,-11.80128,2.833712,0.5394082,0.2479334,2.950183,6.680936,7.681215,-20.92762,-8.571256,-26.80507,-7.113445,-9.968062,-10.20341,-4.060438,-19.42844,-20.51451,-20.79975,-18.4085,-20.09448,-15.44275,-18.87424,-11.51492,-25.05607,-14.58969,-31.38579,-22.77296,-18.80721,0.2122775,2.493286,27.1581,17.8978,13.99884,9.525937,9.875942,12.90708,3.736409,6.976432,3.452829,10.42419,8.803058,4.10695,10.32406,4.815607,1.352109,5.416499,26.33916,18.01329,17.1517,9.167952,1.343873,1.024764,1.329674,-0.4786927,-5.596719,-10.97371,-14.94972,-12.94516,-4.533949,0.3152019,1.41141,4.519579,-5.451365,-10.51524,-10.92192,3.882038,-6.444779,-12.30195,16.38048,13.81342,18.50498,20.8391,13.49834,15.45223,13.60356,11.79672,10.00621,3.265576,-5.623971,16.49852,10.45405,23.09513,12.16628,25.8242,24.23071,4.607397,-9.19242,5.740212,-4.822329,-15.35947,-8.434436,13.63486,11.43297,-5.44634,10.28945,-5.113369,18.82006,-13.72247,-6.469337,-15.09503,-16.32122,-4.065513,-18.77502,1.31244
3664867.1875,content,30.21762,31.10487,31.27616,37.88815,45.78923,31.65062,23.45729,48.09852,31.87546,25.63722,37.18581,31.46744,41.48104,26.36091,25.1543,44.46388,55.59726,29.69707,29.09462,40.16464,34.49002,32.18169,25.17453,36.66695,41.60078,31.05884,36.10737,48.78158,19.36742,35.03651,33.25952,29.20724,33.11236,33.41496,37.69154,30.89696,27.29717,47.52214,43.30024,39.13915,38.19911,43.27218,31.76623,29.31128,23.62763,38.71625,50.20063,32.79495,46.60229,41.99873,50.21674,28.4311,36.49029,45.95855,41.19758,37.35471,28.085,43.26418,46.11061,46.15035,49.97753,44.31197,42.0334,34.08928,42.01424,49.61168,48.34468,39.06227,30.78515,44.50459,40.54884,27.46438,55.21877,29.02334,24.38165,28.05091,3.733536,34.19806,20.76582,18.16441,20.94181,3.45806,41.6007,23.7584,9.437643,2.019535,34.49585,42.8144,32.20864,23.58306,15.96509,27.47234,26.76523,28.14588,40.36492,41.75846,43.10456,51.99321,45.06532,46.97176,38.64967,37.93819,26.70618,29.43613,40.27009,33.85221,34.44365,22.82732,18.26063,22.17822,24.75035,24.61971,25.74041,24.41835,36.30179,26.7915,26.67119,29.55802,28.53922,27.37601,42.36594,50.26328,33.78415,30.53534,35.17438,40.58857,37.78114,42.947,32.97541,31.39044,25.41831,36.16577,35.58005,31.67985,47.20014,39.9433,38.60178,24.42665,39.65825,28.19787,28.70491,29.71518,43.72989,45.2673,36.77107,43.22227,18.90912,22.71603,15.33223,26.3222,25.26737,25.38229,31.75181,32.85699,19.3675,12.88161,28.77819,30.44029,15.13869,27.95404,33.31131,47.66967,43.17704,45.43972,39.13207,39.59624,38.3423,46.44778,39.15575,31.75798,17.53839,40.58652,32.46098,39.9455,26.58538,45.49735,46.10207,28.35549,17.79659,31.25502,18.7957,4.073443,21.60505,33.40408,29.41703,15.95573,32.52432,24.63596,45.02868,14.0932,23.954,6.008516,2.087204,27.7081,6.692154,4.950965
3706558.59375,content,54.88023,51.33409,52.87144,56.26957,63.11213,52.00069,77.48295,82.53168,58.6789,71.72843,74.51224,63.58579,79.40679,70.13293,63.09816,59.53263,93.60866,63.24185,56.75737,61.77775,52.78448,51.76661,47.481,60.44725,62.99372,53.86232,52.612,68.33496,43.61687,56.17485,54.5092,54.0239,52.17656,53.7683,60.98006,58.33616,62.52927,70.32052,64.93146,60.6305,59.71683,70.36846,61.89505,51.38092,47.71706,59.40984,70.53185,62.40464,84.71943,69.90466,76.97037,60.91312,63.78713,73.89848,69.9426,83.82256,67.13232,69.82758,80.34384,72.89054,77.39307,81.63824,80.16731,71.00104,82.15751,87.3135,84.5537,75.18247,67.69865,83.51129,83.09575,74.12916,97.28873,57.71122,54.9598,55.85377,42.15554,74.91124,59.50163,54.11223,70.21674,35.65651,68.47727,69.80441,63.936,42.16271,73.40403,82.54164,63.80298,55.75824,51.63567,70.7847,70.22674,73.07327,70.78634,75.56812,74.62224,85.37369,84.32717,89.98825,72.15309,84.30159,71.36742,72.32616,82.48489,79.53468,82.92155,67.93101,67.04019,66.30292,75.44954,70.54894,72.62154,71.08875,78.42682,71.4876,76.63277,71.68547,73.48417,77.93443,69.02709,76.14548,55.92952,53.61926,56.41066,58.70602,62.43983,65.67837,58.37953,63.47193,63.75933,68.58961,69.23258,63.09571,70.77779,58.1158,54.03768,48.4768,60.48458,53.03368,50.65684,53.63513,63.0133,68.19098,65.24898,70.99436,67.0904,66.16449,64.46255,65.13857,77.43711,80.10572,77.55239,78.35174,72.18137,65.29868,66.99554,77.01096,62.15847,71.16608,58.46815,86.0505,73.00204,75.36684,68.58387,69.01414,67.81619,84.93742,79.31046,71.17049,37.28361,56.7371,46.98683,60.84677,48.38223,63.32069,61.49026,44.54906,37.90321,49.4692,43.10934,27.75591,35.42277,50.50462,49.58154,33.20035,49.10754,41.98148,66.68422,37.80773,38.07495,36.12012,37.39775,67.49725,65.93599,55.71598
3711160.15625,content,14.58519,11.55367,16.61166,33.50576,40.36537,30.57198,0.6433761,26.50307,5.770932,4.145657,21.1645,6.296667,24.65637,8.263152,7.583853,31.53515,28.61344,9.734548,5.248088,34.4025,28.55164,24.92551,20.84327,27.35966,39.19963,30.24526,28.52349,41.4472,11.03008,27.94024,29.58439,22.56749,28.23505,25.57479,28.15451,16.81758,11.59677,39.37667,34.04418,29.77383,25.67997,28.6342,10.25664,34.45982,13.39189,25.28594,27.94209,7.454031,14.53978,19.24902,27.48468,2.293095,9.93771,3.896012,-9.151567,8.756416,6.701993,11.03226,20.15093,11.96569,17.315,11.11455,4.823331,7.696953,10.68563,16.84623,16.60485,4.380005,3.779091,13.57168,8.3029,-1.817567,22.15904,10.53518,9.290388,10.90302,-11.46901,10.15129,7.515778,5.933774,2.017077,-4.524771,21.69436,3.394097,0.9390791,-9.99853,-5.038418,7.716985,5.059781,2.96035,-8.533785,1.509986,2.156049,5.133331,-3.41303,0.4186046,-8.872484,8.893909,17.05551,12.81087,-0.6390034,11.36143,-4.567915,4.235317,11.27309,7.771451,7.487205,2.478215,-2.722902,-2.423839,0.9895732,-1.075055,6.828479,3.724865,7.212184,2.739999,8.080105,0.581317,2.194386,11.45927,-7.465158,-2.522551,22.10421,20.52032,22.37613,18.37271,15.90942,15.71846,3.172076,2.632196,2.141844,-7.519411,3.745966,-2.45102,13.9072,6.009874,9.17378,8.723469,25.74226,10.3867,6.704273,4.67648,4.516609,-3.386005,-3.537442,3.411422,1.536566,1.98683,-2.444411,1.264007,9.318582,10.77226,11.00398,11.32486,2.236125,1.280817,-2.439356,9.668633,-1.000015,-2.110986,15.03271,20.58537,20.01371,22.23088,17.1082,19.06059,16.68416,19.71877,11.0035,3.662852,8.523152,32.82352,25.54545,35.54832,23.93896,38.99166,37.8876,18.82732,2.235246,19.23234,4.459205,-6.651794,1.673456,25.33087,21.59385,2.561469,19.94484,1.616693,26.99507,-3.980082,3.930887,-8.835685,-8.876764,7.359587,-8.569901,-0.9970273
3843707.03125,exit,1.241098,-5.134108,-7.559511,1.525405,5.425651,-8.185982,2.905328,23.32648,0.3278999,0.5309908,11.30005,-4.183754,10.89602,-1.014347,-3.254273,8.058572,28.75432,-3.3973,-8.72892,6.310574,-8.664422,-12.99109,-17.84935,-5.847615,-0.8682218,-10.86769,-10.23496,0.2037583,-25.04015,-6.295062,-11.77752,-11.94713,-12.79389,-15.59443,-14.97034,-19.39383,-18.91857,1.512413,-11.87319,-15.09876,-18.52556,-11.4067,-25.24848,-12.31,-31.12029,-19.68575,-12.9594,-27.17801,10.20957,2.079861,-3.714112,-33.76759,-22.60726,-32.30789,-37.01146,-7.123022,-13.83875,-25.39655,-17.86812,-3.733973,-19.65023,-7.44318,-14.88525,-2.356776,5.883335,-0.9718883,1.826232,-7.701874,-5.110135,8.46541,-6.595964,-14.92605,6.7541,-15.04391,-16.34383,-12.77864,-30.45948,-9.801337,-17.31355,-21.13217,-14.65516,-18.83694,-9.543413,-9.640758,-6.321259,-13.61684,-27.31226,-6.834313,-3.584073,-3.730898,-19.57262,-4.803069,-5.68211,-1.433264,-25.75627,-20.75774,-34.39985,-13.08981,-2.380185,-2.163581,-10.92391,2.539425,-11.89145,-14.91111,-8.636957,-5.311364,8.231914,-9.551332,-10.5027,-9.913744,-6.079847,-6.834078,-1.760286,-2.636657,2.615793,-4.881772,-1.314965,-13.08809,-4.965534,-6.554336,-27.98604,-23.24255,-11.15532,-25.67275,-22.79767,-25.73123,-27.84246,-28.15495,-35.79765,-27.19033,-25.56792,-29.46756,-20.18685,-37.73891,-28.0454,-40.58871,-37.6878,-39.66993,-6.491045,-26.47753,-23.18673,-34.90192,-37.69176,-40.74486,-32.76163,-33.9776,-0.8064824,-5.804334,-8.509066,-4.448549,4.406865,5.008917,6.846736,7.247042,0.03159824,-3.787275,-2.460722,4.489396,-7.854484,2.68503,-9.120717,19.60029,8.981267,11.87748,5.548681,7.158026,5.004172,17.31878,5.222142,-1.669745,-20.33815,-0.5080189,-8.29765,-1.567868,-11.27714,3.778434,9.851657,-10.5881,-21.9188,-4.809523,-13.17494,-21.38877,-12.17203,-2.788448,-6.846999,-17.45162,-4.089047,-7.963317,15.73493,-12.66367,-9.233378,-17.08467,-18.24714,-4.567335,-18.73877,-14.47982
3901281.25,enter,-14.78074,0.9665376,11.45373,25.41099,36.89268,23.83773,2.195344,15.20942,-1.701243,-6.119081,3.397751,-13.08461,17.32579,-10.17727,-10.28899,15.67589,11.58426,-13.27549,-13.09377,34.71375,29.46553,27.03458,25.27152,36.50647,36.96523,29.93248,32.70141,45.32817,18.8454,29.57155,32.58917,21.5395,24.9308,24.64584,25.91448,23.1597,23.31135,32.85089,27.17543,24.10196,17.41771,28.58215,18.08179,15.44009,2.522293,11.69009,25.06951,13.25777,-4.968536,-3.948107,-2.240992,-13.31473,-3.901407,-8.39342,-19.77291,-13.98893,-9.963678,-9.902965,1.130699,-12.769,-2.708088,-5.531384,-11.29525,-11.17406,-8.161743,9.352073,0.7686282,-11.06584,-22.62931,-7.186533,-8.395637,-23.77824,4.127587,24.63757,22.86094,23.15113,-3.808424,21.82437,18.2842,8.553751,11.31024,6.719762,9.171117,9.934575,11.04446,-6.605815,-3.641994,6.370195,0.2231876,2.097406,-17.53599,-6.624763,-7.890207,-4.473361,-15.19069,-12.69095,-18.71344,-4.409997,-6.471777,-2.359008,-26.70542,-6.117639,-22.01245,-18.30901,-7.97379,-11.05972,-7.591019,-13.45346,-14.16152,-14.10765,-12.1909,-15.88183,-10.93197,-10.59069,-9.176816,-16.3357,-11.71717,-18.15536,-15.1649,-12.57288,-14.45466,0.05718047,15.32744,11.08537,10.29529,9.513089,10.31385,9.393023,2.27156,11.87653,15.61878,7.641576,11.70544,1.670482,5.333434,-5.762786,-3.502347,-5.431086,7.447586,-8.105443,-9.181013,-9.156029,-6.180002,-9.806181,-2.376183,-8.287539,-5.510893,-10.90472,-15.67603,-15.78167,-3.629969,-1.521663,-2.380431,-2.847168,-8.364493,-9.176255,-11.00167,-5.221054,-18.51215,-11.25416,-8.556035,0.6995223,-2.628025,-0.6865433,-5.403095,-5.306035,-7.316618,-1.103341,-4.817523,-12.52821,17.7593,35.89867,28.23549,37.99525,24.47583,37.54098,37.81614,24.80675,11.41119,19.91009,11.56662,-5.587324,6.618095,24.01005,21.67222,1.653359,16.55376,-0.7866012,23.09881,-5.070589,7.929978,-2.905175,-2.853168,7.161729,-16.34507,1.267107
4002910.15625,anger,55.6742,58.93565,65.57737,74.53343,82.28535,63.3792,46.39289,73.33179,54.11866,44.93993,60.00126,50.97434,76.93462,43.01077,49.53574,64.8985,70.69959,51.37041,42.27462,75.08711,70.61005,69.78249,65.02962,73.29788,77.29633,65.28728,69.68414,77.77155,53.0369,66.95448,65.22196,57.18633,55.95373,54.05214,47.90427,44.9565,47.74113,67.75734,52.48741,44.30028,34.37972,43.37434,35.22241,38.95763,32.29911,34.49115,35.52748,25.22124,46.7924,40.35601,42.23918,25.84692,27.91161,20.24576,11.91901,34.9321,33.85696,32.78906,34.91217,36.02989,39.45618,38.64826,31.58215,30.10479,42.76492,44.74048,45.43036,32.77106,31.12598,44.43476,39.59259,25.44647,52.17773,50.92994,58.84177,60.31127,46.60352,50.57935,51.04804,56.46325,56.11133,49.45152,38.3345,48.52029,62.89777,46.04895,28.14428,43.53303,62.59059,60.06215,41.76112,47.95795,48.14242,49.82581,16.20035,22.2312,15.30706,27.48663,36.40925,46.01328,32.9367,34.20111,33.47499,33.42675,43.99146,44.52539,54.64243,42.04132,41.80336,43.38526,41.77239,42.28066,46.6376,46.60132,46.61214,39.5021,41.12926,37.98733,39.76881,44.82022,17.78571,20.21209,48.61675,37.8568,33.61599,25.83815,23.68054,23.68053,12.2824,24.58484,28.18597,18.97886,32.35154,15.37887,16.09532,10.70321,14.23101,19.91291,50.7446,28.85736,20.17211,22.10239,19.67422,12.37,11.5159,17.01583,41.0133,40.1763,37.68839,37.93419,46.72952,47.18123,48.57105,50.12979,42.17588,36.77689,43.67426,48.78333,30.99518,43.2551,37.0456,55.43627,44.40278,47.45773,39.78307,40.2109,39.04939,52.4798,42.47906,36.06732,57.74659,75.64668,71.29881,79.66678,66.13765,82.25142,86.00163,68.15737,57.1719,70.75751,69.87022,52.51846,58.39775,72.70481,68.10593,52.54114,69.00678,59.97092,80.59,55.02063,60.52117,52.87116,52.03548,52.25485,34.45221,36.89206
4009410.15625,anger,66.22128,62.01634,66.19698,73.00881,83.05659,71.11303,71.19939,86.7959,62.5793,78.45153,81.22041,69.21349,79.59886,77.5326,73.52615,78.5242,102.8539,71.58759,74.19196,73.89594,72.83665,70.73463,67.34818,77.25184,81.79326,71.69522,74.96026,84.29935,58.71621,75.68969,72.53429,70.33733,66.81444,65.76089,67.30416,63.79018,66.11729,79.51974,72.72621,66.88049,64.93588,72.90293,61.85649,60.75187,56.6954,63.89369,73.63396,62.82258,94.61907,98.94923,103.5424,71.92971,61.66652,78.15301,83.23682,89.55354,90.35614,73.32604,86.19031,96.91389,79.23447,90.76433,96.04764,82.79634,91.73405,97.78339,97.894,88.77743,80.62042,95.10471,90.80943,80.1971,101.9134,66.54491,69.21465,72.82937,55.65029,74.70939,64.26141,61.88102,73.45515,60.9597,72.2518,73.25993,68.11618,56.39124,68.45264,78.2749,76.2527,67.86312,67.00672,77.8512,77.22778,79.60996,86.73175,78.53632,95.53717,92.85746,101.8597,93.80547,83.5761,96.03843,79.09018,82.24152,90.48295,87.18476,88.55505,77.7503,77.73164,73.28082,78.4976,75.77037,82.41666,81.51804,84.00898,82.49205,82.98307,79.52554,85.28274,86.02502,79.30879,78.20394,69.8751,62.12957,57.81646,55.21663,57.35682,65.93923,56.89354,62.69024,62.72127,56.42652,71.46586,64.32073,69.44078,54.18762,56.12214,50.07599,80.39634,72.30419,80.54108,59.51013,54.60353,74.20975,65.59193,75.12698,76.51009,74.97491,70.72035,75.80815,80.71675,84.27796,86.78635,90.82072,78.8689,80.45499,79.46557,85.02811,75.89796,77.72679,84.69042,101.4061,92.44254,94.15116,96.29402,98.10569,96.06751,100.2559,90.97941,84.5547,61.11614,78.44672,74.9428,80.49122,67.27151,83.25688,87.83504,71.25055,58.07895,72.53023,58.9568,49.07645,57.93703,74.22202,68.31297,54.31561,70.33508,57.57906,80.99775,53.21616,61.25986,50.52074,49.48274,81.53362,65.84026,63.7554
4023796.875,anger,-36.10235,-31.7967,-28.51003,-10.58117,-4.778101,-23.82352,-30.86127,-11.65468,-34.74783,-31.36897,-22.94505,-34.2014,-9.904551,-33.64375,-33.82568,-1.994674,-4.715813,-29.79303,-23.2248,-10.95147,-23.03074,-23.14034,-28.27579,-19.86347,-11.76181,-19.2156,-20.78007,-4.262189,-35.12732,-18.63793,-18.81233,-24.59583,-16.99759,-19.39677,-14.59892,-21.01954,-21.815,-1.900286,-12.32451,-14.93749,-19.58293,-8.323892,-22.33524,-14.28027,-26.5375,-18.13461,-7.356274,-22.62899,-13.73254,-6.233244,3.474457,-21.17824,-17.6622,-14.39912,-20.49197,-24.93325,-20.4101,-22.4128,-12.22313,-10.3427,-16.67325,-11.15838,-16.78337,-21.44448,-17.73127,-6.80841,-8.153427,-23.09493,-26.76214,-16.03568,-18.48433,-35.18243,-6.215337,-25.51652,-34.26719,-35.51111,-52.56345,-22.25209,-30.90542,-39.95763,-37.64198,-43.15542,-15.332,-31.54668,-36.45634,-59.9622,-28.5132,-15.90141,-39.16253,-44.30836,-50.47604,-40.11038,-39.99287,-37.39055,-19.62798,-16.6531,-25.18941,-15.48406,-11.03877,-12.55393,-42.39171,-18.3832,-35.02758,-35.66541,-34.23671,-35.51037,-31.70312,-45.01603,-47.30296,-45.68286,-43.14967,-41.12843,-39.53522,-40.24072,-39.47324,-48.15481,-41.56921,-47.95846,-46.10794,-41.82677,-20.6847,-15.99265,-16.86868,-19.54782,-21.78269,-21.96832,-21.39688,-14.43935,-25.4183,-25.04619,-24.10678,-18.25161,-23.12112,-24.26904,-13.56668,-20.87518,-26.58036,-27.75548,-13.83558,-20.09101,-15.28329,-22.92384,-23.63733,-20.25181,-24.38144,-16.6701,-34.9619,-38.49137,-41.40978,-32.65076,-31.28874,-30.8077,-27.28039,-25.858,-33.78499,-33.47193,-34.71869,-25.50248,-36.47444,-32.50634,-14.20689,-6.230848,-10.56091,-7.941019,-12.15766,-11.17212,-13.0893,-7.234488,-16.33207,-23.44421,-39.18916,-17.83662,-27.21165,-15.5561,-24.83247,-14.78346,-13.69571,-31.12226,-45.89573,-35.18796,-41.13597,-53.7211,-45.55729,-23.48429,-27.02287,-43.2481,-27.86801,-41.83189,-15.53271,-55.59549,-44.1482,-52.47672,-53.26492,-34.82255,-54.96591,-42.63318
4190226.5625,exit,-2.811605,-9.873277,-7.208069,-0.3297069,6.798067,-8.774755,-50.31306,3.565218,-11.43017,-39.78188,-25.86554,-22.9236,0.1652792,-36.73219,-32.67605,-2.928667,-5.77733,-29.72052,-24.96785,3.070792,-6.546187,-8.002686,-14.92793,-6.651536,1.064904,-8.216667,-6.955378,0.8027444,-22.9688,-6.409538,-10.80849,-10.79431,-9.664059,-9.554187,-6.626096,-15.5567,-13.25509,4.785055,1.921549,-6.078789,-10.80699,-3.247018,-15.78259,-5.198743,-15.12911,-7.687306,0.005598351,-13.97721,9.114204,3.653238,9.921618,-0.6136648,4.680311,-6.078611,-11.03288,1.596065,-3.878184,1.540782,2.409831,-7.696056,7.769481,1.739189,-4.655219,-24.56895,4.757659,4.698121,4.537098,-6.830123,-24.32208,6.417382,-7.264115,-7.150201,5.747923,-19.39106,-16.8282,-14.74157,-30.69297,-12.61579,-18.43142,-22.17863,-12.96949,-37.94541,-13.4508,-15.33856,-12.10011,-20.54206,-12.51102,-3.628874,-14.88049,-8.685144,-40.68776,-29.11444,-29.81671,-27.81045,-4.803505,-13.96731,-6.709341,0.7387595,7.469405,16.23821,-17.07788,-4.367101,-26.06099,-9.667627,23.88541,-7.725452,-19.22504,-29.4682,-41.66866,-33.5694,-30.57767,-34.20257,-33.35702,-33.106,-21.2082,-32.98075,-24.60643,-29.20672,-23.5151,-23.40739,-9.423016,-8.341758,-7.343432,-10.0122,-6.296746,-8.12927,-7.119801,-6.587011,-18.02286,-19.72718,-18.00933,-13.03641,-10.17933,-18.90478,-4.825647,-6.661617,-20.37953,-13.89474,-7.835124,-7.439837,-0.8673596,-6.446802,-9.698368,-13.9957,-16.05861,-8.548417,-40.02493,-39.96539,-47.40398,-36.1095,-32.16059,-35.7414,-25.66577,-24.44127,-32.03634,-23.01014,-31.7222,-15.80445,-31.59125,-35.05161,-9.361201,-8.202024,-9.779478,-8.373019,-7.784468,-7.500239,-8.369328,-9.584938,-2.290451,-9.902885,-20.64007,-1.492711,-8.523172,3.958625,-8.035501,4.302628,7.08711,-11.14393,-21.39813,-8.881755,-17.82548,-21.69927,-13.1941,0.1475598,-5.872398,-17.58881,-3.789451,-7.848591,15.62331,-20.5682,-10.25963,-22.88301,-24.11453,-66.24432,-80.67332,-71.30785
4247828.125,enter,9.827208,14.41311,18.25491,31.40607,38.35455,21.72966,9.590014,29.5111,9.504599,4.477391,18.05594,5.539096,24.9638,2.669426,4.058489,21.98919,24.88607,3.759032,-6.170709,34.17987,24.91081,22.65474,14.41539,24.34764,32.34761,18.71913,20.43808,30.18973,5.512686,20.14709,16.21635,16.32744,20.49044,8.80736,13.64734,8.699552,9.712609,32.14478,24.89774,17.90494,12.70948,18.89152,6.056317,27.71451,6.431984,17.652,20.72546,6.64796,6.986111,-0.8369231,3.008872,-1.627777,3.598191,2.513217,-11.75198,-1.551954,-4.29937,2.320784,8.493617,10.58742,9.153358,8.601234,0.8174197,-0.8155524,3.676109,3.782543,12.05532,0.2178338,-8.847604,4.54742,1.86381,-8.875104,14.05719,5.859964,7.623799,15.52101,-0.4767592,18.14778,7.123655,2.064427,12.26988,-9.305661,12.81959,9.293007,5.843622,-5.187697,0.5426517,12.38514,3.472297,5.436046,-9.691082,-2.125197,-3.711981,-0.7513778,-11.92653,-3.379695,-3.555236,-1.487462,6.38112,11.73126,-5.908602,6.349428,-14.49112,-4.733804,-1.469215,4.994851,3.734048,-8.548914,-9.268016,-10.31548,-9.333931,-6.320058,-3.199882,-3.228019,0.1455888,-7.12454,-0.6875383,-10.16098,-4.188211,3.607076,-7.542064,-4.116347,17.63184,12.5486,17.32121,11.79298,11.25295,12.43937,1.486698,3.822043,5.122595,4.458596,9.167995,1.628455,7.735744,1.12794,0.4103204,4.86706,15.17419,4.229219,3.978545,2.586384,3.159319,-2.734525,-1.358682,4.306699,0.2561955,-3.224947,-7.4724,-4.878493,3.023384,10.17189,4.287387,0.342135,3.801861,-0.2093723,4.705836,13.86243,0.07512458,-4.187061,-4.857773,15.83402,-0.8579554,1.004342,-6.768128,-4.674531,-8.277446,13.59383,9.844803,2.840271,11.28797,30.02145,28.63046,36.12717,27.80334,37.3404,37.64231,26.05796,12.68225,23.61734,12.02787,-2.386016,9.209363,29.16577,23.30573,7.847905,22.19708,10.15965,34.62608,3.51917,11.58668,6.401158,3.558884,4.464279,-13.24946,10.86384
4294921.875,love,15.2582,13.02829,22.20615,31.90034,38.8583,26.43303,17.49318,37.68309,19.60935,17.39945,29.25363,14.51309,39.53933,17.1813,13.12008,37.24222,46.83313,17.34756,16.98258,31.51558,28.71225,25.40771,19.9793,29.36601,36.46114,25.3311,26.21273,42.08331,12.9,30.05537,28.04168,23.19005,23.94799,28.37283,34.72639,28.83485,25.58929,29.57282,37.9026,32.60968,33.88633,39.54643,28.03217,29.51482,14.66426,31.25452,44.11415,30.69352,26.97913,25.30691,36.48425,17.97192,36.21086,41.3829,39.79169,22.06715,15.36267,24.4336,35.05518,19.43282,30.07883,34.42475,35.19012,20.92486,25.01209,31.00045,36.91517,29.30266,13.11036,26.39269,26.03312,13.53678,36.95885,19.72632,15.84071,18.84509,0.354888,28.00067,15.06647,13.96981,16.72992,7.431281,28.57576,15.64377,16.24418,3.615364,28.02573,29.57552,16.84294,22.02733,2.47378,12.73855,12.54582,15.34627,42.13615,34.36613,43.30581,36.10931,43.94545,42.22894,12.21655,24.63786,20.88642,10.19702,19.32157,11.50633,12.246,10.02379,7.530387,8.431155,12.67235,9.38526,11.76564,13.74387,14.99638,9.809542,10.71918,5.585216,9.150627,11.27429,42.61657,43.60527,20.47905,18.99737,26.67447,25.05484,27.13016,36.61155,26.33408,25.85182,19.66682,27.98117,30.971,28.59265,39.10726,32.61731,23.40469,14.82518,19.35814,15.27278,15.54089,18.37075,36.83086,37.93328,35.90858,39.73545,13.94964,13.11881,10.99895,14.78538,15.73169,18.33505,25.12908,24.92204,13.20594,11.65586,15.14417,9.830748,0.2002288,19.04425,19.23483,33.07663,25.21789,26.59901,23.02386,23.74712,22.56396,31.47585,22.03174,15.02694,12.5772,29.37279,24.79152,34.18227,23.58453,36.47411,38.20274,22.74575,8.544159,19.92261,8.99413,2.244369,7.391175,27.93015,20.53599,8.04178,17.43074,8.877243,31.24032,4.487318,9.496581,-0.2916874,-0.9976267,15.65403,4.675056,-5.93015
