Time,Event,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C2,C3,C4,C5,C6,C7,C8,C9,C10,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D9,D10,D11,D12,D13,D14,D15,D17,D19,D20,D21,D22,D23,D24,D25,D27,D29,D30,D31,E2,E4,E6,E7,E8,E9,E10,E11,E12,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G10,G11,G12,G13,G14,G15,G16,G17,G19,G21,G22,G27,G29,G30,G31,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG2,EXG3,EXG4,EXG5,EXG6
1563445.3125,sad,12.05582,8.102092,4.586253,12.88357,10.67398,3.816813,1.285537,-16.65845,3.392238,6.436887,20.7778,-12.90324,3.38163,-14.87197,9.684236,5.333936,9.036139,4.423345,27.75774,2.25832,-5.729127,6.300221,12.19481,4.193088,10.88931,-21.36313,-3.301185,11.96028,8.957965,-12.98085,38.43117,22.68294,20.56159,20.66685,18.35523,17.71846,44.5767,29.18675,36.91209,15.40159,27.58862,35.25985,12.07719,8.779119,7.843797,34.39838,12.18721,30.21656,26.00809,10.8947,10.11479,16.93813,19.47856,21.9629,31.49108,28.36472,27.64905,13.71593,7.718633,30.07875,46.54741,25.99806,3.802356,15.1811,23.51424,30.3448,23.9649,26.69999,34.79202,30.91224,5.017351,49.25765,22.76449,33.6486,17.23754,13.1336,12.39383,27.67793,13.03263,11.43393,19.52487,1.692823,26.56061,19.20797,7.247733,34.00954,1.444791,11.73631,54.48477,13.29143,5.980205,22.71749,28.59562,21.52148,-4.617841,14.72857,32.14116,23.05655,14.03737,27.91824,19.59408,21.55726,4.750926,11.44775,32.87778,24.76586,28.40346,29.89106,14.64371,18.37143,24.03239,5.407835,-13.76779,-3.539983,-2.326415,11.5675,17.17999,10.8296,6.071194,7.152067,4.049476,7.686446,-5.848338,-3.852238,-13.66585,-10.0535,-3.28605,-4.164199,-3.034933,-10.61668,-4.337847,-4.388777,-1.574335,-20.78266,-5.882673,-3.821882,-11.66823,-11.78575,-2.712366,31.30227,20.07699,9.419871,8.216548,12.90919,27.11015,31.10926,21.72062,42.96785,30.73373,25.55533,23.61026,24.15633,24.85235,41.84716,33.43559,27.78334,32.68482,30.12985,31.20441,29.0337,9.862025,8.651525,6.538161,6.466711,10.91562,20.0128,25.21632,20.1566,33.28111,31.56122,34.79811,-11.8694,-5.345941,-14.99757,-14.14684,0.8984223,-7.997389,-9.64411,-5.85063,10.70076,-14.18704,-20.95351,-29.55498,-14.06359,-16.24782,-26.61734,-16.13188,-14.84347,0.4864567,-2.98546,7.872397,-3.465669,3.624061,11.26539,-11.51296,2.130191,45.62172,23.0184,9.017911,13.89929,30.76193,11.43243,22.43308,13.15611,29.24422,28.97872,6.811502,12.5216,12.81119,12.13574,-4.82478,5.270745,-5.727381,-15.07286,8.222001,-40.75591,17.0966,24.30838,21.62103,-0.08212282,-3.608954,-13.22761,13.647,8.848953
1565441.40625,sad,14.90489,4.404129,-6.722805,-47.34301,-13.21355,-20.62892,16.47409,-6.965829,3.07376,1.061519,1.783049,-36.68047,-19.19064,-7.448704,17.13329,3.454778,3.793719,-5.618845,8.3842,8.072161,-4.920655,-2.492436,2.37543,-11.49275,-8.290057,-25.72905,-4.124223,-3.89214,-18.11722,-29.45405,12.48931,-4.968942,-8.079453,-8.854583,-11.20058,-10.13544,5.009384,-5.503617,3.856895,-15.71057,-4.196963,-4.743506,-20.94469,-18.34786,-18.40851,-5.701577,-28.49211,-14.37999,-20.29825,-26.68052,-17.7992,-15.08017,-10.87856,-14.9026,-0.7831089,-8.992519,-16.04581,-11.90965,-22.43408,3.574827,9.46896,-11.54692,1.05477,-7.632402,-1.522961,17.67953,25.31341,16.77496,16.28885,10.03507,-2.03422,32.80238,12.18478,20.61918,7.265324,2.086882,0.01231708,19.17376,10.72474,9.523406,9.021942,0.2098442,17.23158,15.20602,5.425176,25.43977,-3.669109,5.820628,46.54222,-25.02952,-21.58117,-0.5877135,3.388095,-12.12797,-26.10917,-10.37873,3.951617,-2.578361,-7.384961,2.676269,-12.24133,-8.401704,-25.6414,-13.11463,10.4798,-1.409228,2.500675,0.6357925,-13.8751,-11.44495,-10.02814,-17.77784,-31.41971,-20.42142,-17.43949,-5.327525,6.633618,3.549601,0.6315283,3.365157,-5.922685,1.551656,-7.641509,-5.16334,-23.49014,-22.55354,-17.01871,-17.36359,-20.2537,-21.49734,-16.25661,-18.54916,-13.82532,-28.80998,-12.27791,-9.682581,-2.965002,-10.97461,-9.131734,4.234944,-12.52039,-20.06295,-22.28527,-15.04508,-2.809118,6.909109,-2.183712,10.17238,-8.23034,-18.17193,-20.04474,-9.843571,-11.83447,3.626684,-1.050681,4.266894,12.79593,14.33577,6.749184,-6.048649,-16.64986,-14.49963,-20.53365,-14.97906,-14.99776,-8.110749,1.165045,16.65155,3.2105,-4.339972,16.113,-10.45333,-9.781363,-6.737957,-11.43105,-0.1257568,-8.972367,-8.208224,-1.738082,8.019757,-11.61453,-17.64726,-16.99719,-17.1978,-10.79507,-17.58253,-17.35072,-8.661482,-2.463866,-9.651236,-6.239532,-0.9335182,6.050395,-4.562653,-9.452562,-24.90615,19.34102,-0.9995733,-17.39925,-5.676788,10.13773,-6.446067,0.8080233,-14.35873,5.352996,1.885813,-23.41904,-16.95246,-20.25239,-14.06546,-24.49599,-13.19516,-31.81187,-26.77483,-21.76823,-52.36236,-12.30132,-0.04398027,-3.786497,-17.74198,-5.18031,9.625516,-19.68926,-14.0254
1609246.09375,exit,56.14941,24.61196,-3.614056,-43.90442,-16.14068,-23.17214,61.2563,27.58724,29.94411,14.39034,10.616,-27.0372,-19.05254,21.25457,53.21156,32.40858,25.3465,3.695391,17.14063,36.533,21.93514,20.6418,19.56327,8.978799,0.06362681,4.598822,21.41694,22.55462,13.43234,-9.299646,12.39356,-4.790571,-8.539565,-10.91474,-13.1707,-9.939222,8.56443,-7.11248,1.664285,-18.53245,-3.28161,-6.209397,-23.42189,-12.62745,-10.90912,-1.532274,-26.74683,-18.36304,-23.96952,-28.05777,-5.330791,-15.23448,-16.50174,-17.92077,-9.466631,-14.05426,-16.03145,-5.374885,-19.59172,-12.11913,1.519571,-16.51677,12.4315,16.59358,22.20262,15.76931,8.103952,5.897566,11.57331,11.53541,8.830927,42.9281,10.57924,17.34145,2.735856,12.54212,18.01345,23.30519,4.185712,3.963492,24.82079,10.76745,22.45891,13.60786,16.40026,33.3138,3.571076,10.62597,55.39014,-25.40958,-22.47051,-7.517608,-12.75801,-12.94193,-31.91029,-16.78274,-0.8735938,-9.951663,-20.96702,-14.06275,3.59425,-0.4730002,-22.67018,-29.07768,18.12399,1.11652,2.871262,1.852392,-18.19883,-27.24962,-41.02083,-17.77724,-47.62943,-10.61369,-18.05195,5.817801,12.12669,10.12997,12.09369,9.168427,6.993513,10.73963,0.5313135,5.079438,-5.230049,-9.727308,-8.451589,-10.01297,-20.87692,-3.558291,0.04043057,-0.5264036,-4.992267,-11.36319,2.268226,0.3237397,-3.835152,-0.03101453,0.9886551,9.77984,-3.010193,-4.162616,-5.209215,-4.587186,-15.2799,-3.012635,-11.85241,6.061604,-6.486684,-11.63554,-14.25405,-1.025935,-4.634633,11.37285,1.196536,-2.688006,0.02679225,-0.8831035,-0.2221268,4.498589,0.7110557,3.187469,-1.990657,8.050287,3.62514,7.583023,8.647018,-2.689653,6.365361,6.632976,11.94332,25.03271,18.3909,16.96529,10.82072,24.21955,18.49506,14.9872,20.02427,27.98417,1.19083,-0.4788061,-5.469877,5.258506,6.591993,-1.298106,5.667266,6.857894,15.80863,9.868962,11.66967,16.46157,22.32936,12.18651,8.052031,-26.39531,18.45154,-0.2152162,-16.4163,-6.034929,14.0226,-7.152064,-2.734479,-21.83921,0.3191259,-7.050536,-14.9627,-5.381142,-8.546798,-4.716988,-13.53104,-0.1675744,-16.96847,3.613136,-14.32318,-21.24785,-1.506398,-16.72684,-20.56195,9.034081,-11.40163,63.18843,6.44656,-7.469785
1666839.84375,enter,7.211644,-7.258481,-24.37462,-49.56518,-32.83368,-32.62871,13.28344,-9.014851,-0.8085274,-4.195106,1.071046,-36.84739,-21.31018,-9.969673,14.09263,9.316159,5.845646,-4.16008,14.05655,6.639867,1.302245,2.765103,8.872041,1.589468,-0.09353405,-17.63055,3.719877,8.306389,2.742904,-8.980324,-9.093294,-26.93324,-31.05103,-33.8355,-34.27216,-21.18176,-5.364512,-28.764,-21.79482,-32.35897,-12.49411,-25.56,-35.46738,-18.42175,-18.055,-10.78616,-41.42607,-24.85051,-30.89197,-39.71328,-6.373247,-16.88784,-13.67371,-26.8454,-16.71452,-18.84425,-22.44792,1.334385,-18.19032,-12.75891,-0.8634441,-18.88706,-0.5747552,5.823024,6.209781,7.858407,0.1905321,0.07616289,5.422063,5.791911,-6.861484,27.54419,1.26734,11.88055,-3.016783,-0.4169888,-4.084159,9.115023,0.154435,-5.347218,6.039903,-2.657853,7.969647,5.439939,4.130255,20.10013,-12.5743,-3.814616,40.3995,-39.16893,-41.48052,-28.35335,-28.86422,-21.15907,-38.9506,-31.9177,-5.419956,-17.17593,-36.64635,-30.77797,-12.43818,-6.679377,-29.37562,-37.87768,8.98081,-3.36482,2.762347,-7.322651,-29.03116,-26.61387,-35.22317,-22.74245,-49.94394,-29.99192,-28.66969,-9.363068,-3.353674,-10.52372,-12.47457,-7.078417,-14.75897,-5.962672,-7.858859,-10.36025,-30.39628,-26.87713,-26.99627,-30.49825,-32.62371,-29.32408,-25.26504,-25.06198,-22.70434,-40.40397,-21.76168,-21.99423,-18.92197,-17.76793,-13.05079,1.665974,-14.15618,-9.555017,-7.693702,-3.087367,-10.85275,-7.44513,-12.04526,0.9797561,-14.52191,-16.4305,-20.9457,-12.76429,-10.82485,1.733129,-7.272965,-8.930807,-7.913664,-1.864473,-0.1294568,10.35909,-7.863267,3.320009,-5.02193,0.2673371,1.682696,5.408508,3.814658,-7.75281,2.564228,-0.1600968,4.284123,-13.6374,-10.94446,-7.304782,-15.39126,-7.993018,-5.588476,-12.24474,-2.975398,5.771331,-16.29619,-18.85144,-24.9971,-17.31882,-17.60631,-29.83914,-23.06754,-15.68784,-3.758508,-9.045484,-5.729006,-0.6375286,6.024808,10.93285,-8.590909,-55.79996,-9.641594,-30.07784,-39.74818,-30.2329,-17.6061,-40.17009,-31.93246,-46.6175,-29.81293,-31.56164,-54.79874,-44.1074,-39.1151,-31.99476,-46.1415,-33.59272,-46.96366,-41.33754,-55.48752,-65.65862,-40.36531,-41.45284,-45.37976,-30.79042,-21.06595,12.38985,-51.02479,-47.1937
1744019.53125,love,22.4468,20.35407,8.161597,7.60452,-3.723801,-4.350592,16.17756,-4.531125,11.16706,9.793059,17.11662,-16.56365,3.85846,5.874645,22.56824,16.87776,15.74635,10.20081,25.68185,21.17369,12.42498,20.30951,18.24785,7.480969,15.91653,-3.085621,12.99101,16.96985,12.61774,-4.2534,26.60643,11.5634,11.45439,11.82148,8.342146,8.090783,28.29623,14.60519,22.22292,6.365746,14.61524,14.53228,2.610069,0.4639488,-2.861382,14.23528,-12.0454,3.720787,0.1410531,-3.24462,0.9081635,-4.156338,0.8778998,-5.545598,10.47512,5.930491,7.43293,1.744476,-7.225139,4.362758,21.66031,4.135753,24.53106,0.8393252,2.271975,11.18089,12.19864,12.10742,19.19552,19.07575,18.68187,31.2442,5.245776,22.1708,16.76051,-0.9463865,9.973699,22.30596,15.4638,12.91599,19.03496,22.99719,21.1011,26.81022,29.15686,45.66464,11.94045,19.91422,65.73182,0.5247723,0.2855281,20.8452,39.59039,12.27048,-2.418341,14.49428,25.37162,22.81873,19.04903,38.12043,9.874523,20.53174,5.10699,24.93509,22.34329,21.04167,28.22397,26.08231,16.52875,33.87429,52.64814,11.15253,8.019286,7.993552,13.20631,2.292924,13.60644,12.71436,8.554512,12.85291,8.23933,11.38965,4.40637,8.50387,-9.013953,-0.712063,8.654292,6.529456,12.44387,-4.088354,2.191817,5.301684,14.38532,-13.36986,-2.150353,-0.7454425,-9.992132,-11.31131,-6.879203,18.08267,3.921652,3.917933,0.1338057,0.1771523,5.536023,4.635874,-0.1869076,18.001,10.67202,8.945102,8.198573,12.29133,11.84151,25.40831,13.67188,5.702439,7.511773,4.997808,7.337489,1.817389,-12.5216,5.068915,6.439306,9.479909,0.3336936,2.889107,2.959133,6.769819,19.98638,18.81119,19.20711,7.257188,10.83998,13.52978,7.033576,19.89156,15.5053,13.5041,18.38584,26.18998,4.366967,1.105274,-1.352592,-3.317323,23.56941,7.047304,5.540648,26.09332,7.177968,-4.525506,-3.359567,24.03712,29.04969,8.60348,15.62229,-3.16149,39.71282,21.49478,1.486064,9.518481,30.77333,15.86683,25.03772,18.46316,35.77761,34.68504,26.99548,27.02514,11.7466,9.385985,8.171517,10.24044,20.95011,2.851989,28.31685,-21.88174,32.33407,51.27881,49.4753,13.90681,26.74783,5.444173,37.31485,38.52755
1758031.25,exit,7.731555,16.75905,7.043119,-13.7534,-0.5735133,-4.580957,1.19149,-13.9383,5.396625,8.509307,18.65468,-15.54348,-2.850794,0.9799497,10.83054,8.110332,12.16216,6.770802,31.22285,15.22995,7.454654,9.97956,16.28354,7.396738,19.85954,-8.860525,8.845764,20.31268,13.91878,37.24379,24.92829,11.42479,9.888713,6.278823,4.001203,4.503058,19.9153,11.08569,15.64353,-7.619606,11.98546,6.168379,-14.33557,0.3526735,-0.841787,7.781954,-19.59349,-13.24146,-14.0828,-22.70934,5.686553,-6.256495,-6.367825,-12.76074,-5.614352,-12.8753,-15.17985,12.25455,-5.960484,-0.8971411,3.502499,-18.52868,28.3978,30.37101,26.07376,17.90464,10.33513,10.7757,9.757163,-0.6575494,18.5852,50.30903,11.42072,16.62782,1.396544,28.25721,24.60632,25.41376,11.11402,5.884825,38.31347,25.56926,23.3627,19.24737,33.31303,48.2885,11.67637,12.84794,67.79985,-15.47859,-6.415607,15.22811,28.38363,-2.758901,-13.57084,0.7023916,14.28451,15.61591,11.93699,26.52551,0.1543783,0.6279385,-5.900669,15.35544,14.64282,3.033002,11.88099,21.43406,13.80423,25.13753,39.40909,4.248065,1.865879,-0.365509,7.089769,-11.15167,-3.588945,0.2285181,1.869058,8.405892,4.767089,10.29691,3.156866,6.568721,-8.329733,-3.953179,2.259559,2.152783,5.00923,-5.528751,0.1361841,2.264843,9.013906,-19.65038,-0.9488654,6.583189,-11.56023,-8.681385,-1.313128,-2.298805,-18.26225,3.596015,2.489348,6.811322,-3.599114,3.411473,-10.85702,4.005031,-13.91683,-16.61417,-16.32201,-12.33989,-13.6606,-0.4093678,-6.986526,-3.027032,1.47152,5.584978,9.396051,14.01316,11.27744,11.92414,7.349043,6.044453,11.37234,19.02742,19.07878,0.6687651,1.065251,-5.104078,8.063298,2.743211,11.20836,9.538464,0.9182149,19.36344,12.99195,11.92501,21.24818,32.16259,8.757783,8.85481,6.322155,8.3528,16.92964,5.362734,9.621347,17.54151,22.40597,13.43444,26.64782,26.16607,31.73753,26.26241,17.52921,-6.332912,34.14812,14.25328,-0.5551794,5.122822,25.22164,5.95645,16.04472,4.221421,20.8166,21.1365,4.046167,6.727265,-1.135835,4.512914,-10.31096,-4.092111,-5.676918,-16.01282,5.237439,-40.36052,11.12747,27.32951,25.38016,2.519938,15.43033,0.4524957,0.408719,8.91221
1815625,enter,2.72688,-3.894973,-14.31057,-39.36917,-22.64599,-21.67897,1.623959,-15.81949,-4.983688,-5.179198,3.571985,-30.44874,-12.27765,-7.642668,8.338807,1.7706,3.141918,-7.71963,21.43375,5.976542,-3.387057,10.19146,9.306507,6.315929,1.890389,-19.26221,-1.453356,16.9787,9.807474,-1.196993,4.779266,-13.3786,-15.30856,-18.9198,-15.24465,-12.47752,-1.204959,-14.15269,-4.327312,-21.22373,-5.869423,-10.04351,-23.1042,-12.84577,-9.243636,-0.7365828,-26.34934,-11.20975,-18.09164,-22.14433,-1.861701,-15.40851,-7.792172,-12.7007,-5.382123,-6.440218,-6.787291,-0.1639091,-8.900908,-0.8710087,8.35809,-8.109571,19.04612,10.08387,13.15,17.35727,13.48096,12.68853,13.64004,10.79146,17.43762,40.81907,10.19761,20.23278,8.819472,13.2395,13.93463,24.66664,18.27565,8.807424,27.12802,18.61424,23.61133,27.57549,24.46121,41.66399,10.99956,18.21951,62.17567,-23.81501,-25.55429,-9.529725,1.160188,-7.305708,-26.3427,-14.36662,6.292103,-1.710494,-13.21911,-0.4146279,-0.7461599,3.848927,-18.34136,-16.7136,16.76114,2.839844,12.04028,7.534085,-8.564574,-3.649934,0.8359787,-9.435743,-26.526,-14.96106,-12.42868,-3.234149,5.739284,7.237243,7.057854,12.87289,6.190868,10.22063,6.846555,7.512022,-16.75019,-14.38957,-14.90091,-16.96984,-16.24683,-16.93105,-16.32329,-13.60347,-15.17149,-22.82922,-15.53151,-9.976351,-5.047955,-18.51888,-10.99737,8.368999,-9.075354,-5.190052,-5.181598,-4.703941,-10.20324,-0.1524426,-13.31067,7.14971,-4.735415,-10.05217,-11.36854,-4.835644,-4.610743,10.22336,0.08352951,1.651557,3.391745,6.387927,1.048382,5.526595,0.5502612,4.528397,1.883358,3.926404,5.158356,7.747407,10.18499,-2.14645,6.815078,4.083781,12.99864,-9.791594,-8.52818,-5.271523,-11.73324,0.6357264,0.9226048,1.399945,6.554237,12.8053,-6.731753,-12.85224,-9.862862,-10.68619,4.851316,-9.417028,-4.250338,8.116128,9.877402,7.733219,15.40113,18.58637,24.96194,14.92151,9.384733,-31.69233,5.829468,-13.97937,-26.03099,-15.78814,0.2894184,-19.71694,-12.25417,-21.8008,-9.144843,-5.826537,-24.10829,-19.73691,-25.59554,-20.70479,-30.97307,-19.08866,-34.39601,-32.18708,-24.24793,-56.84706,-13.25995,-0.7375241,-4.945753,-21.3445,-5.260892,-3.510341,-19.80251,-18.90643
1870839.84375,fear,19.68392,12.40016,3.718735,-1.936283,-11.47756,-7.157476,21.52666,-5.993137,12.4697,9.247109,18.99107,-19.08417,1.176628,-10.37284,20.13596,13.88662,11.50103,1.394136,26.39468,8.43373,5.769036,8.733507,16.06183,8.475439,4.449738,-16.37951,5.904857,14.03569,2.823268,-7.002449,19.35045,5.608268,0.5253602,0.4020003,-6.689613,3.220162,18.78435,5.092506,14.21234,-5.967287,9.756626,11.86756,-5.263152,-1.931183,3.957065,18.21881,-9.195816,3.17681,-1.897664,-10.26794,2.528183,-1.683863,5.769334,4.008478,8.80768,3.479695,4.390741,8.082388,-4.113544,6.620868,16.50821,3.146704,3.709273,9.143699,10.31571,13.0279,5.253596,3.10628,3.774121,2.68438,3.272963,35.11214,1.038025,14.12757,0.5450066,-3.401143,7.051663,12.76341,4.778043,-5.703298,15.18888,2.777455,12.01901,13.20487,9.356817,28.51628,-3.158622,7.869195,47.95564,-12.75216,-15.47985,-0.09406082,1.887499,4.714024,-19.6822,-11.00505,17.31339,4.990488,-8.917103,0.02995284,4.824135,5.624442,-11.82214,-15.33403,15.38414,9.889318,14.0911,10.88888,-9.627942,-6.719992,-7.716567,-9.998869,-27.83125,-13.68015,-11.39229,2.502075,2.11549,3.695928,5.150434,4.550141,1.993899,4.668186,-7.971215,-4.547472,-20.67516,-14.56311,-5.635029,-11.8638,-14.00789,-11.29783,-7.402284,-8.746946,-6.653753,-21.68085,-3.812781,-3.966695,-13.98158,-10.24469,0.2327313,3.60356,-5.479406,2.762619,0.454844,3.329182,3.50295,8.964329,0.786948,10.43699,3.473027,2.181769,-1.353153,0.629307,4.891294,17.46855,3.443909,4.808856,7.3502,5.428573,10.52578,10.92773,-3.870757,5.945714,1.820603,1.589698,6.262345,9.503652,8.752128,-1.778714,4.277234,8.270441,3.4414,-7.634652,-7.530343,-9.062131,-13.17196,-0.353978,-6.254653,-6.346768,0.7542462,8.379351,-17.31211,-19.52022,-20.92993,-26.4144,-12.74313,-23.39749,-15.97948,-11.522,-0.04369415,-4.215709,-2.596289,3.228213,9.244058,9.904186,-5.12067,-20.96389,23.94205,3.985286,-5.956608,3.404415,17.88596,-4.764959,2.772247,-11.5834,5.748237,3.145831,-14.50644,-8.03207,-18.06326,-1.603958,-11.61115,-13.83557,-19.63158,-15.62965,-13.13015,-39.55722,-2.346868,-2.793466,-6.889707,-18.13459,-12.93219,6.227561,-19.68542,-12.62411
1872148.4375,fear,41.34067,15.51518,-3.106075,-23.32825,-13.404,-17.97173,62.3267,24.25079,26.24091,15.73384,18.26347,-22.59133,-11.29155,14.76246,48.56185,28.12525,25.78643,10.46137,24.72504,30.72202,18.071,21.3135,18.80574,15.40672,6.444721,-2.199759,18.54326,21.66735,10.19294,-0.05193936,6.301013,-9.974925,-18.2142,-20.37307,-22.29904,-5.406886,11.23774,-9.464725,-3.882638,-23.55243,2.147578,-2.808402,-23.93546,-6.686151,-4.513339,7.747491,-22.97085,-9.768228,-21.74183,-26.87593,-1.401158,-3.902532,-4.657054,-12.5028,0.4195535,-7.161604,-12.68043,3.51776,-9.710013,0.9501985,12.87086,-9.191521,14.28243,16.37166,17.78745,16.13614,10.53483,5.962006,10.42548,-1.032252,10.26952,40.3976,11.32,17.28805,5.157283,9.37265,13.29054,24.93691,15.64064,5.284618,21.14453,12.85739,22.43377,21.21329,19.30663,36.92259,6.035852,11.46625,54.53585,-30.48368,-33.60997,-19.20511,-19.04333,-14.86611,-30.72957,-25.48611,2.675368,-12.38357,-25.45615,-23.20035,-3.186873,-4.087765,-24.54634,-31.36852,10.43804,-1.487841,3.975305,0.8695297,-20.15008,-27.98393,-36.80581,-21.40749,-46.659,-25.50475,-22.91037,-7.535148,2.420956,4.163057,3.495531,9.034624,-3.700298,4.341881,-4.436772,2.47814,-17.86813,-21.51882,-15.05256,-14.0715,-26.30455,-14.69698,-8.048903,-0.1144925,-8.550499,-22.42267,-5.785468,4.624252,-18.23847,-11.57651,-2.459406,-3.316724,-15.39001,2.787566,-1.033768,6.184163,5.418838,8.811546,-4.629042,12.43206,-1.106923,-7.938318,-8.94664,-6.027702,-4.980823,12.42221,-1.456053,-1.834386,6.738355,6.541859,10.33101,15.10511,-3.425604,5.965334,5.257033,14.2074,5.075871,9.075435,8.446224,0.9401345,1.303775,-2.906028,10.50923,12.05048,12.52602,11.44263,-0.3011081,15.43534,14.39531,7.258811,12.20972,28.44875,3.696084,-0.3544217,0.6910971,-20.09422,1.954364,-4.580737,-2.36161,2.194954,8.996823,7.938673,16.99156,14.74351,20.25609,18.08537,4.828872,-37.58422,4.787769,-18.21082,-21.64455,-11.72952,-2.628603,-22.93284,-14.95941,-32.43226,-16.77712,-16.28699,-43.1246,-31.58556,-23.49777,-12.49409,-34.72987,-3.22579,-33.53919,-14.18898,-42.18641,-36.39361,-28.4623,-24.99058,-32.22415,-9.576522,-3.321908,46.01746,-41.5508,-41.13374
1893523.4375,exit,49.37582,27.15969,6.308607,-23.38633,-11.46727,-12.27586,72.21312,34.02816,38.498,26.53713,25.78606,-12.72065,-5.091383,17.72833,61.01364,41.24847,35.09543,18.7838,27.54186,35.97068,26.8743,29.36546,33.39527,20.37913,17.72106,7.318517,26.9325,29.32352,16.49822,-2.481556,12.10165,-6.658063,-9.637512,-9.020541,-11.96166,-2.90625,0.9385427,-7.767165,5.822857,-16.6264,1.54301,-2.07887,-21.12321,-2.929529,-6.91079,1.068608,-22.59073,-8.169621,-11.88811,-18.11195,-1.866084,-7.281078,-8.653672,-14.83002,-1.761535,-2.091549,-3.955219,0.9108065,-13.60443,-5.349995,11.6669,-0.9500597,13.56554,2.844367,5.161753,3.160851,1.368731,9.336545,15.49411,15.81533,11.61178,32.45135,5.20741,18.92237,18.43896,3.98407,8.354834,20.40483,17.36469,7.303864,16.47399,12.37639,18.17087,24.50214,17.78339,35.27051,8.010433,14.51624,54.49762,-22.5872,-22.09325,-6.803756,-11.79644,-2.298522,-20.45143,-15.68431,9.252105,-4.421028,-20.21959,-14.07505,-0.9176788,0.7154287,-20.57894,-29.10852,14.31453,4.224929,8.378024,3.326513,-18.25426,-20.76007,-31.78325,-18.92005,-47.36796,-15.23666,-19.79182,-4.657197,12.34504,7.905034,7.036947,12.12607,5.232314,9.429524,1.924433,6.700263,-13.97869,-14.76202,-11.68266,-14.87512,-25.98916,-11.99659,-13.06102,-11.88984,-12.52496,-15.36885,-5.800761,-3.567921,-9.132732,-13.86281,-4.376967,11.5152,-6.777543,2.883531,-4.570143,-6.242767,-8.637799,-4.521285,-6.624664,7.871198,-0.3674185,-0.6897065,-5.714648,0.699028,-0.8810791,15.9712,4.63822,-6.332547,-1.591634,-7.07662,-6.46416,-2.783375,-13.01379,1.326627,5.166501,5.611102,-4.175306,-2.635275,-3.038881,-4.500732,11.04191,11.56963,16.59528,17.95248,11.33554,13.72163,11.70892,13.94559,10.47153,11.82498,16.08959,20.22591,-4.187337,-4.460692,-8.113292,-22.06115,-0.1428145,-8.629237,-5.692214,1.349465,8.279977,1.728006,4.258214,13.0456,19.15301,14.95075,3.584111,-28.97882,10.67471,-4.306894,-18.65961,-6.270723,5.840415,-14.86521,-6.064615,-20.07085,-8.777826,-5.153793,-27.99484,-15.0637,-18.06705,-6.850834,-21.11123,-5.911176,-16.4462,-5.384974,-27.69269,-26.40069,-12.05306,-17.52008,-22.78971,-14.87145,1.289796,55.8359,-32.09702,-24.61836
